time_s,B26  A_v_pu,EQUL A_v_pu,B26  B_v_pu,EQUL B_v_pu,B26  C_v_pu,EQUL C_v_pu,FAULTA_v_pu,LINE A_v_pu,EQUR A_v_pu,LINE B_v_pu,EQUR B_v_pu,LINE C_v_pu,EQUR C_v_pu,B500 A_v_pu,B500 B_v_pu,B500 C_v_pu,SEND A_v_pu,REC  A_v_pu,SEND B_v_pu,REC  B_v_pu,SEND C_v_pu,REC  C_v_pu,X_saturated_transformer_internal_top_v_pu,Y_saturated_transformer_internal_top_v_pu,Z_saturated_transformer_internal_top_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,output_fixed_4_pu,output_fixed_5_pu,output_fixed_6_pu,output_fixed_7_pu,output_fixed_8_pu,output_fixed_9_pu,switch_current_switch_fixed_4_pu
0.070263,4377.94073365,4024.56790642,13494.2257831,13947.4064142,-17872.1665167,-17971.9743207,0.463266734876,-95084.5837422,-115496.589074,354512.3754,371524.700047,-259988.403396,-256028.110973,-99959.6093189,361683.528366,-261226.706599,-25698.458484,0.463266734876,513089.472546,536425.821204,408216.491889,408074.762067,-103084.851907,363669.491818,-260337.427065,-99959.6093189,361683.528366,-261226.706599,-25698.458484,513089.472546,408216.491889,0.463266734876,536425.821204,408074.762067,46.3266734876
0.0703296,3553.17786598,3560.64840046,14103.4751163,14261.8363144,-17656.6529823,-17822.4847148,0.403253819476,-112995.689321,-124556.164259,360790.48704,373444.517787,-246784.635487,-248888.353528,-121290.849438,368523.509801,-245306.230512,-29267.7721913,0.403253819476,511849.025981,536080.156023,408409.679873,407615.43785,-122110.558734,369386.14767,-246313.785693,-121290.849438,368523.509801,-245306.230512,-29267.7721913,511849.025981,408409.679873,0.403253819476,536080.156023,407615.43785,40.3253819476
0.0703962,2746.9564344,3094.48440813,14673.1043063,14567.2761392,-17420.0607407,-17661.7605473,0.343112046128,-131638.263766,-133537.224359,367569.013444,375128.931455,-233451.912196,-241591.707096,-141627.048394,374259.637474,-229524.547973,-31073.1497984,0.343112046128,511390.077788,534734.562186,409529.495425,409199.044165,-140299.825728,374196.887893,-232344.170213,-141627.048394,374259.637474,-229524.547973,-31073.1497984,511390.077788,409529.495425,0.343112046128,534734.562186,409199.044165,34.3112046128
0.0704628,1964.8876558,2626.36978004,15209.8072874,14863.5333521,-17174.6949432,-17489.9031321,0.286716374143,-151442.369825,-142434.108083,374733.002404,376576.879267,-220013.444944,-234142.771184,-161149.188815,379107.049791,-214382.088549,-31841.2090039,0.286716374143,511487.197502,532653.64436,411301.054489,411582.851898,-157748.97364,378319.683586,-218783.060068,-161149.188815,379107.049791,-214382.088549,-31841.2090039,511487.197502,411301.054489,0.286716374143,532653.64436,411582.851898,28.6716374143
0.0705294,1210.23902422,2156.59959642,15725.021933,15150.4212046,-16935.2609572,-17307.020801,0.231364288289,-172707.740564,-151241.2072,382152.37345,377787.448496,-206602.913751,-226546.241296,-180189.840229,383403.941977,-200394.719835,-31993.481076,0.231364288289,512244.780186,530438.276294,413053.340721,413690.038206,-174671.942608,382075.967436,-205993.282388,-180189.840229,383403.941977,-200394.719835,-31993.481076,512244.780186,413053.340721,0.231364288289,530438.276294,413690.038206,23.1364288289
0.070596,485.017000899,1685.46998108,16227.093991,15427.7588544,-16712.1109919,-17113.2288354,0.169666317711,-195106.111199,-159952.970078,389691.477218,378759.876049,-193281.965575,-218806.90597,-198827.699484,387561.150315,-187750.862412,-31469.183982,0.169666317711,514050.053392,528851.048632,413925.302064,415177.437199,-191145.433324,385780.197154,-194141.627118,-198827.699484,387561.150315,-187750.862412,-31469.183982,514050.053392,413925.302064,0.169666317711,528851.048632,415177.437199,16.9666317711
0.0706626,-211.380161227,1213.27791475,16718.991553,15695.3714793,-16507.6113918,-16908.649394,0.0961188872293,-217526.923009,-168563.90518,397138.931667,379493.548947,-179921.047031,-210929.643767,-216784.887506,392032.758397,-176130.074842,-29979.3463824,0.0961188872293,517200.769407,528298.678067,413252.362069,416512.733389,-207051.590708,389690.625826,-183078.731548,-216784.887506,392032.758397,-176130.074842,-29979.3463824,517200.769407,413252.362069,0.0961188872293,528298.678067,416512.733389,9.61188872293
0.0707292,-883.046135474,740.321047906,17200.6964131,15953.0903872,-16317.6502776,-16693.4114351,0.00940276980798,-238593.360729,-177068.584526,404111.78969,379988.004714,-166374.862948,-202919.420187,-233748.040042,397134.772542,-164973.012939,-27375.7341614,0.00940276980798,521517.571369,528623.967119,410998.790226,418432.301604,-222257.324634,393941.457949,-172477.206918,-233748.040042,397134.772542,-164973.012939,-27375.7341614,521517.571369,410998.790226,0.00940276980798,528623.967119,418432.301604,0.940276980798
0.0707958,-1536.25247592,266.897513107,17672.0350948,16200.7531229,-16135.7826188,-16467.650636,-0.0902410074543,-257414.715423,-185461.647116,410096.889094,380242.931664,-152793.753144,-194781.284548,-249745.633605,402832.523841,-153935.611911,-23968.5076104,-0.0902410074543,526178.910711,529367.913018,407896.509833,421050.185435,-236812.003212,398477.128948,-162090.59077,-249745.633605,402832.523841,-153935.611911,-23968.5076104,526178.910711,407896.509833,-0.0902410074543,529367.913018,421050.185435,-9.02410074543
0.0708624,-2177.86716376,-206.694262911,18134.1791915,16438.2035698,-15956.3120278,-16231.5093069,-0.203007950254,-273872.610766,-193737.802308,414719.886334,380258.169103,-139661.464592,-186520.366794,-265172.782066,408803.109548,-143005.851531,-20549.0814425,-0.203007950254,529903.782194,529925.151324,405024.082311,423516.749646,-250959.767936,403109.930267,-151839.386949,-265172.782066,408803.109548,-143005.851531,-20549.0814425,529903.782194,405024.082311,-0.203007950254,529925.151324,423516.749646,-20.3007950254
0.070929,-2814.56366759,-680.155747364,18590.1902297,16665.292049,-15775.6265621,-15985.1363016,-0.328361194668,-288313.183462,-201891.833154,418035.097599,380033.707424,-127516.818932,-178141.87427,-280503.112536,414755.025919,-132261.739429,-17970.8586819,-0.328361194668,531552.761626,529580.549351,403174.678639,424771.511631,-264994.223609,407690.718166,-141702.628977,-280503.112536,414755.025919,-132261.739429,-17970.8586819,531552.761626,403174.678639,-0.328361194668,529580.549351,424771.511631,-32.8361194668
0.0709956,-3450.21031761,-1153.18848959,19042.5350919,16881.8754132,-15592.3247743,-15728.6869236,-0.461867877197,-301124.600303,-209918.599689,420481.407702,379569.688121,-116720.856786,-169651.088431,-295994.146524,420577.223152,-121729.346311,-16552.7476117,-0.461867877197,530821.685671,527956.613721,402625.903794,424585.002273,-279081.428377,412170.099039,-131662.571877,-295994.146524,420577.223152,-121729.346311,-16552.7476117,530821.685671,402625.903794,-0.461867877197,527956.613721,424585.002273,-46.1867877197
0.0710622,-4080.99746832,-1625.49430921,19486.1644547,17087.8171372,-15405.1669864,-15462.322828,-0.592935977577,-312591.086971,-217813.042169,422497.051728,378866.40369,-107447.107847,-161053.361521,-311527.674904,426094.944914,-111507.158669,-15845.6578036,-0.592935977577,528405.932188,525459.529954,403307.194865,423687.714504,-293111.246694,416424.41274,-121783.204509,-311527.674904,426094.944914,-111507.158669,-15845.6578036,528405.932188,403307.194865,-0.592935977577,525459.529954,423687.714504,-59.2935977577
0.0711288,-4693.40834906,-2096.77548404,19903.0466147,17282.9874038,-15209.6382657,-15186.2119197,-0.706065134344,-322948.628803,-225570.184261,424215.460015,377924.297455,-99714.3348055,-152354.113194,-326568.791679,430793.292339,-101842.345968,-15007.816575,-0.706065134344,525536.062403,523046.542907,404915.958225,422921.583407,-306632.938312,420065.325843,-112240.433655,-326568.791679,430793.292339,-101842.345968,-15007.816575,525536.062403,404915.958225,-0.706065134344,523046.542907,422921.583407,-70.6065134344
0.0711954,-5268.6602211,-2566.73493781,20266.2196188,17467.2631856,-14997.5593977,-14900.5282478,-0.785992659022,-332377.644352,-233185.136183,425560.124474,376743.963279,-93313.7174159,-143558.827096,-340253.631943,433967.504286,-92958.7179663,-13442.1798536,-0.785992659022,523340.666532,521669.047555,406937.835538,422406.892184,-318948.218919,422535.668301,-103208.113313,-340253.631943,433967.504286,-92958.7179663,-13442.1798536,523340.666532,406937.835538,-0.785992659022,521669.047555,422406.892184,-78.5992659022
0.071262,-5790.43391378,-3035.07642739,20552.2885919,17640.5283229,-14761.8546782,-14605.4518955,-0.823700935924,-340887.355213,-240653.097782,426555.655685,375326.145198,-87739.3421432,-134673.047416,-351626.393851,435214.800374,-84843.3604488,-11189.4052199,-0.823700935924,522309.991297,521888.30495,408852.908659,421462.636149,-329347.493067,423455.787849,-94733.9518278,-351626.393851,435214.800374,-84843.3604488,-11189.4052199,522309.991297,408852.908659,-0.823700935924,521888.30495,421462.636149,-82.3700935924
0.0713286,-6250.28291541,-3501.50472958,20752.6087638,17802.6735963,-14502.3258484,-14301.1688667,-0.818663731308,-348332.273311,-247969.361561,427429.377763,373671.736945,-82315.1246417,-125702.375384,-359996.012346,434728.147119,-77288.9142047,-8803.68436352,-0.818663731308,522097.854516,523697.813572,410466.518025,419204.758572,-337384.937874,422869.784888,-86762.4420403,-359996.012346,434728.147119,-77288.9142047,-8803.68436352,522097.854516,410466.518025,-0.818663731308,523697.813572,419204.758572,-81.8663731308
0.0713952,-6648.11885829,-3965.72582713,20875.3111033,17953.5967961,-14227.192245,-13987.870969,-0.777303687496,-354691.554065,-255129.315649,428379.321734,371781.781391,-76532.012051,-116652.465742,-365274.72741,433073.901227,-70204.7029416,-6760.73378338,-0.777303687496,522005.778381,526564.615263,411968.933346,415371.404341,-343062.690784,421155.752966,-79296.4193493,-365274.72741,433073.901227,-70204.7029416,-6760.73378338,522005.778381,411968.933346,-0.777303687496,526564.615263,415371.404341,-77.7303687496
0.0714618,-6988.9935917,-4427.44709416,20938.3344794,18093.2027867,-13949.3408877,-13665.7556925,-0.710949213077,-360269.248636,-262128.446706,429307.558831,369657.469887,-70335.5062732,-107529.023181,-368026.661586,430736.130333,-63853.1705456,-4875.63170102,-0.710949213077,521753.126,529648.582801,413578.923125,410766.467205,-346796.232273,418735.575402,-72512.4567506,-368026.661586,430736.130333,-63853.1705456,-4875.63170102,521753.126,413578.923125,-0.710949213077,529648.582801,410766.467205,-71.0949213077
0.0715284,-7279.68444931,-4886.37748056,20959.4485665,18221.403566,-13679.7641172,-13335.0260855,-0.632986186373,-365411.55949,-268962.342766,429800.998767,367300.14151,-64067.5400398,-98337.7987444,-369094.033944,427909.218754,-58674.7653142,-2293.96998202,-0.632986186373,521570.134107,532088.221621,415259.291262,406871.70039,-349149.744258,415874.46371,-66655.410077,-369094.033944,427909.218754,-58674.7653142,-2293.96998202,521570.134107,415259.291262,-0.632986186373,532088.221621,406871.70039,-63.2986186373
0.071595,-7527.86907458,-5342.22769548,20949.9818433,18338.1183217,-13422.1127687,-12995.8906262,-0.554279556811,-369995.85353,-275626.696023,429288.487504,364711.282225,-58124.2075314,-89084.5862025,-369115.920416,424614.728568,-54854.2766041,1881.60435296,-0.554279556811,521678.849783,533309.292808,416933.021712,404932.362403,-350553.912731,412670.772277,-61794.6899405,-369115.920416,424614.728568,-54854.2766041,1881.60435296,521678.849783,416933.021712,-0.554279556811,533309.292808,404932.362403,-55.4279556811
0.0716616,-7743.11059928,-5794.71038969,20914.9283755,18443.2734815,-13171.8177762,-12648.5630918,-0.480350165827,-373351.267016,-282117.305542,427183.858821,361892.523941,-52712.7631693,-79775.2183999,-368390.571702,420846.287516,-52125.7041112,7808.20659528,-0.480350165827,522066.852599,533189.94034,418765.646228,405280.507468,-351242.982251,409123.921203,-57715.3922594,-368390.571702,420846.287516,-52125.7041112,7808.20659528,522066.852599,418765.646228,-0.480350165827,533189.94034,405280.507468,-48.0350165827
0.0717282,-7936.70832109,-6243.54033669,20856.5214004,18536.8027599,-12919.8130793,-12293.2624232,-0.413577691157,-374733.226407,-288430.079909,423023.950859,358845.643489,-47897.4580034,-70415.5635794,-367080.149811,416573.225948,-49986.0728914,14611.39771,-0.413577691157,522642.474113,531922.282709,420959.765214,407263.888724,-351376.925733,405178.815811,-54047.4311229,-367080.149811,416573.225948,-49986.0728914,14611.39771,522642.474113,420959.765214,-0.413577691157,531922.282709,407263.888724,-41.3577691157
0.0717948,-8119.8618588,-6688.43461256,20777.0498636,18618.6471999,-12657.1880048,-11930.2125873,-0.357355891976,-373812.511229,-294561.039813,416683.051385,355572.561495,-43719.7170187,-61011.5216824,-365384.401739,411730.676263,-47976.1962031,20854.1519659,-0.357355891976,523381.6783,529812.752438,423309.933551,409634.863072,-351134.194955,400764.394232,-50443.8730129,-365384.401739,411730.676263,-47976.1962031,20854.1519659,523381.6783,423309.933551,-0.357355891976,529812.752438,409634.863072,-35.7355891976
0.0718614,-8302.29571972,-7129.11277421,20680.0104788,18688.7552102,-12377.7147591,-11559.642436,-0.315679742352,-370737.639151,-300506.320546,408563.013118,352075.341177,-40169.6792883,-51569.0206305,-363493.113411,406334.029084,-45713.0524764,25411.5016838,-0.315679742352,524505.521089,527285.98324,425155.142154,411215.47225,-350686.826314,395872.226841,-46620.1632049,-363493.113411,406334.029084,-45713.0524764,25411.5016838,524505.521089,425155.142154,-0.315679742352,527285.98324,411215.47225,-31.5679742352
0.071928,-8491.40193453,-7565.29703626,20569.813451,18747.0825975,-12078.4115164,-11181.7855612,-0.288142876274,-365875.070003,-306262.174449,399533.152777,348356.187037,-37094.6432989,-42094.012588,-361448.510847,400599.030654,-42802.2607502,28081.3393478,-0.288142876274,526561.625141,524863.461327,425814.055942,411614.21467,-350124.954941,390618.283411,-42318.6097591,-361448.510847,400599.030654,-42802.2607502,28081.3393478,526561.625141,425814.055942,-0.288142876274,524863.461327,411614.21467,-28.8142876274
0.0719946,-8689.62209122,-7996.71244608,20448.3002394,18793.5925946,-11758.6781482,-10796.8801485,-0.26776705464,-359614.49627,-311824.973269,390523.859706,344417.443479,-34248.044994,-32592.4702105,-359092.63195,394790.848313,-38938.3738064,29422.1344227,-0.26776705464,530049.430625,522913.934382,424998.420619,411434.78151,-349394.882032,385142.533962,-37368.4946743,-359092.63195,394790.848313,-38938.3738064,29422.1344227,530049.430625,424998.420619,-0.26776705464,522913.934382,411434.78151,-26.776705464
