time_s,source_value,secondary_value,held_value
0.00351,81.2576249815,-3.52434640234,3.34287848131
0.00352,81.3609874539,-3.5409304138,3.34287848131
0.00353,81.4634332469,-3.55752797718,3.34287848131
0.00354,81.5649615956,-3.57413879844,3.34287848131
0.00355,81.6655716837,-3.59076261712,3.42513906247
0.00356,81.7652625898,-3.60739923594,3.42513906247
0.00357,81.86403332,-3.62404850284,3.42513906247
0.00358,81.9618829006,-3.64071025959,3.42513906247
0.00359,82.0588104602,-3.65738429581,3.42513906247
0.0036,82.1548152422,-3.67407034246,3.50777621483
0.00361,82.2498965371,-3.69076810917,3.50777621483
0.00362,82.3440535884,-3.70747733664,3.50777621483
0.00363,82.4372855412,-3.72419782519,3.50777621483
0.00364,82.5295914719,-3.74092941826,3.50777621483
0.00365,82.6209704752,-3.75767195416,3.59076261712
0.00366,82.7114217425,-3.77442522228,3.59076261712
0.00367,82.8009445743,-3.79118895653,3.59076261712
0.00368,82.8895383174,-3.80796287,3.59076261712
0.00369,82.9772022756,-3.82474670469,3.59076261712
0.0037,83.0639356605,-3.84154025872,3.67407034246
0.00371,83.1497376189,-3.8583433714,3.67407034246
0.00372,83.234607314,-3.87515587779,3.67407034246
0.00373,83.3185440004,-3.89197756716,3.67407034246
0.00374,83.4015470366,-3.90880817619,3.67407034246
0.00375,83.4836158263,-3.92564742141,3.75767195416
0.00376,83.5647497342,-3.94249504611,3.75767195416
0.00377,83.6449480386,-3.95935084648,3.75767195416
0.00378,83.7242099563,-3.97621465801,3.75767195416
0.00379,83.8025347194,-3.99308631278,3.75767195416
0.0038,83.8799216462,-4.00996559997,3.84154025872
0.00381,83.9563701538,-4.02685225896,3.84154025872
0.00382,84.0318797035,-4.04374600962,3.84154025872
0.00383,84.1064497212,-4.06064659656,3.84154025872
0.00384,84.1800795521,-4.07755381431,3.84154025872
0.00385,84.2527684832,-4.09446749486,3.92564742141
0.00386,84.3245158153,-4.11138746751,3.92564742141
0.00387,84.3953209309,-4.12831352142,3.92564742141
0.00388,84.4651833062,-4.14524539861,3.92564742141
0.00389,84.534102461,-4.16218282217,3.92564742141
0.0039,84.6020778827,-4.17912553815,4.00996559997
0.00391,84.6691089836,-4.19607333959,4.00996559997
0.00392,84.7351951205,-4.21302605527,4.00996559997
0.00393,84.8003356633,-4.229983512,4.00996559997
0.00394,84.8645300589,-4.24694549895,4.00996559997
0.00395,84.9277778434,-4.26391176072,4.09446749486
0.00396,84.9900785955,-4.28088202356,4.09446749486
0.00397,85.0514318646,-4.29785603497,4.09446749486
0.00398,85.1118371299,-4.31483358676,4.09446749486
0.00399,85.1712938184,-4.3318145048,4.09446749486
0.004,85.2298013689,-4.34879861359,4.17912553815
0.00401,85.2873592929,-4.36578570242,4.17912553815
