time_s,B26  A_v_pu,EQUL A_v_pu,B26  B_v_pu,EQUL B_v_pu,B26  C_v_pu,EQUL C_v_pu,FAULTA_v_pu,LINE A_v_pu,EQUR A_v_pu,LINE B_v_pu,EQUR B_v_pu,LINE C_v_pu,EQUR C_v_pu,B500 A_v_pu,B500 B_v_pu,B500 C_v_pu,SEND A_v_pu,REC  A_v_pu,SEND B_v_pu,REC  B_v_pu,SEND C_v_pu,REC  C_v_pu,X_saturated_transformer_internal_top_v_pu,Y_saturated_transformer_internal_top_v_pu,Z_saturated_transformer_internal_top_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,output_fixed_4_pu,output_fixed_5_pu,output_fixed_6_pu,output_fixed_7_pu,output_fixed_8_pu,output_fixed_9_pu,switch_current_switch_fixed_4_pu
0.0073926,-7588082.65548,-17689.1318148,-71138669.9422,14517.3552107,78726752.5977,3171.77660403,64.2367649519,-3441452.6573,-374866.465333,-2962340.88051,132056.530912,-3136748.45367,242809.934421,-996683.223629,1860684.99143,-904935.898417,-996683.223629,64.2367649519,1860684.99143,-9591516.25452,-904935.898417,3189133.78007,258675893.434,-3057766174.27,612203880.62,-996683.223629,1860684.99143,-904935.898417,-996683.223629,1860684.99143,-904935.898417,64.2367649519,-9591516.25452,3189133.78007,6423.67649519
0.0074259,7391111.83765,-17769.9678859,70254791.5725,14365.0165844,-77645903.4101,3404.95130151,-6.52153304569,-2626533.52235,-374034.213429,1130681.88157,127569.359836,-2201581.29781,246464.853593,-512193.120733,910662.474452,-169369.305008,-512193.120733,-6.52153304569,910662.474452,-148763.434606,-169369.305008,812845.836241,-251692645.427,3023209537.67,-596451077.564,-512193.120733,910662.474452,-169369.305008,-512193.120733,910662.474452,-169369.305008,-6.52153304569,-148763.434606,812845.836241,-652.153304569
0.0074592,-7243926.24675,-17848.0034824,-69284255.1003,14210.4140898,76528181.347,3637.58939252,52.7001152485,-2200431.11406,-373143.015255,5958376.22761,123062.084348,-1559461.55166,250080.930908,376084.387121,-479362.56147,610054.48098,376084.387121,52.7001152485,-479362.56147,3031102.9279,610054.48098,2544726.63215,243204718.912,-2986786474.55,580687309.522,376084.387121,-479362.56147,610054.48098,376084.387121,-479362.56147,610054.48098,52.7001152485,3031102.9279,2544726.63215,5270.01152485
0.0074925,7053573.21332,-17923.2263061,68354220.7799,14053.5720919,-75407793.9932,3869.65421423,-61.5085283204,4845030.64442,-372193.01126,-8824172.41768,118535.414776,5452170.1547,253657.596485,-255929.229154,597111.095512,16765.2142689,-255929.229154,-61.5085283204,597111.095512,-1675865.03013,16765.2142689,-788058.979887,-235332231.477,2950974620.46,-564357400.721,-255929.229154,597111.095512,16765.2142689,-255929.229154,597111.095512,16765.2142689,-61.5085283204,-1675865.03013,-788058.979887,-6150.85283204
0.0075258,-6911931.35634,-17995.6245023,-67361939.2979,13894.5153081,74273870.6543,4101.10919419,-50.3286334671,-27361.1188063,-371184.351161,580569.864677,113990.064505,869464.290449,257194.286656,-824494.159161,1820878.91512,-661039.143136,-824494.159161,-50.3286334671,1820878.91512,-66176.7119617,-661039.143136,-338803.212211,226455294.738,-2913919579.49,548459553.496,-824494.159161,1820878.91512,-661039.143136,-824494.159161,1820878.91512,-661039.143136,-50.3286334671,-66176.7119617,-338803.212211,-5032.86334671
0.0075591,6741050.28356,-18065.1866613,66516633.5289,13733.2688053,-73257683.8125,4331.91785602,-7.32076547711,-869952.643079,-370117.193919,1373518.97162,109426.749864,220550.346624,260690.444055,-259955.913998,451438.444337,-618410.69733,-259955.913998,-7.32076547711,451438.444337,-343756.883357,-618410.69733,726622.045519,-219801554.482,2880846174.69,-534259486.608,-259955.913998,451438.444337,-618410.69733,-259955.913998,451438.444337,-618410.69733,-7.32076547711,-343756.883357,726622.045519,-732.076547711
0.0075924,-6595147.07996,-18131.9018204,-66114343.1654,13569.8579952,72709490.2454,4562.04382523,62.0545317283,-676283.233166,-368991.707712,-50169.2920974,104846.190012,410874.852959,264145.5177,735910.933652,-2416239.30566,846556.643685,735910.933652,62.0545317283,-2416239.30566,4645041.40002,846556.643685,2615285.16249,215361969.944,-2866849906.6,522597102.424,735910.933652,-2416239.30566,846556.643685,735910.933652,-2416239.30566,846556.643685,62.0545317283,4645041.40002,2615285.16249,6205.45317283
0.0076257,6433009.19148,-18195.7594656,71280911.9927,13404.3086307,-77713921.1842,4791.45083489,-145.336166211,3378821.48091,-367808.069914,5333252.71327,100249.106827,4645158.76812,267558.963087,912999.980733,9215496.5827,517882.64601,912999.980733,-145.336166211,9215496.5827,5152024.19919,517882.64601,-4755081.67773,-242257741.438,3080490302.35,-542357233.867,912999.980733,9215496.5827,517882.64601,912999.980733,9215496.5827,517882.64601,-145.336166211,5152024.19919,-4755081.67773,-14533.6166211
0.007659,-6312473.35541,-18256.7495331,-82652024.9839,13236.6468017,88964498.3393,5020.1027314,86.1061730805,-4934942.71753,-366566.46706,-4594605.247,95636.2247906,-3924221.16015,270930.24227,-2307675.95494,-9966547.96912,-2114619.40251,-2307675.95494,86.1061730805,-9966547.96912,-12087521.4228,-2114619.40251,1477759.99561,304559009.786,-3548586509.84,598615281.43,-2307675.95494,-9966547.96912,-2114619.40251,-2307675.95494,-9966547.96912,-2114619.40251,86.1061730805,-12087521.4228,1477759.99561,8610.61730805
0.0076923,6181057.95034,-18314.8624111,88337235.8882,13066.898931,-94518293.8385,5247.96348014,12.7679703035,-2689682.24552,-365267.094823,-1311641.32549,91008.2708744,-1546279.78144,274258.823948,-201493.519351,1065999.5314,-1086653.82358,-201493.519351,12.7679703035,1065999.5314,381731.979915,-1086653.82358,-122565.261575,-335047066.137,3782819975.23,-623402727.356,-201493.519351,1065999.5314,-1086653.82358,-201493.519351,1065999.5314,-1086653.82358,12.7679703035,381731.979915,-122565.261575,1276.79703035
0.0077256,-6018351.77201,-18370.0889414,-87106879.4649,12895.0917702,93125231.2369,5474.99717119,1.70940532946,536335.082279,-363910.157978,640443.863641,86365.9744251,1550908.90091,277544.183552,1769593.3793,133104.424057,641276.885734,1769593.3793,1.70940532946,133104.424057,1665511.10356,641276.885734,-849379.036051,324780512.873,-3736033093.13,605124392.487,1769593.3793,133104.424057,641276.885734,1769593.3793,133104.424057,641276.885734,1.70940532946,1665511.10356,-849379.036051,170.940532946
0.0077589,5905960.87574,-18422.4204203,85915623.9508,12721.2523954,-91821584.8265,5701.16802495,12.2142636433,-243073.173025,-362495.870372,994295.696957,81710.0670497,950499.838672,280785.803322,1035878.5305,1852239.26083,-276672.185083,1035878.5305,12.2142636433,1852239.26083,426520.222583,-276672.185083,-86648.1115774,-312427607.09,3692555113.24,-587960312.861,1035878.5305,1852239.26083,-276672.185083,1035878.5305,1852239.26083,-276672.185083,12.2142636433,426520.222583,-86648.1115774,1221.42636433
0.0077922,-5778168.55482,-18471.8486008,-85317777.8779,12545.408203,91095946.4327,5926.44039784,1.61964621965,280416.069199,-361024.454892,1002121.81959,77041.2825001,632308.9503,283983.172392,-729681.194772,-498847.182113,247284.660738,-729681.194772,1.61964621965,-498847.182113,1497732.74665,247284.660738,-1056849.34926,305322033.962,-3672084910.02,574468102.444,-729681.194772,-498847.182113,247284.660738,-729681.194772,-498847.182113,247284.660738,1.61964621965,1497732.74665,-1056849.34926,161.964621965
0.0078255,5624791.85,-18518.3656931,91986412.8894,12367.5869053,-97611204.7394,6150.77878784,-2.88082326992,-545811.384415,-359496.143427,1452362.04329,72360.3565578,-226731.826863,287135.78687,639893.227223,11153734.0168,-38997.5232139,639893.227223,-2.88082326992,11153734.0168,27734.8639111,-38997.5232139,-478370.918927,-340417282.648,3947571670.78,-602843841.539,639893.227223,11153734.0168,-38997.5232139,639893.227223,11153734.0168,-38997.5232139,-2.88082326992,27734.8639111,-478370.918927,-288.082326992
0.0078588,-5502312.78742,-18561.9643663,-106555490.48,12187.8165262,112057803.268,6374.14784012,102.804646211,-55335.5471179,-357911.176833,575385.277037,67668.0269178,422086.672731,290243.149915,-2046604.07131,-12227487.8068,-2935403.01769,-2046604.07131,102.804646211,-12227487.8068,4281097.37384,-2935403.01769,2210791.98039,419807578.462,-4547634175.7,676093023.162,-2046604.07131,-12227487.8068,-2935403.01769,-2046604.07131,-12227487.8068,-2935403.01769,102.804646211,4281097.37384,2210791.98039,10280.4646211
0.0078921,5416928.82473,-18602.6377495,113807303.743,12006.1253968,-119224232.568,6596.51235263,-101.470093607,-693152.755394,-356269.804893,997728.549237,62965.033072,-153911.705208,293304.771821,921198.773165,1292505.48865,-370121.534364,921198.773165,-101.470093607,1292505.48865,-2818918.63646,-370121.534364,-3246414.04853,-456736063.742,4848482102.41,-709473647.54,921198.773165,1292505.48865,-370121.534364,921198.773165,1292505.48865,-370121.534364,-101.470093607,-2818918.63646,-3246414.04853,-10147.0093607
0.0079254,-5318390.2192,-18640.3794326,-112171406.432,11822.5421509,117489796.651,6817.83728164,-63.9844114348,-176657.610214,-354572.286282,240432.860987,58252.1161933,423836.85667,296320.170089,-1636283.89258,880358.243554,368642.361787,-1636283.89258,-63.9844114348,880358.243554,-710263.766953,368642.361787,-2709357.28065,440850701.141,-4788384094.56,688561310.429,-1636283.89258,880358.243554,368642.361787,-1636283.89258,880358.243554,368642.361787,-63.9844114348,-710263.766953,-2709357.28065,-6398.44114348
0.0079587,5127916.39559,-18675.1834677,110725239.173,11637.0957205,-115853155.568,7038.08774724,6.6800369513,-771483.599448,-352818.888521,757871.665998,53530.019018,-213132.8346,299288.869503,-1438510.36921,694673.032939,-339071.410762,-1438510.36921,6.6800369513,694673.032939,397341.13245,-339071.410762,-73294.3186996,-428707098.678,4732838681.88,-667972627.164,-1438510.36921,694673.032939,-339071.410762,-1438510.36921,694673.032939,-339071.410762,6.6800369513,397341.13245,-73294.3186996,668.00369513
0.007992,-5059738.13617,-18707.04437,-109972124.346,11449.8153311,115031862.482,7257.22903884,-6.28765380021,-114898.604684,-351009.887939,116471.716976,48799.4857296,511830.984935,302210.402209,1096355.31967,-1079198.86115,2102656.76627,1096355.31967,-6.28765380021,-1079198.86115,1495592.98692,2102656.76627,-974659.545409,418347492.6,-4708358978.47,653999735.582,1096355.31967,-1079198.86115,2102656.76627,1096355.31967,-1079198.86115,2102656.76627,-6.28765380021,1495592.98692,-974659.545409,-628.765380021
0.0080253,4928124.91424,-18735.9571181,118473723.772,11260.7304975,-123401848.686,7475.22662067,-22.9171630332,-350041.544261,-349145.569626,260402.974121,44061.2618407,-29974.9051361,305084.307785,2531431.44576,16743680.5535,1509785.64379,2531431.44576,-22.9171630332,16743680.5535,2764229.35683,1509785.64379,-910666.740636,-460439330.197,5062322127.55,-690391881.501,2531431.44576,16743680.5535,1509785.64379,2531431.44576,16743680.5535,1509785.64379,-22.9171630332,2764229.35683,-910666.740636,-2291.71630332
0.0080586,-4864295.39932,-18761.9171557,-137213374.281,11069.8710185,142077669.68,7692.04613721,-52.1225875849,765520.410041,-347226.227393,-780344.554769,39316.0940762,228854.369662,307910.133316,-3626672.68743,-20345957.2414,-982291.471858,-3626672.68743,-52.1225875849,-20345957.2414,5066687.59761,-982291.471858,-2204542.60564,562475246.794,-5834132822.07,789015892.342,-3626672.68743,-20345957.2414,-982291.471858,-3626672.68743,-20345957.2414,-982291.471858,-52.1225875849,5066687.59761,-2204542.60564,-5212.25875849
0.0080919,4677888.63037,-18784.9203914,146466275.809,10877.2669729,-151144164.439,7907.65341857,-20.9286311826,-961773.422616,-345252.163718,1494833.82286,34564.7302554,-873698.942134,310687.433463,-1188377.44062,-438976.026662,110025.079173,-1188377.44062,-20.9286311826,-438976.026662,2292713.35455,110025.079173,-642784.640823,-611764637.954,6215930769.95,-830052488.036,-1188377.44062,-438976.026662,110025.079173,-1188377.44062,-438976.026662,110025.079173,-20.9286311826,2292713.35455,-642784.640823,-2092.86311826
0.0081252,-4640135.57241,-18804.9632002,-144326642.028,10682.9487142,148966777.6,8122.01448592,-0.860963005804,-2112102.99064,-343223.689708,5097385.43898,29807.9191736,-2456855.80283,313415.770534,-715393.499536,4709796.97033,1266676.91612,-715393.499536,-0.860963005804,4709796.97033,270274.428219,1266676.91612,-506632.376933,589770741.352,-6138432202.62,805861221.8,-715393.499536,4709796.97033,1266676.91612,-715393.499536,4709796.97033,1266676.91612,-0.860963005804,270274.428219,-506632.376933,-86.0963005804
0.0081585,4494034.86959,-18822.0424232,142427724.401,10486.9468664,-146921759.271,8335.09555684,-25.8440003555,5128612.33674,-341141.12504,-10791183.0619,25046.4104851,5308278.699,316094.714555,245062.954379,-998667.909978,-330305.780602,245062.954379,-25.8440003555,-998667.909978,2541334.3038,-330305.780602,-944234.430187,-571294772.444,6068139927.18,-781012339.221,245062.954379,-998667.909978,-330305.780602,245062.954379,-998667.909978,-330305.780602,-25.8440003555,2541334.3038,-944234.430187,-2584.40003555
0.0081918,-4392128.19304,-18836.1553689,-140453558.402,10289.2923183,144845686.595,8546.86305061,-58.9581264639,458614.574766,-339004.797919,718505.025164,20280.9545841,-1351920.27377,318723.843335,-391931.546045,2458034.81173,-570020.836624,-391931.546045,-58.9581264639,2458034.81173,5150800.39111,-570020.836624,-2310719.56498,552089489.545,-5995557238.67,756618240.896,-391931.546045,2458034.81173,-570020.836624,-391931.546045,2458034.81173,-570020.836624,-58.9581264639,5150800.39111,-2310719.56498,-5895.81264639
0.0082251,4258085.05628,-18847.2998132,138597954.771,10090.0162197,-142856039.828,8757.28359354,-35.315093294,-1170230.03124,-336815.045022,2352372.82991,15512.3024873,-3356618.03221,321302.742534,-272808.800116,251925.925192,938225.768988,-272808.800116,-35.315093294,251925.925192,1562793.37491,938225.768988,-995896.5986,-534438102.007,5926468751.54,-733156684.447,-272808.800116,251925.925192,938225.768988,-272808.800116,251925.925192,938225.768988,-35.315093294,1562793.37491,-995896.5986,-3531.5093294
0.0082584,-4219703,-18855.4739997,-137570765.653,9889.14997552,141790468.653,8966.32402421,-15.9593164848,-200964.353872,-334572.211443,-327959.742797,10741.2057147,-1593249.93092,323831.005729,-1171695.19677,3489346.44824,285408.733054,-1171695.19677,-15.9593164848,3489346.44824,61406.9307793,285408.733054,-814206.831063,520237289.836,-5893017561.34,716727866.905,-1171695.19677,3489346.44824,285408.733054,-1171695.19677,3489346.44824,285408.733054,-15.9593164848,61406.9307793,-814206.831063,-1595.93164848
0.0082917,4133756.78155,-18860.6766403,148316219.81,9686.72524158,-152449976.592,9173.95139869,-124.19863431,2526591.92309,-332276.650646,5612787.86464,5968.41617177,3910805.81864,326308.234474,3254860.42446,20302947.7602,230048.973674,3254860.42446,-124.19863431,20302947.7602,9954499.0668,230048.973674,-3703431.07074,-574338770.415,6339609376.93,-767261694.276,3254860.42446,20302947.7602,230048.973674,3254860.42446,20302947.7602,230048.973674,-124.19863431,9954499.0668,-3703431.07074,-12419.863431
0.008325,-4038327.58463,-18862.9069149,-171811981.681,9482.77391915,175850309.266,9380.13299576,71.6868417107,-8459138.86238,-329928.7244,2224225.70732,1194.68603074,-9837906.46181,328734.038369,-4488303.44017,-26016270.3091,-2702850.14373,-4488303.44017,71.6868417107,-26016270.3091,-7408578.94831,-2702850.14373,1660228.43314,702486705.087,-7306987028.04,890522013.454,-4488303.44017,-26016270.3091,-2702850.14373,-4488303.44017,-26016270.3091,-2702850.14373,71.6868417107,-7408578.94831,1660228.43314,7168.68417107
0.0083583,3899524.72039,-18862.1644722,183400586.41,9277.32815013,-187300111.13,9584.83632203,-29.5396889818,3626301.46202,-327528.80273,-13757976.9326,-3579.23238796,1815218.30117,331108.035118,-1389607.95755,-828004.335185,-1005157.26637,-1389607.95755,-29.5396889818,-828004.335185,1946371.42774,-1005157.26637,-718341.608142,-763637733.464,7785843959.97,-945641472.874,-1389607.95755,-828004.335185,-1005157.26637,-1389607.95755,-828004.335185,-1005157.26637,-29.5396889818,1946371.42774,-718341.608142,-2953.96889818
0.0083916,-3829915.35968,-18858.449429,-180769228.796,9070.42031194,184599144.156,9788.0291171,16.2005226966,907448.367554,-325077.263853,837682.660328,-8352.58673416,-236521.779805,333429.850587,-405191.748526,4557656.8835,-451714.4612,-405191.748526,16.2005226966,4557656.8835,-1986628.65907,-451714.4612,357179.881571,736830851.291,-7690198292.64,915150653.705,-405191.748526,4557656.8835,-451714.4612,-405191.748526,4557656.8835,-451714.4612,16.2005226966,-1986628.65907,357179.881571,1620.05226966
0.0084249,3749236.44822,-18851.762371,178390696.754,8862.08301241,-182139933.202,9989.6793586,-23.8330180603,-1487597.08024,-322574.494122,-770998.847556,-13124.6247467,1974141.36664,335699.118868,286731.635318,759480.204271,687216.362925,286731.635318,-23.8330180603,759480.204271,1854018.62669,687216.362925,-522525.457082,-712890141.382,7603050234.78,-887887767.658,286731.635318,759480.204271,687216.362925,286731.635318,759480.204271,687216.362925,-23.8330180603,1854018.62669,-522525.457082,-2383.30180603
0.0084582,-3710093.09948,-18842.104352,-177120608.002,8652.34908467,180830701.102,10189.7552673,-61.8519591684,-1574432.19571,-320020.887963,662560.025631,-17894.5943718,239950.433707,337915.482334,-467407.98682,2294248.39985,-638835.745476,-467407.98682,-61.8519591684,2294248.39985,5859882.16417,-638835.745476,-1779164.96696,695323684.476,-7561612748.95,868057919.843,-467407.98682,2294248.39985,-638835.745476,-467407.98682,2294248.39985,-638835.745476,-61.8519591684,5859882.16417,-1779164.96696,-6185.19591684
0.0084915,3601492.17113,-18829.4768939,190843277.045,8441.2515819,-194444769.217,10388.225312,-138.981715397,1808105.62018,-317416.847814,12509364.6397,-22661.7438816,2512375.94353,340078.591696,2411272.37031,24672156.3232,3046554.75101,2411272.37031,-138.981715397,24672156.3232,11360502.6478,3046554.75101,-3573210.00584,-764314413.49,8132133102.06,-932424381.825,2411272.37031,24672156.3232,3046554.75101,2411272.37031,24672156.3232,3046554.75101,-138.981715397,11360502.6478,-3573210.00584,-13898.1715397
0.0085248,-3577290.68569,-18813.8819869,-220863482.361,8228.82377224,224440773.046,10585.0582147,260.983092017,-10293229.6126,-314762.784061,3205634.70041,-27425.3219928,-11408776.6134,342188.106054,-4085660.46732,-25624360.7604,-2433882.77186,-4085660.46732,260.983092017,-25624360.7604,-9124438.55959,-2433882.77186,7771099.2005,927030927.111,-9369063229.11,1093574637.51,-4085660.46732,-25624360.7604,-2433882.77186,-4085660.46732,-25624360.7604,-2433882.77186,260.983092017,-9124438.55959,7771099.2005,26098.3092017
0.0085581,3506971.15759,-18795.3220887,235747964.378,8015.09913343,-239254935.536,10780.2229552,-139.08231445,4838664.42986,-312059.114975,-22876339.1147,-32184.5779848,8747726.98161,344243.69296,616969.768312,-2993793.48874,-2322141.32962,616969.768312,-139.08231445,-2993793.48874,-1078543.04364,-2322141.32962,-3369447.81562,-1002601298.53,9987174091.59,-1166304580.99,616969.768312,-2993793.48874,-2322141.32962,616969.768312,-2993793.48874,-2322141.32962,-139.08231445,-1078543.04364,-3369447.81562,-13908.231445
0.0085914,-3361064.99198,-18773.8001241,-232468280.214,7800.11134761,235829345.206,10973.6887765,-133.212535141,-457383.114031,-309306.266641,2149010.85352,-36938.7618183,1540548.04346,346245.02846,-790348.405011,4213353.92975,-2542582.25202,-790348.405011,-133.212535141,4213353.92975,4817936.06482,-2542582.25202,-3327054.13695,969818167.553,-9867252147.09,1126282545.89,-790348.405011,4213353.92975,-2542582.25202,-790348.405011,4213353.92975,-2542582.25202,-133.212535141,4817936.06482,-3327054.13695,-13321.2535141
0.0086247,3333116.71029,-18749.3194851,229381535.464,7583.89429598,-232714652.174,11165.4251891,14.3876781022,-1638248.34015,-306504.672899,5013792.94171,-41687.1242532,286136.314763,348191.797152,-359290.207358,457579.630653,-340288.01754,-359290.207358,14.3876781022,457579.630653,2040898.26585,-340288.01754,1311815.1997,-938601671.174,9754394763.35,-1094199841.25,-359290.207358,457579.630653,-340288.01754,-359290.207358,457579.630653,-340288.01754,14.3876781022,2040898.26585,1311815.1997,1438.76781022
0.008658,-3296406.81563,-18721.8840296,-227863671.682,7366.48205346,231160078.498,11355.4019761,60.5554516635,2642905.68251,-303654.775267,1258216.19301,-46428.916967,884626.433713,350083.692234,1458795.9896,-2312908.79989,872732.096058,1458795.9896,60.5554516635,-2312908.79989,57671.5777755,872732.096058,2478655.33001,916944693.177,-9705467425.98,1070395503.87,1458795.9896,-2312908.79989,872732.096058,1458795.9896,-2312908.79989,872732.096058,60.5554516635,57671.5777755,2478655.33001,6055.54516635
0.0086913,3277055.09184,-18691.4980813,245353570.753,7147.90888334,-248630625.845,11543.589198,-157.844806842,6919347.7158,-300757.022878,10668950.7745,-51163.3926723,6391652.01948,351920.41555,3107821.25672,32335812.5631,1456054.19473,3107821.25672,-157.844806842,32335812.5631,14288046.765,1456054.19473,-3309249.94111,-1002702924.14,10434867346.5,-1155686995.49,3107821.25672,32335812.5631,1456054.19473,3107821.25672,32335812.5631,1456054.19473,-157.844806842,14288046.765,-3309249.94111,-15784.4806842
0.0087246,-3390396.82741,-18658.166429,-283861034.873,6928.20923187,287251431.701,11729.9571971,314.492553182,-9266620.29013,-297811.872406,-7036161.11597,-55889.8052352,-7446994.05015,353701.677641,-5076965.622,-33005664.3554,-7130232.24714,-5076965.622,314.492553182,-33005664.3554,-12950800.503,-7130232.24714,10158406.0228,1210378282.06,-12022459196,1368211368.93,-5076965.622,-33005664.3554,-7130232.24714,-5076965.622,-33005664.3554,-7130232.24714,314.492553182,-12950800.503,10158406.0228,31449.2553182
0.0087579,3588243.06409,-18621.8943256,303020664.327,6707.41772281,-306608907.391,11914.4766028,-160.406502017,-7318419.43963,-294819.787995,5879157.64197,-60607.4097921,-6856517.49537,355427.197787,83536.701991,134180.764815,-494139.201808,83536.701991,-160.406502017,134180.764815,-2474469.40002,-494139.201808,-3306887.75767,-1306022720.12,12819820998,-1473512638.86,83536.701991,134180.764815,-494139.201808,83536.701991,134180.764815,-494139.201808,-160.406502017,-2474469.40002,-3306887.75767,-16040.6502017
0.0087912,-3559153.85225,-18582.6874874,-298707565.244,6485.56915201,302266719.096,12097.1183354,-100.648971012,-841107.609813,-291781.241184,14854008.8894,-65315.4628678,-4753401.0206,357096.704052,-1217856.77835,6717298.64838,-852198.860861,-1217856.77835,-100.648971012,6717298.64838,3539987.682,-852198.860861,-1797743.46579,1261699203.03,-12663234196,1427400118.64,-1217856.77835,6717298.64838,-852198.860861,-1217856.77835,6717298.64838,-852198.860861,-100.648971012,3539987.682,-1797743.46579,-10064.8971012
0.0088245,3482446.57087,-18540.5520933,294822043.16,6262.6984819,-298304489.731,12277.8536114,-10.8494737318,11078833.1263,-288696.710837,-24204614.519,-70013.2224924,14080301.2645,358709.93333,-421292.752604,1910184.91529,-1710643.12299,-421292.752604,-10.8494737318,1910184.91529,1397196.76061,-1710643.12299,888274.634201,-1223304732.67,12520348835.8,-1385861787.1,-421292.752604,1910184.91529,-1710643.12299,-421292.752604,1910184.91529,-1710643.12299,-10.8494737318,1397196.76061,888274.634201,-1084.94737318
0.0088578,-3361680.26725,-18495.4947835,-292860014.295,6038.84083599,296221694.562,12456.6539476,-81.2777473242,-477081.648301,-285566.683064,1701887.22331,-74699.9483179,-6908.99852697,360266.631381,1849820.01449,-1510029.36082,-365113.642785,1849820.01449,-81.2777473242,-1510029.36082,3491432.0922,-365113.642785,-1301708.62625,1196751088.45,-12455581685.4,1353247387.74,1849820.01449,-1510029.36082,-365113.642785,1849820.01449,-1510029.36082,-365113.642785,-81.2777473242,3491432.0922,-1301708.62625,-8127.77473242
0.0088911,3357147.13471,-18447.5226591,315271137.605,5814.03149333,-318628284.74,12633.4911658,-29.8532250721,-1546776.08172,-282391.651142,5226809.6417,-79374.9017355,-1606933.27143,361766.552878,3983123.60516,39316963.4909,3506789.63388,3983123.60516,-29.8532250721,39316963.4909,126657.42119,3506789.63388,296878.329146,-1306214928.53,13390719800.5,-1462929813.47,3983123.60516,39316963.4909,3506789.63388,3983123.60516,39316963.4909,3506789.63388,-29.8532250721,126657.42119,296878.329146,-2985.32250721
0.0089244,-3609489.59199,-18396.6432802,-364769187.726,5588.30588297,368378677.318,12808.3373972,158.910416328,1005073.36726,-279172.115446,2109932.87809,-84037.3459916,1385225.95171,363209.461437,-6410713.52017,-45313301.7858,-5128670.45847,-6410713.52017,158.910416328,-45313301.7858,13838338.2032,-5128670.45847,5381700.83205,1572370152.94,-15432149087,1740419735.96,-6410713.52017,-45313301.7858,-5128670.45847,-6410713.52017,-45313301.7858,-5128670.45847,158.910416328,13838338.2032,5381700.83205,15891.0416328
0.0089577,3827645.52943,-18342.8646651,389355477.829,5361.69957833,-393183123.359,12981.1650868,-370.798467146,4819150.66321,-275908.58336,17375486.4391,-88686.5463039,4678144.85103,364595.129664,1792287.65994,4591818.90748,441463.272294,1792287.65994,-370.798467146,4591818.90748,11859856.7575,441463.272294,-10167256.2466,-1694170702.97,16456360802.8,-1872817605.26,1792287.65994,4591818.90748,441463.272294,1792287.65994,4591818.90748,441463.272294,-370.798467146,11859856.7575,-10167256.2466,-37079.8467146
0.008991,-3819674.2673,-18286.1952892,-383775948.3,5134.24829166,387595622.568,13151.9469975,92.5013541875,-19758135.3167,-272601.569204,4873947.15159,-93321.7699773,-18111933.2468,365923.339181,-3156927.46859,6941178.92195,-1173363.86656,-3156927.46859,92.5013541875,6941178.92195,-26257915.1344,-1173363.86656,3034573.09693,1636644267.49,-16253908314.4,1814493319.99,-3156927.46859,6941178.92195,-1173363.86656,-3156927.46859,6941178.92195,-1173363.86656,92.5013541875,-26257915.1344,3034573.09693,9250.13541875
0.0090243,3688337.59319,-18226.6440833,378742899.779,4905.98786835,-382431237.372,13320.6562149,-7.18363267783,7161260.17834,-269251.59415,-28604913.5385,-97942.2865195,8844579.45166,367193.880669,-1848259.02263,-824000.051246,-1859852.94293,-1848259.02263,-7.18363267783,-824000.051246,1421303.01852,-1859852.94293,461266.872886,-1588486441.8,16067323554.7,-1760637870.13,-1848259.02263,-824000.051246,-1859852.94293,-1848259.02263,-824000.051246,-1859852.94293,-7.18363267783,1421303.01852,461266.872886,-718.363267783
0.0090576,-3663051.97669,-18164.2204325,-376327612.877,4676.95428132,379990664.854,13487.2661511,-46.3660372939,5214619.30014,-265859.18614,1484518.87143,-102547.367756,596451.618289,368406.553895,2808782.29069,-5964690.59227,5223435.17366,2808782.29069,-46.3660372939,-5964690.59227,5553477.37185,5223435.17366,-777295.863155,1553557930.6,-15989770093.9,1724107137.34,2808782.29069,-5964690.59227,5223435.17366,2808782.29069,-5964690.59227,5223435.17366,-46.3660372939,5553477.37185,-777295.863155,-4636.60372939
0.0090909,3515901.076,-18098.9341744,405107899.417,4447.18362531,-408623800.493,13651.7505491,15.6080088144,465825.893805,-262424.879804,5467765.20533,-107136.287944,-1712173.43767,369561.167748,5458108.7652,52961431.268,6161088.70557,5458108.7652,15.6080088144,52961431.268,1219526.60362,6161088.70557,1171059.46632,-1695751848,17189121325.2,-1859863312.8,5458108.7652,52961431.268,6161088.70557,5458108.7652,52961431.268,6161088.70557,15.6080088144,1219526.60362,1171059.46632,1560.80088144
0.0091242,-3480756.72038,-18030.7955979,-468898442.536,4216.71211126,472379199.256,13814.0834867,-88.6480446511,292136.823394,-258949.216374,805583.882163,-111708.32389,825288.587647,370657.540264,-7565913.86633,-54609471.5252,-8655428.69993,-7565913.86633,-88.6480446511,-54609471.5252,8468518.94231,-8655428.69993,-1941514.94382,2051242687.09,-19807456627.8,2213295384.04,-7565913.86633,-54609471.5252,-8655428.69993,-7565913.86633,-54609471.5252,-8655428.69993,-88.6480446511,8468518.94231,-1941514.94382,-8864.80446511
