time_s,node_BUSC2_voltage,node_BUSCS2_voltage,node_BUSFD_voltage,node_BUSMG_voltage,node_BUSMGR_voltage,node_BUSMS_voltage,output_fixed_1,output_fixed_2,output_fixed_3,output_fixed_4,branch_current_branch_fixed_4,branch_current_branch_fixed_6,branch_current_branch_fixed_7,torque_Nm,mechanical_speed_rad_s,mechanical_angle_rad,power_zero_axis_current_A,orthogonal_dummy_current_A,armature_current_A,separate_field_current_A
0.00608,0.0410311252801,10,1,1.11802063819e-09,5.59010319093e-10,1.00111701952e-12,10,0.0410311252801,1,1.11802063819e-09,1.22913438675e-09,1.80883939273e-05,-0.00111701952117,-0.00113510914423,0,0,0,0,-0.0995896880458,-0.241684864654
0.0061,0.0410311155795,10,1,1.12171198324e-09,5.60855991618e-10,1.00112071086e-12,10,0.0410311155795,1,1.12171198324e-09,1.23319259371e-09,1.80867875574e-05,-0.00112071086252,-0.00113879888327,0,0,0,0,-0.0995896881822,-0.242470475191
0.00612,0.0410311064286,10,1,1.12540300047e-09,5.62701500236e-10,1.00112440188e-12,10,0.0410311064286,1,1.12540300047e-09,1.23725044027e-09,1.8085181358e-05,-0.00112440187607,-0.00114248829468,0,0,0,0,-0.0995896883109,-0.243256015985
0.00614,0.041031097786,10,1,1.12909368993e-09,5.64546844964e-10,1.00112809256e-12,10,0.041031097786,1,1.12909368993e-09,1.24130792648e-09,1.80835753275e-05,-0.00112809256184,-0.00114617737847,0,0,0,0,-0.0995896884323,-0.24404148704
0.00616,0.0410310896336,10,1,1.13278405164e-09,5.66392025821e-10,1.00113178292e-12,10,0.0410310896336,1,1.13278405164e-09,1.24536505238e-09,1.80819694648e-05,-0.00113178291986,-0.00114986613469,0,0,0,0,-0.099589688547,-0.244826888363
0.00618,0.0410310819337,10,1,1.13647408565e-09,5.68237042823e-10,1.00113547295e-12,10,0.0410310819337,1,1.13647408565e-09,1.24942181799e-09,1.80803637683e-05,-0.00113547295017,-0.00115355456336,0,0,0,0,-0.0995896886552,-0.24561221996
0.0062,0.0410310746708,10,1,1.14016379197e-09,5.70081895986e-10,1.00113916265e-12,10,0.0410310746708,1,1.14016379197e-09,1.25347822337e-09,1.80787582368e-05,-0.00113916265281,-0.00115724266453,0,0,0,0,-0.0995896887573,-0.246397481838
0.00622,0.0410310678107,10,1,1.14385317066e-09,5.71926585329e-10,1.00114285203e-12,10,0.0410310678107,1,1.14385317066e-09,1.25753426853e-09,1.80771528692e-05,-0.00114285202781,-0.00116093043821,0,0,0,0,-0.0995896888537,-0.247182674002
0.00624,0.0410310613403,10,1,1.14754222173e-09,5.73771110866e-10,1.00114654108e-12,10,0.0410310613403,1,1.14754222173e-09,1.26158995353e-09,1.80755476643e-05,-0.00114654107519,-0.00116461788445,0,0,0,0,-0.0995896889447,-0.247967796459
0.00626,0.0410310552285,10,1,1.15123094523e-09,5.75615472615e-10,1.0011502298e-12,10,0.0410310552285,1,1.15123094523e-09,1.2656452784e-09,1.80739426211e-05,-0.001150229795,-0.00116830500327,0,0,0,0,-0.0995896890306,-0.248752849215
0.00628,0.0410310494641,10,1,1.15491934119e-09,5.77459670593e-10,1.00115391819e-12,10,0.0410310494641,1,1.15491934119e-09,1.26970024317e-09,1.80723377385e-05,-0.00115391818727,-0.00117199179471,0,0,0,0,-0.0995896891117,-0.249537832276
0.0063,0.0410310440189,10,1,1.15860740963e-09,5.79303704815e-10,1.00115760625e-12,10,0.0410310440189,1,1.15860740963e-09,1.27375484788e-09,1.80707330155e-05,-0.00115760625202,-0.00117567825879,0,0,0,0,-0.0995896891882,-0.250322745648
0.00632,0.0410310388835,10,1,1.1622951506e-09,5.81147575298e-10,1.00116129399e-12,10,0.0410310388835,1,1.1622951506e-09,1.27780909256e-09,1.80691284513e-05,-0.0011612939893,-0.00117936439556,0,0,0,0,-0.0995896892605,-0.251107589338
0.00634,0.0410310340321,10,1,1.16598256412e-09,5.82991282058e-10,1.0011649814e-12,10,0.0410310340321,1,1.16598256412e-09,1.28186297726e-09,1.8067524045e-05,-0.00116498139913,-0.00118305020504,0,0,0,0,-0.0995896893286,-0.251892363351
0.00636,0.0410310294572,10,1,1.16966965022e-09,5.84834825111e-10,1.00116866848e-12,10,0.0410310294572,1,1.16966965022e-09,1.285916502e-09,1.80659197958e-05,-0.00116866848155,-0.00118673568727,0,0,0,0,-0.099589689393,-0.252677067694
0.00638,0.0410310251348,10,1,1.17335640895e-09,5.86678204473e-10,1.00117235524e-12,10,0.0410310251348,1,1.17335640895e-09,1.28996966683e-09,1.80643157028e-05,-0.00117235523659,-0.00119042084226,0,0,0,0,-0.0995896894537,-0.253461702374
0.0064,0.0410310210591,10,1,1.17704284032e-09,5.8852142016e-10,1.00117604166e-12,10,0.0410310210591,1,1.17704284032e-09,1.29402247177e-09,1.80627117653e-05,-0.00117604166428,-0.00119410567007,0,0,0,0,-0.099589689511,-0.254246267395
0.00642,0.0410310172083,10,1,1.18072894438e-09,5.90364472188e-10,1.00117972776e-12,10,0.0410310172083,1,1.18072894438e-09,1.29807491686e-09,1.80611079827e-05,-0.00117972776465,-0.00119779017071,0,0,0,0,-0.0995896895652,-0.255030762765
0.00644,0.0410310135773,10,1,1.18441472115e-09,5.92207360573e-10,1.00118341354e-12,10,0.0410310135773,1,1.18441472115e-09,1.30212700214e-09,1.80595043542e-05,-0.00118341353773,-0.00120147434421,0,0,0,0,-0.0995896896162,-0.25581518849
0.00646,0.0410310101463,10,1,1.18810017066e-09,5.9405008533e-10,1.00118709898e-12,10,0.0410310101463,1,1.18810017066e-09,1.30617872764e-09,1.80579008792e-05,-0.00118709898356,-0.00120515819062,0,0,0,0,-0.0995896896644,-0.256599544575
0.00648,0.0410310069117,10,1,1.19178529295e-09,5.95892646474e-10,1.0011907841e-12,10,0.0410310069117,1,1.19178529295e-09,1.31023009339e-09,1.80562975572e-05,-0.00119078410216,-0.00120884170995,0,0,0,0,-0.0995896897099,-0.257383831027
0.0065,0.0410310038548,10,1,1.19547008805e-09,5.97735044023e-10,1.00119446889e-12,10,0.0410310038548,1,1.19547008805e-09,1.31428109943e-09,1.80546943875e-05,-0.00119446889358,-0.00121252490224,0,0,0,0,-0.0995896897529,-0.258168047853
0.00652,0.0410310009733,10,1,1.19915455598e-09,5.9957727799e-10,1.00119815336e-12,10,0.0410310009733,1,1.19915455598e-09,1.3183317458e-09,1.80530913697e-05,-0.00119815335783,-0.00121620776753,0,0,0,0,-0.0995896897934,-0.258952195057
0.00654,0.0410309982496,10,1,1.20283869678e-09,6.01419348391e-10,1.00120183749e-12,10,0.0410309982496,1,1.20283869678e-09,1.32238203252e-09,1.80514885032e-05,-0.00120183749495,-0.00121989030583,0,0,0,0,-0.0995896898317,-0.259736272648
0.00656,0.0410309956827,10,1,1.20652251049e-09,6.03261255243e-10,1.0012055213e-12,10,0.0410309956827,1,1.20652251049e-09,1.32643195964e-09,1.80498857874e-05,-0.00120552130496,-0.00122357251718,0,0,0,0,-0.0995896898678,-0.260520280629
0.00658,0.041030993256,10,1,1.21020599712e-09,6.0510299856e-10,1.00120920479e-12,10,0.041030993256,1,1.21020599712e-09,1.33048152718e-09,1.80482832221e-05,-0.00120920478791,-0.00122725440162,0,0,0,0,-0.0995896899019,-0.261304219009
0.0066,0.0410309909692,10,1,1.21388915671e-09,6.06944578357e-10,1.00121288794e-12,10,0.0410309909692,1,1.21388915671e-09,1.33453073517e-09,1.80466808066e-05,-0.00121288794383,-0.00123093595916,0,0,0,0,-0.0995896899341,-0.262088087793
0.00662,0.0410309888071,10,1,1.2175719893e-09,6.0878599465e-10,1.00121657077e-12,10,0.0410309888071,1,1.2175719893e-09,1.33857958366e-09,1.80450785407e-05,-0.00121657077273,-0.00123461718985,0,0,0,0,-0.0995896899645,-0.262871886987
0.00664,0.0410309867699,10,1,1.22125449491e-09,6.10627247455e-10,1.00122025327e-12,10,0.0410309867699,1,1.22125449491e-09,1.34262807268e-09,1.80434764238e-05,-0.00122025327466,-0.00123829809371,0,0,0,0,-0.0995896899931,-0.263655616597
0.00666,0.0410309848435,10,1,1.22493667357e-09,6.12468336785e-10,1.00122393545e-12,10,0.0410309848435,1,1.22493667357e-09,1.34667620225e-09,1.80418744557e-05,-0.00122393544964,-0.00124197867077,0,0,0,0,-0.0995896900202,-0.26443927663
0.00668,0.0410309830287,10,1,1.22861852531e-09,6.14309262657e-10,1.0012276173e-12,10,0.0410309830287,1,1.22861852531e-09,1.35072397242e-09,1.8040272636e-05,-0.0012276172977,-0.00124565892106,0,0,0,0,-0.0995896900457,-0.265222867092
0.0067,0.0410309813124,10,1,1.23230005017e-09,6.16150025086e-10,1.00123129882e-12,10,0.0410309813124,1,1.23230005017e-09,1.35477138321e-09,1.80386709643e-05,-0.00123129881887,-0.00124933884461,0,0,0,0,-0.0995896900698,-0.266006387989
0.00672,0.0410309796957,10,1,1.23598124817e-09,6.17990624086e-10,1.00123498001e-12,10,0.0410309796957,1,1.23598124817e-09,1.35881843467e-09,1.80370694403e-05,-0.00123498001319,-0.00125301844145,0,0,0,0,-0.0995896900926,-0.266789839327
0.00674,0.0410309781665,10,1,1.23966211935e-09,6.19831059673e-10,1.00123866088e-12,10,0.0410309781665,1,1.23966211935e-09,1.36286512681e-09,1.80354680637e-05,-0.00123866088069,-0.00125669771161,0,0,0,0,-0.099589690114,-0.267573221112
0.00676,0.0410309767263,10,1,1.24334266372e-09,6.21671331862e-10,1.00124234142e-12,10,0.0410309767263,1,1.24334266372e-09,1.36691145968e-09,1.80338668343e-05,-0.00124234142138,-0.00126037665513,0,0,0,0,-0.0995896901343,-0.26835653335
0.00678,0.0410309753638,10,1,1.24702288133e-09,6.23511440667e-10,1.00124602164e-12,10,0.0410309753638,1,1.24702288133e-09,1.37095743331e-09,1.80322657517e-05,-0.00124602163531,-0.00126405527202,0,0,0,0,-0.0995896901535,-0.269139776048
0.0068,0.0410309740808,10,1,1.25070277221e-09,6.25351386104e-10,1.00124970152e-12,10,0.0410309740808,1,1.25070277221e-09,1.37500304772e-09,1.80306648157e-05,-0.00124970152251,-0.00126773356233,0,0,0,0,-0.0995896901715,-0.269922949212
0.00682,0.0410309728668,10,1,1.25438233638e-09,6.27191168188e-10,1.00125338108e-12,10,0.0410309728668,1,1.25438233638e-09,1.37904830296e-09,1.8029064026e-05,-0.001253381083,-0.00127141152607,0,0,0,0,-0.0995896901886,-0.270706052848
0.00684,0.0410309717239,10,1,1.25806157387e-09,6.29030786933e-10,1.00125706032e-12,10,0.0410309717239,1,1.25806157387e-09,1.38309319906e-09,1.80274633825e-05,-0.00125706031681,-0.00127508916328,0,0,0,0,-0.0995896902046,-0.271489086962
0.00686,0.0410309706423,10,1,1.26174048471e-09,6.30870242355e-10,1.00126073922e-12,10,0.0410309706423,1,1.26174048471e-09,1.38713773605e-09,1.80258628848e-05,-0.00126073922397,-0.00127876647399,0,0,0,0,-0.0995896902198,-0.272272051561
0.00688,0.0410309696242,10,1,1.26541906894e-09,6.32709534468e-10,1.0012644178e-12,10,0.0410309696242,1,1.26541906894e-09,1.39118191396e-09,1.80242625328e-05,-0.00126441780452,-0.00128244345823,0,0,0,0,-0.0995896902342,-0.273054946649
0.0069,0.0410309686603,10,1,1.26909732658e-09,6.34548663288e-10,1.00126809606e-12,10,0.0410309686603,1,1.26909732658e-09,1.39522573282e-09,1.80226623262e-05,-0.00126809605848,-0.00128612011603,0,0,0,0,-0.0995896902477,-0.273837772235
0.00692,0.0410309677536,10,1,1.27277525766e-09,6.36387628828e-10,1.00127177399e-12,10,0.0410309677536,1,1.27277525766e-09,1.39926919267e-09,1.8021062265e-05,-0.00127177398588,-0.00128979644742,0,0,0,0,-0.0995896902605,-0.274620528323
0.00694,0.0410309668946,10,1,1.27645286221e-09,6.38226431104e-10,1.00127545159e-12,10,0.0410309668946,1,1.27645286221e-09,1.40331229355e-09,1.80194623488e-05,-0.00127545158676,-0.00129347245242,0,0,0,0,-0.0995896902725,-0.275403214921
0.00696,0.0410309660869,10,1,1.28013014026e-09,6.40065070131e-10,1.00127912886e-12,10,0.0410309660869,1,1.28013014026e-09,1.40735503547e-09,1.80178625775e-05,-0.00127912886113,-0.00129714813107,0,0,0,0,-0.0995896902839,-0.276185832033
0.00698,0.0410309653216,10,1,1.28380709185e-09,6.41903545923e-10,1.00128280581e-12,10,0.0410309653216,1,1.28380709185e-09,1.41139741848e-09,1.8016262951e-05,-0.00128280580904,-0.00130082348339,0,0,0,0,-0.0995896902946,-0.276968379667
0.007,0.0410309646021,10,1,1.28748371699e-09,6.43741858496e-10,1.00128648243e-12,10,0.0410309646021,1,1.28748371699e-09,1.4154394426e-09,1.80146634691e-05,-0.00128648243051,-0.00130449850942,0,0,0,0,-0.0995896903048,-0.277750857828
0.00702,0.0410309639201,10,1,1.29116001573e-09,6.45580007863e-10,1.00129015873e-12,10,0.0410309639201,1,1.29116001573e-09,1.41948110788e-09,1.80130641317e-05,-0.00129015872557,-0.00130817320918,0,0,0,0,-0.0995896903143,-0.278533266523
0.00704,0.0410309632793,10,1,1.29483598808e-09,6.4741799404e-10,1.00129383469e-12,10,0.0410309632793,1,1.29483598808e-09,1.42352241434e-09,1.80114649385e-05,-0.00129383469425,-0.00131184758271,0,0,0,0,-0.0995896903234,-0.279315605758
0.00706,0.0410309626716,10,1,1.29851163408e-09,6.49255817042e-10,1.00129751034e-12,10,0.0410309626716,1,1.29851163408e-09,1.42756336201e-09,1.80098658895e-05,-0.00129751033657,-0.00131552163003,0,0,0,0,-0.0995896903319,-0.280097875539
0.00708,0.0410309621007,10,1,1.30218695376e-09,6.51093476882e-10,1.00130118565e-12,10,0.0410309621007,1,1.30218695376e-09,1.43160395093e-09,1.80082669846e-05,-0.00130118565258,-0.00131919535117,0,0,0,0,-0.0995896903399,-0.280880075872
0.0071,0.0410309615593,10,1,1.30586194715e-09,6.52930973577e-10,1.00130486064e-12,10,0.0410309615593,1,1.30586194715e-09,1.43564418113e-09,1.80066682235e-05,-0.00130486064229,-0.00132286874616,0,0,0,0,-0.0995896903475,-0.281662206764
0.00712,0.0410309610507,10,1,1.30953661428e-09,6.54768307139e-10,1.00130853531e-12,10,0.0410309610507,1,1.30953661428e-09,1.43968405264e-09,1.80050696063e-05,-0.00130853530574,-0.00132654181503,0,0,0,0,-0.0995896903547,-0.28244426822
0.00714,0.0410309605683,10,1,1.31321095517e-09,6.56605477585e-10,1.00131220964e-12,10,0.0410309605683,1,1.31321095517e-09,1.44372356549e-09,1.80034711327e-05,-0.00131220964296,-0.00133021455782,0,0,0,0,-0.0995896903615,-0.283226260246
0.00716,0.0410309601153,10,1,1.31688496986e-09,6.58442484929e-10,1.00131588365e-12,10,0.0410309601153,1,1.31688496986e-09,1.44776271972e-09,1.80018728028e-05,-0.00131588365397,-0.00133388697454,0,0,0,0,-0.0995896903678,-0.28400818285
0.00718,0.0410309596855,10,1,1.32055865837e-09,6.60279329185e-10,1.00131955734e-12,10,0.0410309596855,1,1.32055865837e-09,1.45180151536e-09,1.80002746163e-05,-0.00131955733881,-0.00133755906523,0,0,0,0,-0.0995896903739,-0.284790036036
0.0072,0.0410309592819,10,1,1.32423202074e-09,6.62116010368e-10,1.0013232307e-12,10,0.0410309592819,1,1.32423202074e-09,1.45583995244e-09,1.79986765732e-05,-0.00132323069751,-0.00134123082992,0,0,0,0,-0.0995896903796,-0.285571819812
0.00722,0.041030958899,10,1,1.32790505699e-09,6.63952528493e-10,1.00132690373e-12,10,0.041030958899,1,1.32790505699e-09,1.45987803099e-09,1.79970786733e-05,-0.00132690373008,-0.00134490226863,0,0,0,0,-0.0995896903849,-0.286353534183
0.00724,0.0410309585395,10,1,1.33157776715e-09,6.65788883574e-10,1.00133057644e-12,10,0.0410309585395,1,1.33157776715e-09,1.46391575104e-09,1.79954809167e-05,-0.00133057643657,-0.0013485733814,0,0,0,0,-0.09958969039,-0.287135179155
0.00726,0.0410309581981,10,1,1.33525015125e-09,6.67625075626e-10,1.00133424882e-12,10,0.0410309581981,1,1.33525015125e-09,1.46795311263e-09,1.79938833032e-05,-0.001334248817,-0.00135224416826,0,0,0,0,-0.0995896903948,-0.287916754735
0.00728,0.041030957878,10,1,1.33892220933e-09,6.69461104664e-10,1.00133792087e-12,10,0.041030957878,1,1.33892220933e-09,1.47199011579e-09,1.79922858328e-05,-0.00133792087141,-0.00135591462923,0,0,0,0,-0.0995896903993,-0.288698260929
0.0073,0.0410309575739,10,1,1.3425939414e-09,6.71296970701e-10,1.0013415926e-12,10,0.0410309575739,1,1.3425939414e-09,1.47602676056e-09,1.79906885053e-05,-0.00134159259981,-0.00135958476434,0,0,0,0,-0.0995896904036,-0.289479697742
0.00732,0.0410309572886,10,1,1.34626534751e-09,6.73132673754e-10,1.001345264e-12,10,0.0410309572886,1,1.34626534751e-09,1.48006304695e-09,1.79890913207e-05,-0.00134526400224,-0.00136325457363,0,0,0,0,-0.0995896904076,-0.290261065182
0.00734,0.0410309570176,10,1,1.34993642767e-09,6.74968213835e-10,1.00134893508e-12,10,0.0410309570176,1,1.34993642767e-09,1.48409897501e-09,1.79874942789e-05,-0.00134893507874,-0.00136692405711,0,0,0,0,-0.0995896904114,-0.291042363255
0.00736,0.0410309567638,10,1,1.35360718192e-09,6.76803590961e-10,1.00135260583e-12,10,0.0410309567638,1,1.35360718192e-09,1.48813454477e-09,1.79858973798e-05,-0.00135260582932,-0.00137059321483,0,0,0,0,-0.099589690415,-0.291823591965
0.00738,0.041030956522,10,1,1.35727761029e-09,6.78638805144e-10,1.00135627625e-12,10,0.041030956522,1,1.35727761029e-09,1.49216975625e-09,1.79843006235e-05,-0.00135627625401,-0.00137426204681,0,0,0,0,-0.0995896904183,-0.29260475132
0.0074,0.0410309562961,10,1,1.3609477128e-09,6.80473856401e-10,1.00135994635e-12,10,0.0410309562961,1,1.3609477128e-09,1.4962046095e-09,1.79827040098e-05,-0.00135994635286,-0.00137793055307,0,0,0,0,-0.0995896904215,-0.293385841326
0.00742,0.0410309560805,10,1,1.36461748949e-09,6.82308744746e-10,1.00136361613e-12,10,0.0410309560805,1,1.36461748949e-09,1.50023910454e-09,1.79811075386e-05,-0.00136361612587,-0.00138159873365,0,0,0,0,-0.0995896904246,-0.294166861989
0.00744,0.0410309558794,10,1,1.36828694038e-09,6.84143470192e-10,1.00136728557e-12,10,0.0410309558794,1,1.36828694038e-09,1.50427324141e-09,1.797951121e-05,-0.0013672855731,-0.00138526658858,0,0,0,0,-0.0995896904274,-0.294947813315
0.00746,0.0410309556872,10,1,1.37195606551e-09,6.85978032755e-10,1.00137095469e-12,10,0.0410309556872,1,1.37195606551e-09,1.50830702013e-09,1.79779150238e-05,-0.00137095469456,-0.00138893411789,0,0,0,0,-0.0995896904301,-0.29572869531
0.00748,0.0410309555083,10,1,1.3756248649e-09,6.87812432449e-10,1.00137462349e-12,10,0.0410309555083,1,1.3756248649e-09,1.51234044074e-09,1.797631898e-05,-0.00137462349027,-0.00139260132159,0,0,0,0,-0.0995896904326,-0.296509507981
0.0075,0.0410309553366,10,1,1.37929333858e-09,6.89646669289e-10,1.00137829196e-12,10,0.0410309553366,1,1.37929333858e-09,1.51637350327e-09,1.79747230786e-05,-0.00137829196029,-0.00139626819974,0,0,0,0,-0.099589690435,-0.297290251333
0.00752,0.0410309551775,10,1,1.38296148658e-09,6.91480743289e-10,1.0013819601e-12,10,0.0410309551775,1,1.38296148658e-09,1.52040620776e-09,1.79731273194e-05,-0.00138196010462,-0.00139993475234,0,0,0,0,-0.0995896904373,-0.298070925373
0.00754,0.0410309550244,10,1,1.38662930893e-09,6.93314654463e-10,1.00138562792e-12,10,0.0410309550244,1,1.38662930893e-09,1.52443855423e-09,1.79715317026e-05,-0.0013856279233,-0.00140360097944,0,0,0,0,-0.0995896904394,-0.298851530106
0.00756,0.0410309548829,10,1,1.39029680565e-09,6.95148402827e-10,1.00138929542e-12,10,0.0410309548829,1,1.39029680565e-09,1.52847054272e-09,1.79699362279e-05,-0.00138929541636,-0.00140726688106,0,0,0,0,-0.0995896904414,-0.29963206554
0.00758,0.0410309547463,10,1,1.39396397679e-09,6.96981988394e-10,1.00139296258e-12,10,0.0410309547463,1,1.39396397679e-09,1.53250217325e-09,1.79683408954e-05,-0.00139296258383,-0.00141093245722,0,0,0,0,-0.0995896904433,-0.30041253168
0.0076,0.0410309546204,10,1,1.39763082236e-09,6.9881541118e-10,1.00139662943e-12,10,0.0410309546204,1,1.39763082236e-09,1.53653344587e-09,1.79667457051e-05,-0.00139662942573,-0.00141459770797,0,0,0,0,-0.0995896904451,-0.301192928532
0.00762,0.0410309544985,10,1,1.4012973424e-09,7.00648671199e-10,1.00140029594e-12,10,0.0410309544985,1,1.4012973424e-09,1.5405643606e-09,1.79651506568e-05,-0.0014002959421,-0.00141826263332,0,0,0,0,-0.0995896904468,-0.301973256102
0.00764,0.0410309543866,10,1,1.40496353693e-09,7.02481768464e-10,1.00140396213e-12,10,0.0410309543866,1,1.40496353693e-09,1.54459491747e-09,1.79635557506e-05,-0.00140396213297,-0.00142192723331,0,0,0,0,-0.0995896904484,-0.302753514397
0.00766,0.0410309542778,10,1,1.40862940598e-09,7.04314702992e-10,1.001407628e-12,10,0.0410309542778,1,1.40862940598e-09,1.54862511652e-09,1.79619609865e-05,-0.00140762799836,-0.00142559150797,0,0,0,0,-0.0995896904499,-0.303533703423
0.00768,0.0410309541782,10,1,1.41229494959e-09,7.06147474795e-10,1.00141129354e-12,10,0.0410309541782,1,1.41229494959e-09,1.55265495777e-09,1.79603663643e-05,-0.0014112935383,-0.00142925545732,0,0,0,0,-0.0995896904513,-0.304313823186
0.0077,0.0410309540811,10,1,1.41596016778e-09,7.0798008389e-10,1.00141495875e-12,10,0.0410309540811,1,1.41596016778e-09,1.55668444127e-09,1.7958771884e-05,-0.00141495875282,-0.00143291908139,0,0,0,0,-0.0995896904527,-0.305093873692
0.00772,0.0410309539925,10,1,1.41962506058e-09,7.09812530289e-10,1.00141862364e-12,10,0.0410309539925,1,1.41962506058e-09,1.56071356704e-09,1.79571775457e-05,-0.00141862364195,-0.00143658238021,0,0,0,0,-0.0995896904539,-0.305873854947
0.00774,0.0410309539059,10,1,1.42328962802e-09,7.11644814008e-10,1.00142228821e-12,10,0.0410309539059,1,1.42328962802e-09,1.56474233511e-09,1.79555833493e-05,-0.00142228820573,-0.00144024535382,0,0,0,0,-0.0995896904551,-0.306653766957
0.00776,0.0410309538271,10,1,1.42695387012e-09,7.13476935062e-10,1.00142595244e-12,10,0.0410309538271,1,1.42695387012e-09,1.56877074552e-09,1.79539892947e-05,-0.00142595244417,-0.00144390800224,0,0,0,0,-0.0995896904563,-0.307433609729
0.00778,0.0410309537498,10,1,1.43061778693e-09,7.15308893463e-10,1.00142961636e-12,10,0.0410309537498,1,1.43061778693e-09,1.57279879829e-09,1.79523953819e-05,-0.00142961635731,-0.00144757032549,0,0,0,0,-0.0995896904573,-0.308213383268
0.0078,0.0410309536798,10,1,1.43428137846e-09,7.17140689228e-10,1.00143327995e-12,10,0.0410309536798,1,1.43428137846e-09,1.57682649347e-09,1.7950801611e-05,-0.00143327994518,-0.00145123232361,0,0,0,0,-0.0995896904583,-0.308993087582
0.00782,0.0410309536108,10,1,1.43794464474e-09,7.18972322371e-10,1.00143694321e-12,10,0.0410309536108,1,1.43794464474e-09,1.58085383107e-09,1.79492079817e-05,-0.0014369432078,-0.00145489399663,0,0,0,0,-0.0995896904593,-0.309772722675
0.00784,0.0410309535485,10,1,1.44160758581e-09,7.20803792905e-10,1.00144060615e-12,10,0.0410309535485,1,1.44160758581e-09,1.58488081114e-09,1.79476144943e-05,-0.0014406061452,-0.00145855534458,0,0,0,0,-0.0995896904602,-0.310552288554
0.00786,0.0410309534869,10,1,1.44527020169e-09,7.22635100846e-10,1.00144426876e-12,10,0.0410309534869,1,1.44527020169e-09,1.5889074337e-09,1.79460211485e-05,-0.00144426875742,-0.00146221636748,0,0,0,0,-0.099589690461,-0.311331785226
0.00788,0.0410309534316,10,1,1.44893249242e-09,7.24466246208e-10,1.00144793104e-12,10,0.0410309534316,1,1.44893249242e-09,1.59293369879e-09,1.79444279445e-05,-0.00144793104449,-0.00146587706536,0,0,0,0,-0.0995896904618,-0.312111212695
0.0079,0.0410309533764,10,1,1.45259445801e-09,7.26297229005e-10,1.00145159301e-12,10,0.0410309533764,1,1.45259445801e-09,1.59695960643e-09,1.79428348821e-05,-0.00145159300642,-0.00146953743826,0,0,0,0,-0.0995896904626,-0.31289057097
0.00792,0.0410309533275,10,1,1.45625609851e-09,7.28128049253e-10,1.00145525464e-12,10,0.0410309533275,1,1.45625609851e-09,1.60098515667e-09,1.79412419613e-05,-0.00145525464325,-0.0014731974862,0,0,0,0,-0.0995896904633,-0.313669860055
0.00794,0.0410309532781,10,1,1.45991741393e-09,7.29958706964e-10,1.00145891596e-12,10,0.0410309532781,1,1.45991741393e-09,1.60501034952e-09,1.79396491822e-05,-0.00145891595501,-0.0014768572092,0,0,0,0,-0.099589690464,-0.314449079956
0.00796,0.0410309532346,10,1,1.46357840431e-09,7.31789202154e-10,1.00146257694e-12,10,0.0410309532346,1,1.46357840431e-09,1.60903518504e-09,1.79380565446e-05,-0.00146257694173,-0.00148051660731,0,0,0,0,-0.0995896904646,-0.315228230681
0.00798,0.0410309531905,10,1,1.46723906967e-09,7.33619534837e-10,1.0014662376e-12,10,0.0410309531905,1,1.46723906967e-09,1.61305966323e-09,1.79364640486e-05,-0.00146623760344,-0.00148417568055,0,0,0,0,-0.0995896904652,-0.316007312235
0.008,0.041030953152,10,1,1.47089941006e-09,7.35449705028e-10,1.00146989794e-12,10,0.041030953152,1,1.47089941006e-09,1.61708378414e-09,1.79348716942e-05,-0.00146989794016,-0.00148783442894,0,0,0,0,-0.0995896904657,-0.316786324624
0.00802,0.0410309531124,10,1,1.47455942548e-09,7.37279712741e-10,1.00147355795e-12,10,0.0410309531124,1,1.47455942548e-09,1.6211075478e-09,1.79332794812e-05,-0.00147355795192,-0.00149149285251,0,0,0,0,-0.0995896904663,-0.317565267854
0.00804,0.0410309530782,10,1,1.47821911598e-09,7.39109557991e-10,1.00147721764e-12,10,0.0410309530782,1,1.47821911598e-09,1.62513095425e-09,1.79316874098e-05,-0.00147721763876,-0.00149515095131,0,0,0,0,-0.0995896904668,-0.318344141932
0.00806,0.041030953043,10,1,1.48187848158e-09,7.40939240791e-10,1.001480877e-12,10,0.041030953043,1,1.48187848158e-09,1.6291540035e-09,1.79300954799e-05,-0.00148087700071,-0.00149880872534,0,0,0,0,-0.0995896904673,-0.319122946864
0.00808,0.0410309530125,10,1,1.48553752231e-09,7.42768761157e-10,1.00148453604e-12,10,0.0410309530125,1,1.48553752231e-09,1.6331766956e-09,1.79285036914e-05,-0.00148453603778,-0.00150246617465,0,0,0,0,-0.0995896904677,-0.319901682655
0.0081,0.041030952981,10,1,1.48919623821e-09,7.44598119103e-10,1.00148819475e-12,10,0.041030952981,1,1.48919623821e-09,1.63719903057e-09,1.79269120444e-05,-0.00148819475001,-0.00150612329925,0,0,0,0,-0.0995896904681,-0.320680349312
0.00812,0.0410309529541,10,1,1.49285462929e-09,7.46427314643e-10,1.00149185314e-12,10,0.0410309529541,1,1.49285462929e-09,1.64122100845e-09,1.79253205388e-05,-0.00149185313743,-0.00150978009919,0,0,0,0,-0.0995896904685,-0.321458946841
0.00814,0.0410309529257,10,1,1.49651269558e-09,7.48256347792e-10,1.0014955112e-12,10,0.0410309529257,1,1.49651269558e-09,1.64524262927e-09,1.79237291746e-05,-0.00149551120007,-0.00151343657449,0,0,0,0,-0.0995896904689,-0.322237475249
