time_s,node_BUS2 A_voltage,node_BUS1 A_voltage,node_BUS2 B_voltage,node_BUS1 B_voltage,node_BUS2 C_voltage,node_BUS1 C_voltage,node_BUSC A_voltage,node_BUSC B_voltage,node_BUSC C_voltage,node_BUS0 A_voltage,node_BUS0 B_voltage,node_BUS0 C_voltage,node_GEN1 A_voltage,node_GEN1 B_voltage,node_GEN1 C_voltage,node_GEN2 A_voltage,node_GEN2 B_voltage,node_GEN2 C_voltage,node_GEN3 A_voltage,node_GEN3 B_voltage,node_GEN3 C_voltage,node_WNDG1_saturated_transformer_internal_top_voltage,node_WNDG2_saturated_transformer_internal_top_voltage,node_WNDG3_saturated_transformer_internal_top_voltage,node_WNDG4_saturated_transformer_internal_top_voltage,node_WNDG5_saturated_transformer_internal_top_voltage,node_WNDG6_saturated_transformer_internal_top_voltage,node_WNDG7_saturated_transformer_internal_top_voltage,node_WNDG8_saturated_transformer_internal_top_voltage,node_WNDG9_saturated_transformer_internal_top_voltage,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase1_history_i_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase2_history_i_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase3_history_i_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase1_history_i_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase2_history_i_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase3_history_i_pu,output_fixed_1,output_fixed_2,output_fixed_3,output_fixed_4,output_fixed_5,output_fixed_6,output_fixed_7,output_fixed_8,output_fixed_9,output_fixed_10,output_fixed_11,output_fixed_12,branch_voltage_branch_fixed_1,branch_voltage_branch_fixed_2,branch_voltage_branch_fixed_3,FCTRL1,TORQIN,MACHV,FCTR2,TQ2,MACH2V,synchronous_machine_1_d_axis_current,synchronous_machine_1_q_axis_current,synchronous_machine_1_zero_sequence_current,synchronous_machine_1_field_current,synchronous_machine_1_d_axis_damper_current,synchronous_machine_1_generator_field_current,synchronous_machine_1_q_axis_damper_current,synchronous_machine_1_phase_a_current,synchronous_machine_1_phase_b_current,synchronous_machine_1_phase_c_current,synchronous_machine_1_electromagnetic_torque,synchronous_machine_1_mechanical_angle_2,synchronous_machine_1_mechanical_speed_2,synchronous_machine_1_shaft_torque_1,synchronous_machine_1_shaft_torque_2,synchronous_machine_1_shaft_torque_3,synchronous_machine_2_d_axis_current,synchronous_machine_2_q_axis_current,synchronous_machine_2_zero_sequence_current,synchronous_machine_2_field_current,synchronous_machine_2_d_axis_damper_current,synchronous_machine_2_generator_field_current,synchronous_machine_2_q_axis_damper_current,synchronous_machine_2_phase_a_current,synchronous_machine_2_phase_b_current,synchronous_machine_2_phase_c_current,synchronous_machine_2_electromagnetic_torque,synchronous_machine_2_mechanical_angle_2,synchronous_machine_2_mechanical_speed_2,synchronous_machine_2_shaft_torque_1,synchronous_machine_2_shaft_torque_2,synchronous_machine_2_shaft_torque_3,synchronous_machine_3_d_axis_current,synchronous_machine_3_q_axis_current,synchronous_machine_3_zero_sequence_current,synchronous_machine_3_field_current,synchronous_machine_3_d_axis_damper_current,synchronous_machine_3_generator_field_current,synchronous_machine_3_q_axis_damper_current,synchronous_machine_3_phase_a_current,synchronous_machine_3_phase_b_current,synchronous_machine_3_phase_c_current,synchronous_machine_3_electromagnetic_torque,synchronous_machine_3_mechanical_angle_2,synchronous_machine_3_mechanical_speed_2,synchronous_machine_3_shaft_torque_1,synchronous_machine_3_shaft_torque_2
0.1016,976402.809516,-124255.642292,1739006.64548,17036.5571556,-2712691.39062,151217.80239,-124198.287848,17073.1276935,150255.747678,8.41564648007e-10,-2.88303796444e-09,2.25529097519e-09,119677.067047,24527.235724,-144204.302771,119666.514295,24534.1002747,-144200.614569,94383.0498216,17660.4335676,-112043.483389,109308.858317,6428.25798584,-115633.566584,109307.014625,6433.5328686,-115636.997776,93228.2691103,19075.1152807,-112199.834673,-682.856191773,1129.48141149,-547.551822919,-586.997934757,1056.58807578,-575.547866734,119677.067047,24527.235724,-144204.302771,119666.514295,24534.1002747,-144200.614569,94383.0498216,17660.4335676,-112043.483389,976402.809516,1739006.64548,-2712691.39062,57.354444455,36.5705379141,-962.054711519,1.05,0.5,-0.772828931542,0.95,0.75,-0.771846971319,-43062.0660905,16678.0946591,-1.14377918359e-10,5496.13747141,833.408108333,-328.527013448,-1282.75949508,12949.19705,-37141.9901738,24192.7931237,1.06119990251,54.3546938999,-1.37869887385,-0.00242079265178,-1.42302113747,-0.772828931542,-42931.9294753,16683.4723138,5.069822018e-11,5472.53694959,840.220918175,-328.725641673,-1283.07512873,12965.5027112,-37055.0625708,24089.5598596,1.0594972248,54.3707659001,-1.37284377242,-0.00136152746768,-1.42030171326,-0.771846971319,-31837.3150696,4595.24994684,1.69462368152e-12,9957.44218746,283.599129299,109.433265801,-73.5602873175,14581.1447562,-26209.0326658,11627.8879096,0.829186190155,80.9491220613,-1.87224333608,-0.139476494547,0.514763276947
0.1018,1966732.96332,-115986.337557,-2560255.46279,7878.42755534,596253.58444,152616.463514,-115914.010646,7882.78261099,151673.990823,2.08814375285e-09,-3.18718176342e-09,1.3003706698e-09,43313.4050037,-144682.632364,101369.227361,43302.753439,-144676.208735,101373.455296,39420.9066741,-116616.325924,77195.4192502,24259.3829021,-119217.443071,95062.1073492,24257.2694545,-119212.118807,95058.8965324,36346.1440356,-117270.574838,81028.4779826,-1526.06421125,2159.07537718,-727.305980771,-1366.01606351,2007.28711264,-741.393206058,43313.4050037,-144682.632364,101369.227361,43302.753439,-144676.208735,101373.455296,39420.9066741,-116616.325924,77195.4192502,1966732.96332,-2560255.46279,596253.58444,72.3269111112,4.35505565928,-942.472690836,1.05,0.5,-0.775734581552,0.95,0.75,-0.774734989781,-32252.5889976,-20185.1222913,3.29036087685e-11,4901.54482399,295.553448182,259.667922597,1983.24887133,-14976.2991115,-16083.3836606,31059.6827721,-0.966207861575,54.3391065531,-1.34180635005,-0.0014411393442,-1.4152533492,-0.775734581552,-32111.8000217,-20176.6541308,-1.72312484297e-10,4877.33519949,301.853090912,259.419568013,1982.66006157,-14968.2161377,-15991.3453989,30959.5615366,-0.964346571422,54.3552453826,-1.33599755734,-0.000345939701417,-1.41253830903,-0.774734989781,-26592.0422416,-19204.6009886,1.69037002643e-12,9627.21956582,-196.428973559,634.750938144,3058.8032308,-2812.98706937,-21659.5428103,24472.5298796,-1.64210883159,80.9276322173,-1.87844199585,-0.151584440186,0.529533556775
0.102,-2344426.09119,-110738.486881,713059.398747,-3980.30355174,1634108.85564,159703.669735,-110644.951291,-4013.43813225,158779.688202,2.02182664978e-09,-3.88226722645e-09,2.04924331143e-09,-127956.444502,98936.1545407,29020.289961,-127967.084192,98941.8594316,29025.2247607,-96333.4183279,74774.9857841,21558.4325439,-103847.029952,91150.4498967,12801.0506876,-103849.496721,91155.7682033,12798.1991507,-100115.538137,75338.8319603,24881.1768093,-613.982030069,1850.0224557,-1323.6812198,-523.693577772,1721.4372393,-1292.01210475,-127956.444502,98936.1545407,29020.289961,-127967.084192,98941.8594316,29025.2247607,-96333.4183279,74774.9857841,21558.4325439,-2344426.09119,713059.398747,1634108.85564,93.5355904946,-33.1345805087,-923.98153259,1.05,0.5,-0.777770842984,0.95,0.75,-0.776754159663,-6885.07069828,11086.2582825,3.70957268508e-11,3500.05963948,-959.841462772,-237.728868572,-789.345012823,9710.05955664,-8655.12427289,-1054.93528375,0.623268872318,54.3239746023,-1.29921729183,-0.000509707376316,-1.40616996017,-0.777770842984,-6752.82641725,11101.9270165,1.51722165331e-10,3476.29969385,-953.103087489,-238.093128506,-790.570334652,9709.81417229,-8558.46694198,-1151.34723031,0.622582964881,54.3401796584,-1.29346735513,0.000623846378662,-1.40346132999,-0.776754159663,-9013.24255954,-892.970273689,1.68612704838e-12,8518.91522219,-1801.56152407,233.760364826,640.398572617,3522.85039464,-7392.59847614,3869.7480815,0.0273254745269,80.9061222471,-1.87575602245,-0.16354673851,0.543739548043
0.1022,921456.72619,-107657.100385,1877337.738,-9246.06528219,-2796043.15839,162330.783037,-107545.229141,-9314.79773033,161426.144716,1.54386432502e-09,-2.82979463195e-09,1.4621669953e-09,120426.689731,30898.9186013,-151325.608333,120415.850517,30903.877035,-151319.727552,95197.513868,22840.4537782,-118037.967646,110775.672858,11324.6740857,-121995.526612,110772.733202,11330.0921408,-121998.005012,94131.646489,23939.1187179,-117965.944876,-1030.6752124,1068.98144301,-119.275435311,-908.76764022,999.675890615,-179.308926285,120426.689731,30898.9186013,-151325.608333,120415.850517,30903.877035,-151319.727552,95197.513868,22840.4537782,-118037.967646,921456.72619,1877337.738,-2796043.15839,111.87124416,-68.7324481361,-904.638321454,1.05,0.5,-0.778932790721,0.95,0.75,-0.777899582703,-46272.9183467,14673.6764982,-8.34017580391e-11,5672.05103821,993.513418507,-296.171650589,-1105.51543906,19471.6060194,-39633.8346576,20162.2286382,0.96518759969,54.309180315,-1.28287294282,0.000382368175412,-1.39604849383,-0.778932790721,-46141.4038451,14678.2375259,2.21655969871e-11,5648.31075472,1000.30192789,-296.359751646,-1105.75513355,19463.0115322,-39533.0709834,20070.0594512,0.963620375284,54.325451195,-1.27713443859,0.00155607327903,-1.39334782667,-0.777899582703,-33610.2567873,3205.31436612,1.68189472059e-12,10033.4573013,413.990859268,145.396045784,108.689959513,19098.5275084,-26765.4301685,7666.90266012,0.721946007841,80.8844788551,-1.90172849265,-0.175193266196,0.557259373759
0.1024,2025616.10589,-97596.0518003,-2575086.16168,-17930.6707735,552228.57651,161363.436321,-97461.8719038,-18030.6821299,160469.719738,2.77367337007e-09,-3.06534355735e-09,4.55313470463e-10,46283.7855802,-147153.341733,100869.556153,46273.1334862,-147148.980107,100875.846621,42398.158649,-117621.728884,75223.5702347,26752.9562588,-121267.798104,94619.9384236,26749.8118618,-121262.473608,94617.7583245,39575.7562982,-119324.312757,79853.6530378,-1888.03967294,2094.42480371,-280.669818507,-1700.79418058,1946.51299233,-328.241737516,46283.7855802,-147153.341733,100869.556153,46273.1334862,-147148.980107,100875.846621,42398.158649,-117621.728884,75223.5702347,2025616.10589,-2575086.16168,552228.57651,134.179896487,-100.011356435,-893.716582958,1.05,0.5,-0.779216584853,0.95,0.75,-0.778167445335,-27592.2494051,-19879.8855643,3.82302349595e-11,4643.12558066,65.5905384309,255.321012149,1955.66286804,-9331.78141034,-17982.7169876,27314.498398,-0.967166910538,54.2946945391,-1.24537190613,0.00123377680564,-1.38496113072,-0.779216584853,-27450.6289775,-19869.9650698,-1.85733834813e-10,4618.80632419,71.8929905353,255.04698926,1954.9489657,-9348.70957043,-17878.4165211,27227.1260915,-0.965253171908,54.3110309191,-1.23967849899,0.00244995353341,-1.38226978686,-0.778167445335,-23372.9436794,-19505.5941908,1.67767301631e-12,9383.5114666,-531.220023209,651.172707583,3122.87137781,1238.66562694,-22118.8823689,20880.2167419,-1.7048323926,80.8626522505,-1.90773265563,-0.186444323493,0.570031979382
0.1026,-2424581.88864,-90654.9677937,743127.165841,-29341.7658167,1684218.53996,166208.871222,-90492.4797495,-29477.8334593,165324.724525,2.67945716725e-09,-3.73503574154e-09,1.20660981101e-09,-132023.888911,102543.09374,29480.7951704,-132034.486181,102546.628367,29487.857814,-100184.042472,78076.3011044,22107.7413677,-107131.754676,94329.9141753,12907.140225,-107135.285063,94335.2112636,12905.3735238,-103444.694106,78409.9013462,25140.0924846,-932.965634579,1763.24045488,-897.866679695,-818.692408287,1640.19520403,-898.142036444,-132023.888911,102543.09374,29480.7951704,-132034.486181,102546.628367,29487.857814,-100184.042472,78076.3011044,22107.7413677,-2424581.88864,743127.165841,1684218.53996,162.488044226,-136.067642636,-884.14669713,1.05,0.5,-0.778619483911,0.95,0.75,-0.777555031861,-8646.55648227,16762.703261,7.66111888124e-12,3595.57237079,-871.097990214,-328.076997948,-1292.4033929,15290.4678997,-9234.81671395,-6055.65118578,0.935680784357,54.2806390902,-1.20776670419,0.00202873548059,-1.3726300059,-0.778619483911,-8515.11290146,16778.0731085,1.71106827662e-10,3571.79304392,-864.276121719,-328.439080217,-1293.59852373,15265.2409133,-9127.53094657,-6137.70996674,0.934441028424,54.2970404365,-1.2021213598,0.00328921360136,-1.36994982207,-0.777555031861,-9560.67677309,2477.68986081,1.67346190889e-12,8511.39568227,-1790.65306709,169.168894183,221.106314299,7088.88011227,-6873.64082634,-215.239285923,0.38539949116,80.8407765133,-1.91030374189,-0.197481621178,0.582171138616
0.1028,853497.510296,-86199.5426213,2013360.1176,-33810.2232366,-2864090.4223,166563.646998,-86012.1824764,-33979.8787357,165689.907938,2.12294807615e-09,-2.59883479861e-09,6.14295937888e-10,120180.025116,37540.0915256,-157720.116641,120169.498394,37542.861887,-157712.360281,95322.8095746,28449.6880966,-123772.497671,111383.224306,16631.2384452,-127909.032585,111379.347152,16636.5002738,-127910.41726,94409.1812227,29059.7131002,-123363.464157,-1311.33824671,917.603301819,332.839637216,-1168.30494625,858.748578578,238.802724717,120180.025116,37540.0915256,-157720.116641,120169.498394,37542.861887,-157712.360281,95322.8095746,28449.6880966,-123772.497671,853497.510296,2013360.1176,-2864090.4223,187.360144893,-169.655499059,-873.739060327,1.05,0.5,-0.77713984095,0.95,0.75,-0.776060720507,-49172.7778732,11917.9122835,-8.29748234338e-11,5830.86025642,1138.14607824,-252.315235041,-861.051925366,25644.2542767,-40871.6997808,15227.4455041,0.827782736152,54.2668742093,-1.19465822602,0.00277883043682,-1.35938397046,-0.77713984095,-49039.6717842,11921.7239267,-4.29968314188e-13,5806.96876809,1144.89933375,-252.493899633,-861.221609121,25610.8641477,-40762.0267029,15151.1625551,0.826426442736,54.2833402321,-1.18901537766,0.00408491092996,-1.35671620663,-0.776060720507,-35249.9250807,1378.6215897,1.66926137171e-12,10108.3193118,544.357552503,193.306753372,363.981529319,23165.3268512,-26406.7867302,3241.45987899,0.589025989943,80.8187123051,-1.94062707314,-0.208098768062,0.593532449355
0.103,2081417.38851,-74719.6054986,-2589776.00615,-41565.0093175,511127.3153,163146.574163,-74503.9528677,-41763.1481744,162274.587947,3.32682578366e-09,-2.7694334092e-09,-4.31606545354e-10,49142.3052933,-149569.313227,100427.007933,49132.1687923,-149567.292365,100435.123573,44919.1131316,-118449.11867,73530.0055385,29100.5463728,-123256.872066,94261.81404,29096.4896683,-123251.805322,94260.8040005,42548.7991198,-121144.557214,78701.2464403,-2180.22405882,1940.36459778,185.659871481,-1970.90792941,1803.095302,102.942500735,49142.3052933,-149569.313227,100427.007933,49132.1687923,-149567.292365,100435.123573,44919.1131316,-118449.11867,73530.0055385,2081417.38851,-2589776.00615,511127.3153,215.652630906,-198.138856921,-871.986216128,1.05,0.5,-0.774777125907,0.95,0.75,-0.773684005698,-23046.0888205,-18639.657514,3.79838586957e-11,4391.03372474,-158.743096572,235.587421807,1845.86649694,-4166.12111133,-18563.0552351,22729.1763464,-0.917220447603,54.2534005111,-1.15694572592,0.00348021505761,-1.3452263743,-0.774777125907,-22903.9133671,-18628.2969942,-1.79646891557e-10,4366.62043397,-152.424494809,235.287904314,1845.02862817,-4207.53887486,-18451.6145453,22659.1534201,-0.915343764829,54.2699309507,-1.15134574013,0.00483373027602,-1.34257221034,-0.773684005698,-20201.0326202,-19256.0671198,1.66507137826e-12,9153.06593771,-845.114406678,653.133628416,3101.88609376,4725.39749199,-21667.9281885,16942.5306965,-1.7241034088,80.7964411208,-1.94642786189,-0.218261286914,0.604086696033
0.1032,-2516647.73208,-66478.731995,772713.585608,-52080.0296782,1746702.4527,165695.171581,-66229.1166585,-52310.9691342,164823.455368,3.19634400721e-09,-3.4169916029e-09,3.33817221233e-10,-136875.192145,106518.311642,30356.8805031,-136885.221158,106519.508022,30365.7131363,-104775.219919,81650.6767468,23124.5431722,-111078.098507,97882.9491211,13300.6241411,-111082.513628,97887.9621511,13300.0262323,-107461.424726,81832.8830453,25734.0164356,-1176.12212591,1588.94133653,-460.328438785,-1043.4545708,1478.07314003,-493.611224613,-136875.192145,106518.311642,30356.8805031,-136885.221158,106519.508022,30365.7131363,-104775.219919,81650.6767468,23124.5431722,-2516647.73208,772713.585608,1746702.4527,249.615336517,-230.939455989,-871.716213238,1.05,0.5,-0.771531931049,0.95,0.75,-0.770425503462,-11718.3528477,21942.0192828,9.50220024033e-12,3763.54366435,-717.58948111,-411.012964596,-1750.72078496,20225.0768157,-8501.41994979,-11723.6568659,1.22622230462,54.2403260514,-1.12497798288,0.00411927009049,-1.32991143321,-0.771531931049,-11587.6110768,21956.7034182,1.86184753852e-10,3739.73986814,-710.689404915,-411.366700112,-1751.8514439,20175.8212316,-8388.80615877,-11787.0150728,1.22444951336,54.2569204582,-1.11941356887,0.00552141666677,-1.32727247725,-0.770425503462,-10947.7256351,5610.28388326,1.66089190205e-12,8567.10112361,-1686.51693981,107.43248256,-179.219417491,10030.6530183,-5466.4262055,-4564.22681277,0.718305395208,80.7740919255,-1.95424257829,-0.228144465369,0.613945094272
0.1034,776763.832745,-61073.9583994,2144179.40523,-55323.0922288,-2918177.19266,163774.343592,-60794.4775385,-55583.8345395,162903.867089,2.55107288508e-09,-2.20273331521e-09,-2.47770484671e-10,119094.844513,44233.539737,-163328.38425,119085.221789,44233.9162359,-163319.138025,94963.6559848,34249.5177509,-129213.173736,111263.311934,22158.7744062,-133316.696415,111258.690093,22163.5843337,-133316.884501,94205.4459763,34224.2455614,-128324.301612,-1511.62235609,682.675063419,788.118582744,-1353.40547313,640.621156042,659.659157559,119094.844513,44233.539737,-163328.38425,119085.221789,44233.9162359,-163319.138025,94963.6559848,34249.5177509,-129213.173736,776763.832745,2144179.40523,-2918177.19266,279.480860911,-260.742310696,-870.476503142,1.05,0.5,-0.767405963799,0.95,0.75,-0.766286944216,-51580.6026115,8430.99500154,-3.51572219663e-11,5962.79477258,1258.0947116,-197.234458043,-551.21798421,31184.8623467,-40820.3599737,9635.49762693,0.649416585789,54.2274947009,-1.11451515505,0.00470977470671,-1.31380609557,-0.767405963799,-51445.6877006,8434.1720311,-2.00528451302e-11,5938.74042783,1264.80159921,-197.405493927,-551.327851838,31128.0431837,-40707.2257648,9579.18258109,0.648348358448,54.2441529046,-1.10894491,0.00616134214631,-1.31118329723,-0.766286944216,-36679.4867531,-945.936855957,1.65672291671e-12,10166.9907602,651.878410919,250.567542714,676.75766298,26625.1664685,-25206.4957696,-1418.67069884,0.401446451004,80.7515060918,-1.98772903872,-0.237515412791,0.622947331026
0.1036,2134428.79452,-48607.8554549,-2606536.5787,-61739.4926699,474869.714292,157932.039048,-48295.7281713,-62024.2126955,157054.066707,3.72277810943e-09,-2.31496330153e-09,-1.31982219197e-09,51928.4498643,-151984.141814,100055.69195,51919.2969042,-151984.589921,100065.293016,46782.1291128,-119249.934351,72467.8052381,31306.2277313,-125288.679061,94087.685765,31301.4285382,-125284.103966,94087.9098634,45099.8614551,-122714.763859,77720.1368392,-2390.10989169,1705.59022021,650.357189649,-2164.81709169,1585.11274131,532.432816277,51928.4498643,-151984.141814,100055.69195,51919.2969042,-151984.589921,100065.293016,46782.1291128,-119249.934351,72467.8052381,2134428.79452,-2606536.5787,474869.714292,312.127283538,-284.720025604,-877.972340706,1.05,0.5,-0.762402065868,0.95,0.75,-0.761271191836,-18790.63146,-16548.5449503,5.71699466011e-11,4155.22100405,-368.929948866,201.856843808,1661.24840671,215.938586289,-17812.0963039,17596.1577177,-0.820315385056,54.2149386951,-1.0769212572,0.00524525809237,-1.29684047243,-0.762402065868,-18648.157655,-16535.8021255,-1.73759761698e-10,4130.72817122,-362.582819158,201.532769383,1660.29166823,151.810950062,-17699.0715642,17547.2606142,-0.818561081747,54.2316605007,-1.07139088417,0.00674755036542,-1.29423482677,-0.761271191836,-17156.4496069,-18475.8434762,1.65256439588e-12,8927.80029307,-1150.63977094,641.604086597,3001.70690429,7500.8367893,-20353.230302,12852.3935127,-1.69127954226,80.7286979315,-1.99304588958,-0.246387215384,0.631097685099
0.1038,-2620326.47585,-39520.0399158,798012.496295,-70966.98872,1825069.95654,158245.736872,-39169.994941,-71279.6127997,157358.794561,3.54906926403e-09,-2.94687928348e-09,-5.26741432727e-10,-142658.005052,110693.14128,31964.8637722,-142666.919475,110691.93147,31974.9880046,-110073.700849,85434.2381937,24639.4626549,-115832.895386,101738.343866,14199.5604275,-115837.956104,101742.799749,14200.1652624,-112169.715338,85446.1184443,26828.6058013,-1331.68083559,1337.80181825,-33.6359313255,-1187.12370805,1244.98016742,-99.2920955608,-142658.005052,110693.14128,31964.8637722,-142666.919475,110691.93147,31974.9880046,-110073.700849,85434.2381937,24639.4626549,-2620326.47585,798012.496295,1825069.95654,350.044974839,-312.624079675,-886.942311413,1.05,0.5,-0.756524210349,0.95,0.75,-0.755382240689,-15955.0863679,26322.0376029,-8.76759180742e-12,3996.17121574,-506.759588329,-481.646440845,-2137.61745539,24268.601944,-6478.91044173,-17789.6915023,1.47812306981,54.2027469167,-1.05094549718,0.00571487878375,-1.2788133083,-0.756524210349,-15824.861153,26335.6750389,1.92968009324e-10,3972.3330711,-499.790842162,-481.986031022,-2138.65170673,24197.5094428,-6366.61657689,-17830.8928659,1.47586890252,54.2195319694,-1.04543717102,0.00726843753209,-1.27622616901,-0.755382240689,-13117.6344044,8328.66661284,1.64841631331e-12,8669.29092415,-1514.13713482,52.9803080297,-534.164257666,12243.2495905,-3241.23600945,-9002.01358102,1.01045753811,80.705785203,-2.00597964813,-0.254920243769,0.638499238756
0.104,695354.382935,-33638.9095878,2267549.098,-72621.9012357,-2960155.27757,154160.281993,-33255.7804319,-72958.9835104,153265.628549,2.80774766899e-09,-1.66341054411e-09,-1.08139199667e-09,117411.839062,50807.7861236,-168219.625186,117403.642178,50805.6737914,-168209.315969,94198.0767274,39982.0251124,-134180.10184,110606.729166,27701.3348886,-138203.350049,110601.576013,27705.4320667,-138202.294074,93586.6808435,39308.0987357,-132790.065574,-1622.0491844,376.182489237,1224.97622475,-1455.33339435,356.41195526,1063.30015636,117411.839062,50807.7861236,-168219.625186,117403.642178,50805.6737914,-168209.315969,94198.0767274,39982.0251124,-134180.10184,695354.382935,2267549.098,-2960155.27757,383.129155932,-337.08227468,-894.653443477,1.05,0.5,-0.749777491486,0.95,0.75,-0.748625205382,-53306.1078908,4308.50963486,-5.19962187903e-11,6057.53808832,1343.72926418,-132.365305836,-184.600763844,35861.5406411,-39506.5582322,3645.01759109,0.434512034862,54.1907532086,-1.04235146586,0.00613399189133,-1.26011483794,-0.749777491486,-53169.1793504,4311.22449603,-1.42243961566e-11,6033.30988625,1350.37932385,-132.531404307,-184.666168986,35783.8695455,-39395.6589848,3611.78943933,0.433804013879,54.2076014565,-1.03683013413,0.0077390951715,-1.25754684415,-0.748625205382,-37718.6694883,-3739.76624035,1.64427864279e-12,10199.1396693,721.088608446,316.370282415,1041.96393871,29335.1914972,-23207.3173258,-6127.87417145,0.159216356442,80.6825964018,-2.04122966068,-0.26286436384,0.644982018653
0.1042,2185115.09219,-20659.4724492,-2625181.20181,-77357.2499598,442804.737469,146023.849964,-20241.173196,-77712.3344596,145112.815165,3.94404629409e-09,-1.72539411786e-09,-2.16816165967e-09,54685.8165169,-154455.186799,99769.3702821,54678.072096,-154458.076154,99780.0040576,48028.4703146,-119966.936316,71938.4660013,33380.8314271,-127377.902259,94101.4212683,33375.5160386,-127374.031241,94102.8656385,47295.9080259,-124048.447812,76856.8902231,-2509.03886697,1402.37454637,1092.37096101,-2274.54632091,1303.94871837,940.7653544,54685.8165169,-154455.186799,99769.3702821,54678.072096,-154458.076154,99780.0040576,48028.4703146,-119966.936316,71938.4660013,2185115.09219,-2625181.20181,442804.737469,418.299253135,-355.084499807,-911.034798649,1.05,0.5,-0.742168139625,0.95,0.75,-0.741006335636,-14964.4949271,-13707.13047,4.32008770517e-11,3943.50706602,-558.28700754,155.81988809,1410.60583407,3560.89418507,-15794.7537655,12233.8595804,-0.681421338543,54.1790217267,-1.0051783876,0.0064935536303,-1.24060114093,-0.742168139625,-14821.9619974,-13693.100164,-1.54247767709e-10,3918.94818578,-551.899798349,155.472819995,1409.53856477,3477.02190674,-15685.8588651,12208.8369584,-0.679868291652,54.1959330362,-0.999693397985,0.0081509501055,-1.23805310975,-0.741006335636,-14343.7985719,-17180.3693058,2.30026058171e-12,8702.45258383,-1455.76758347,619.275501621,2838.18412036,9476.66466686,-18269.7566329,8793.091966,-1.58667995777,80.6591783557,-2.04599042384,-0.270279938088,0.650583678688
0.1044,-2731757.17633,-11210.0639092,813509.014336,-84981.6399379,1920975.43206,144273.550385,-10751.760565,-85358.3540106,143344.799806,3.72307079527e-09,-2.35091253107e-09,-1.33406548445e-09,-149401.017213,114849.826003,34551.19121,-149408.289886,114846.229107,34562.0607786,-115794.561821,88992.5703673,26801.9914537,-121372.24373,105700.296891,15775.8657878,-121377.67698,105703.932115,15777.6638133,-117497.181672,88896.9973973,28704.1032233,-1393.18773242,1024.6601684,360.799685331,-1243.76339129,954.668904308,265.02222486,-149401.017213,114849.826003,34551.19121,-149408.289886,114846.229107,34562.0607786,-115794.561821,88992.5703673,26801.9914537,-2731757.17633,813509.014336,1920975.43206,458.303344208,-376.714072683,-928.750578365,1.05,0.5,-0.733703509628,0.95,0.75,-0.732533004665,-21139.3366632,29638.9748216,-2.84172068388e-11,4281.62593311,-249.566524918,-535.662154653,-2429.86481169,27215.7270353,-3256.61514012,-23959.1118952,1.67642055518,54.1676173537,-0.985260181883,0.00678602441957,-1.22012659226,-0.733703509628,-21009.3568331,29651.2489613,1.75821663962e-10,4257.73877568,-242.542855997,-535.982474806,-2430.77469877,27126.1296418,-3150.3496253,-23975.7800165,1.67376544242,54.1845914699,-0.979783353135,0.00849559784182,-1.21759961005,-0.732533004665,-15981.5619915,10424.5125287,2.94152447827e-12,8800.49792031,-1299.12980039,12.7813827849,-802.540649807,13653.5398778,-328.614109886,-13324.9257679,1.24620248371,80.6356301716,-2.06394302704,-0.277301975841,0.655392269253
