time_s,node_BUSA2_voltage,node_BUSAS2_voltage,node_BUSB2_voltage,node_BUSBS2_voltage,node_BUSC2_voltage,node_BUSCS2_voltage,node_BUSMG_voltage,node_BUSMGR_voltage,node_BUSMS_voltage,node_UM1TLA_voltage,node_UM1TLB_voltage,node_UM1TLC_voltage,node_UM1MCC_voltage,output_fixed_1,output_fixed_2,output_fixed_3,branch_current_branch_fixed_1,branch_current_branch_fixed_7,branch_current_branch_fixed_9,branch_current_branch_fixed_10,torque_Nm,mechanical_speed_rad_s,mechanical_angle_rad,power_zero_axis_current_A,armature_axis_1_current_A,armature_axis_2_current_A,shorted_rotor_axis_current_1_A,shorted_rotor_axis_current_2_A
0.002,2186.90588226,2186.90588226,1801.49276637,2186.90588226,-688.191879346,-2053.64131779,184.725640893,92.3628204466,184.723065208,2186.90588226,1755.24753789,-524.336719014,184.725640893,2186.90588226,2186.90588226,184.725640893,4.54888024222e-15,203.084477675,-0.76235255599,-2575.68568537,-2778.00781013,184.725648031,1.15484945946,0,-362.119451927,-102.30999429,143.035728762,-273.353180715
0.0022,2025.99842436,2025.99842436,1744.49664276,2025.99842436,-821.815117706,-2212.53935207,184.725639244,92.3628196218,184.723063558,2025.99842436,1710.72085442,-654.927312604,184.725639244,2025.99842436,2025.99842436,184.725639244,4.54887114447e-15,203.084475862,-0.854189395905,-2575.68568531,-2777.91597148,184.725648031,1.19179458907,0,-368.787869994,-74.7480805034,142.620778518,-273.558292145
0.0024,1853.57883927,1853.57883927,1677.65965047,1853.57883927,-951.006144442,-2358.86529641,184.725637407,92.3628187033,184.723061721,1853.57883927,1656.55382815,-782.06248506,184.725637407,1853.57883927,1853.57883927,184.725637407,2.27512756604e-15,203.084473842,-0.946083426476,-2575.68568534,-2777.82407542,184.725648031,1.22873971867,0,-373.361337549,-46.7621251298,142.20484889,-273.763119439
0.0026,1670.62684946,1670.62684946,1601.23484555,1670.62684946,-1074.55113572,-2491.78769759,184.725635381,92.3628176907,184.723059696,1670.62684946,1592.91231485,-904.482526161,184.725635381,1670.62684946,1670.62684946,184.725635381,1.38853509302e-18,203.084471615,-1.03864899278,-2575.68568534,-2777.73150765,184.725648031,1.26568484828,0,-375.813700301,-18.5111027183,141.787827609,-273.967641434
0.0028,1478.18202465,1478.18202465,1515.75078204,1478.18202464,-1192.23525511,-2610.55126401,184.725633168,92.3628165842,184.723057483,1478.18202465,1520.2635465,-1022.03745218,184.725633168,1478.18202465,1478.18202465,184.725633168,2.27512301301e-15,203.084469182,-1.13019984961,-2575.68568531,-2777.63995432,184.725648031,1.30262997788,0,-376.131180821,9.84443165605,141.369890567,-274.171975248
0.003,1277.3378747,1277.3378747,1421.63175083,1277.3378747,-1302.89742832,-2714.4811574,184.725630769,92.3628153844,184.723055083,1277.3378747,1438.95150771,-1133.50783855,184.725630769,1277.3378747,1277.3378747,184.725630769,1.38398207447e-18,203.084466544,-1.22135263681,-2575.68568531,-2777.54879891,184.725648031,1.33957510749,0,-374.311804043,38.143381048,140.950931129,-274.376096271
0.0032,1069.23563614,1069.23563614,1319.44086683,1069.23563614,-1406.40425383,-2802.98682737,184.725628185,92.3628140926,184.7230525,1069.23563614,1349.4699389,-1238.81513971,184.725628185,1069.23563614,1069.23563614,184.725628185,2.27511846e-15,203.084463704,-1.31045770645,-2575.68568534,-2777.459691,184.725648031,1.3765202371,0,-370.366068297,66.2249397059,140.531132266,-274.580113837
0.0034,855.05778741,855.05778741,1209.76373398,855.05778741,-1501.67142169,-2875.56536705,184.725625421,92.3628127107,184.723049736,855.05778741,1252.33281936,-1336.80527541,184.725625421,855.05778741,855.05778741,184.725625421,1.37942907414e-18,203.084460666,-1.3981449306,-2575.68568529,-2777.37200076,184.725648031,1.4134653667,0,-364.316221842,93.9295447403,140.110392066,-274.783999075
0.0036,636.021329766,636.021329766,1093.18538208,636.021329766,-1588.65234447,-2931.8043707,184.725622482,92.3628112408,184.723046796,636.021329766,1148.04934272,-1427.47555452,184.725622482,636.021329766,636.021329766,184.725622482,1.13824666666e-15,203.084457434,-1.48281252384,-2575.68568529,-2777.28732992,184.725648031,1.45041049631,0,-356.19680134,121.099789427,139.688899559,-274.98785277
0.0038,413.370872054,413.370872054,970.439460222,413.370872054,-1666.36173105,-2971.38427709,184.725619372,92.3628096858,184.723043686,413.370872054,1037.29184345,-1509.76079651,184.725619372,413.370872054,413.370872054,184.725619372,1.13824439017e-15,203.084454014,-1.56511381269,-2575.68568531,-2777.20502519,184.725648031,1.48735562592,0,-346.053772685,147.581266468,139.266556544,-275.191641136
0.004,188.371558588,188.371558588,842.11945411,188.371558588,-1734.84321373,-2994.08018528,184.725616097,92.3628080487,184.723040412,188.371558588,920.573208912,-1583.73685583,184.725616097,188.371558588,188.371558588,184.725616097,1.37487333773e-18,203.084450415,-1.64350518584,-2575.68568534,-2777.1266302,184.725648031,1.52430075552,0,-333.944927849,173.22354084,138.843557005,-275.39545581
0.0042,-37.6981196499,-37.6981196499,709.090744746,-37.6981196503,-1793.23055164,-2999.76313261,184.725612667,92.3628063333,184.723036981,-37.6981196499,798.70924774,-1648.4490165,184.725612667,-37.6981196499,-37.6981196499,184.725612667,-6.96793319338e-17,203.084446643,-1.71867245436,-2575.68568531,-2777.05145918,184.725648031,1.56124588513,0,-319.938906366,197.88086526,138.419805369,-275.599257597
0.0044,-263.553589652,-263.553589652,571.941310487,-263.553589652,-1841.65890953,-2988.40082743,184.725609087,92.3628045436,184.723033402,-263.553589652,672.204347889,-1704.05253634,184.725609087,-263.553589652,-263.553589652,184.725609087,-1.40733395097e-16,203.084442708,-1.78913903236,-2575.68568534,-2776.98098863,184.725648031,1.59819101473,0,-304.115444667,221.413190955,137.995499409,-275.803128555
0.0046,-487.911495584,-487.911495584,431.649269782,-487.911495585,-1879.39849228,-2960.05783262,184.725605368,92.362802684,184.723029682,-487.911495584,542.000000398,-1749.72229568,184.725605368,-487.911495584,-487.911495584,184.725605368,-7.09166733805e-16,203.084438619,-1.85563105345,-2575.68568529,-2776.91449259,184.725648031,1.63513614434,0,-286.564297332,243.686738437,137.57054505,-276.007023765
0.0048,-709.496991071,-709.496991071,288.782951924,-709.496991071,-1906.67514572,-2914.89519874,184.725601519,92.3628007594,184.723025833,-709.496991071,408.579753708,-1785.69191426,184.725601519,-709.496991071,-709.496991071,184.725601519,-1.27759893565e-15,203.084434387,-1.91674652696,-2575.68568531,-2776.85337285,184.725648031,1.67208127395,0,-267.385336299,264.575024109,137.145142659,-276.211015454
0.005,-927.050983125,-927.050983125,144.411956644,-927.050983125,-1922.90992594,-2853.16954889,184.725597549,92.3627987747,184.723021864,-927.050983125,272.990469665,-1811.2821787,184.725597549,-927.050983125,-927.050983125,184.725597549,-1.27759638045e-15,203.084430023,-1.9732580483,-2575.68568531,-2776.79685698,184.725648031,1.70902640355,0,-246.687393398,283.959272335,136.719198509,-276.415052832
0.0052,-1139.33728657,-1139.33728657,-0.929020770007,-1139.33728657,-1928.41632396,-2775.2316205,184.725593471,92.3627967353,184.723017785,-1139.33728657,135.682666184,-1826.80210912,184.725593471,-1139.33728657,-1139.33728657,184.725593471,9.96140655436e-16,203.084425539,-2.02384454012,-2575.68568531,-2776.74626598,184.725648031,1.74597153316,0,-224.588210067,301.729435841,136.292914355,-276.619198217
0.0054,-1345.14964827,-1345.14964827,-146.101951675,-1345.14964827,-1922.77737428,-2681.52427245,184.725589294,92.362794647,184.723013608,-1345.14964827,-2.21381352454,-1831.73155991,184.725589294,-1345.14964827,-1345.14964827,184.725589294,-1.27759581754e-15,203.084420948,-2.06932964921,-2575.68568526,-2776.70077628,184.725648031,1.78291666277,0,-201.213224642,317.784438274,135.866195673,-276.823394981
0.0056,-1543.31860134,-1543.31860134,-290.61926603,-1543.31860134,-1906.38902399,-2572.57996858,184.725585031,92.3627925154,184.723009345,-1543.31860134,-140.293225448,-1826.45009504,184.725585031,-1543.31860134,-1543.31860134,184.725585031,-3.55132774305e-15,203.084416261,-2.10847759247,-2575.68568531,-2776.66162361,184.725648031,1.81986179237,0,-176.695376414,332.033166884,135.439244421,-277.027695626
0.0058,-1732.71811027,-1732.71811027,-433.298853632,-1732.71811027,-1879.00391863,-2449.01775215,184.725580693,92.3627903467,184.723005008,-1732.71811027,-277.36672875,-1810.60639134,184.725580693,-1732.71811027,-1732.71811027,184.725580693,-1.2775861597e-15,203.084411492,-2.14216628671,-2575.68568526,-2776.62793019,184.725648031,1.85680692198,0,-151.173862625,344.394538237,135.011964168,-277.232037887
0.006,-1912.27196925,-1912.27196925,-573.712936696,-1912.27196925,-1841.09320224,-2311.53972833,184.725576294,92.362788147,184.723000608,-1912.27196925,-413.084355264,-1784.64387669,184.725576294,-1912.27196925,-1912.27196925,184.725576294,-3.55131808523e-15,203.084406656,-2.16924792528,-2575.68568531,-2776.60084369,184.725648031,1.89375205158,0,-124.793803766,354.798442641,134.584555929,-277.436464711
0.0062,-2080.95991744,-2080.95991744,-710.660439797,-2080.95991744,-1792.58312896,-2160.92707466,184.725571845,92.3627859226,184.72299616,-2080.95991744,-546.22333002,-1748.3862137,184.725571845,-2080.95991744,-2080.95991744,184.725571845,-1.2775765019e-15,203.084401765,-2.19065597653,-2575.68568531,-2776.57943076,184.725648031,1.93069718119,0,-97.704996165,363.185629374,134.156920307,-277.640908554
0.0064,-2237.82343627,-2237.82343627,-843.784903928,-2237.82343627,-1734.01084447,-1998.0356023,184.725567359,92.3627836797,184.722991674,-2237.82343627,-676.49943931,-1702.33230764,184.725567359,-2237.82343627,-2237.82343627,184.725567359,-1.27757394675e-15,203.084396833,-2.20533192158,-2575.68568529,-2776.5647499,184.725648031,1.9676423108,0,-70.0614482987,369.508583715,133.7292563,-277.845403225
0.0066,-2381.97119594,-2381.97119594,-971.891634493,-2381.97119594,-1665.47651237,-1823.79089308,184.72556285,92.3627814249,184.722987164,-2381.97119594,-802.681582877,-1646.48327146,184.72556285,-2381.97119594,-2381.97119594,184.72556285,-1.27757139161e-15,203.084391875,-2.21426442266,-2575.68568531,-2776.55581244,184.725648031,2.0045874404,0,-42.0201552792,373.731231861,133.301460564,-278.04987641
0.0068,-2512.58412013,-2512.58412013,-1094.70558306,-2512.58412013,-1587.57233019,-1639.1830402,184.725558329,92.3627791643,184.722982643,-2512.58412013,-924.559993723,-1581.38355494,184.725558329,-2512.58412013,-2512.58412013,184.725558329,3.26990012493e-15,203.084386905,-2.21648362279,-2575.68568529,-2776.55358823,184.725648031,2.04153257001,0,-13.7405185333,375.829733207,132.873729086,-278.254353338
0.007,-2628.92004013,-2628.92004013,-1211.06347071,-2628.92004013,-1500.56899298,-1445.2610223,184.725553809,92.3627769043,184.722978123,-2628.92004013,-1040.92085778,-1507.21045897,184.725553809,-2628.92004013,-2628.92004013,184.725553809,-5.82504433766e-15,203.084381936,-2.21303170919,-2575.68568531,-2776.55703523,184.725648031,2.07847769962,0,14.6168316553,375.792008979,132.445953693,-278.45875757
0.0072,-2730.31791206,-2730.31791206,-1320.78005168,-2730.31791205,-1405.1012721,-1243.12674298,184.725549302,92.3627746512,184.722973617,-2730.31791206,-1151.63602312,-1424.54269901,184.725549302,-2730.31791206,-2730.31791206,184.725549302,-1.27756372619e-15,203.084376982,-2.20302513242,-2575.68568529,-2776.56703677,184.725648031,2.11542282922,0,42.8907184457,373.61843457,132.018326478,-278.663106438
0.0074,-2816.20157296,-2816.20157296,-1422.74765556,-2816.20157296,-1301.60343368,-1033.92876952,184.725544822,92.3627724111,184.722969137,-2816.20157296,-1255.53403652,-1333.72882523,184.725544822,-2816.20157296,-2816.20157296,184.725544822,-5.82503013246e-15,203.084372056,-2.18755620718,-2575.68568529,-2776.58250083,184.725648031,2.15236795883,0,70.9205224122,369.321199698,131.590733667,-278.867320135
0.0076,-2886.08301476,-2886.08301476,-1516.87730253,-2886.08301476,-1190.73908257,-818.855806552,184.72554038,92.36277019,184.722964694,-2886.08301476,-1352.57379963,-1235.36943079,184.72554038,-2886.08301476,-2886.08301476,184.72554038,-5.82501848241e-15,203.084367172,-2.16582426429,-2575.68568531,-2776.60422785,184.725648031,2.18931308843,0,98.546949241,362.92488805,131.163362692,-279.071408892
0.0078,-2939.56515715,-2939.56515715,-1602.1397721,-2939.56515715,-1073.09568587,-599.129941543,184.725535987,92.3627679937,184.722960302,-2939.56515715,-1441.65023325,-1129.97582878,184.725535987,-2939.56515715,-2939.56515715,184.725535987,-5.82500683238e-15,203.084362343,-2.13896659017,-2575.68568526,-2776.63108075,184.725648031,2.22625821804,0,125.613036054,354.465680456,130.736093541,-279.275290393
0.008,-2976.34410394,-2976.34410394,-1678.54669765,-2976.34410394,-949.350979201,-375.999700693,184.725531656,92.3627658278,184.72295597,-2976.34410394,-1522.81283248,-1018.15726052,184.725531656,-2976.34410394,-2976.34410394,184.725531656,-1.27752622098e-15,203.084357581,-2.1062604785,-2575.68568526,-2776.66378206,184.725648031,2.26320334765,0,151.964986389,343.991811771,130.309108353,-279.478968643
0.0082,-2996.21086982,-2996.21086982,-1745.16832137,-2996.21086982,-820.232095338,-150.732954539,184.725527395,92.3627636976,184.722951709,-2996.21086982,-1595.045345,-900.575970986,184.725527395,-2996.21086982,-2996.21086982,184.725527395,-1.27752366593e-15,203.084352897,-2.06888210773,-2575.68568526,-2776.70115575,184.725648031,2.30014847725,0,177.453056519,331.562632023,129.882280372,-279.682359751
0.0084,-2999.05256785,-2999.05256785,-1802.11898065,-2999.05256785,-686.415562781,75.3902863302,184.725523217,92.3627616083,184.722947531,-2999.05256785,-1658.48937337,-777.836071661,184.725523217,-2999.05256785,-2999.05256785,184.725523217,3.26994785051e-15,203.084348303,-2.02618056536,-2575.68568529,-2776.74385268,184.725648031,2.33709360686,0,201.932438489,317.248933312,129.45578596,-279.885462447
0.0086,-2984.85305094,-2984.85305094,-1848.58712977,-2984.85305094,-548.751790377,301.085144554,184.725519129,92.3627595646,184.722943444,-2984.85305094,-1712.2379224,-650.735836152,184.725519129,-2984.85305094,-2984.85305094,184.725519129,-1.27752765078e-15,203.08434381,-1.97936362028,-2575.68568529,-2776.79066516,184.725648031,2.37403873646,0,225.264006377,301.131887091,129.02949126,-280.08819225
0.0088,-2953.69300359,-2953.69300359,-1884.78955463,-2953.69300359,-407.900473787,525.069176926,184.725515142,92.3627575711,184.722939457,-2953.69300359,-1756.52410854,-519.860231511,184.725515142,-2953.69300359,-2953.69300359,184.725515142,-1.27752509573e-15,203.084339426,-1.9278447926,-2575.68568526,-2776.8421796,184.725648031,2.41098386607,0,247.315227499,283.3032368,128.603566521,-280.290543606
0.009,-2905.74948339,-2905.74948339,-1910.04902442,-2905.74948339,-264.816423939,746.069661495,184.725511264,92.362755632,184.722935578,-2905.74948339,-1790.56818487,-386.12592056,184.725511264,-2905.74948339,-2905.74948339,184.725511264,-1.27752254068e-15,203.084335163,-1.87285527587,-2575.68568529,-2776.89716487,184.725648031,2.44792899568,0,267.960751302,263.864132271,128.177870578,-280.492432464
0.0092,-2841.29491498,-2841.29491498,-1924.68213561,-2841.29491498,-120.126949607,962.830829422,184.725507502,92.362753751,184.722931816,-2841.29491498,-1814.69204708,-250.084798193,184.725507502,-2841.29491498,-2841.29491498,184.725507502,-1.27751998564e-15,203.084331027,-1.81386488676,-2575.68568529,-2776.95615105,184.725648031,2.48487412528,0,287.083328641,242.925186837,127.752567381,-280.693849999
0.0094,-2760.6955421,-2760.6955421,-1928.15910449,-2760.6955421,25.1296738739,1174.12100051,184.725503863,92.3627519317,184.722928178,-2760.6955421,-1828.25838687,-112.751932586,184.725503863,-2760.6955421,-2760.6955421,184.725503863,-1.2775174306e-15,203.084327027,-1.75211951137,-2575.68568529,-2777.01789245,184.725648031,2.52181925489,0,304.574229154,220.60523225,127.327508408,-280.894713617
0.0096,-2664.40934644,-2664.40934644,-1920.89133667,-2664.40934644,170.373643522,1378.73958186,184.725500354,92.3627501769,184.722924668,-2664.40934644,-1831.6730195,25.367366546,184.725500354,-2664.40934644,-2664.40934644,184.725500354,-5.82498383696e-15,203.084323168,-1.68713659048,-2575.68568526,-2777.08287155,184.725648031,2.5587643845,0,320.334148719,197.031241963,126.902851273,-281.095012231
0.0098,-2552.98344538,-2552.98344538,-1902.50639936,-2552.98344538,314.505758914,1575.52388988,184.725496979,92.3627484895,184.722921293,-2552.98344538,-1824.45316512,163.181515153,184.725496979,-2552.98344538,-2552.98344538,184.725496979,-1.27750322561e-15,203.084319458,-1.62016683817,-2575.68568526,-2777.14983759,184.725648031,2.5957095141,0,334.27344467,172.337031902,126.478440195,-281.294665725
0.01,-2427.05098312,-2427.05098312,-1873.50321655,-2427.05098312,457.008047658,1763.35575688,184.725493743,92.3627468717,184.722918058,-2427.05098312,-1807.08164032,300.244562595,184.725493743,-2427.05098312,-2427.05098312,184.725493743,-5.824969632e-15,203.084315901,-1.55076625943,-2575.68568529,-2777.21923456,184.725648031,2.63265464371,0,346.313012209,146.6630545,126.054426569,-281.493661736
0.0102,-2287.32753303,-2287.32753303,-1833.67319511,-2287.32753303,596.744032061,1941.16788471,184.725490651,92.3627453253,184.722914965,-2287.32753303,-1779.23895117,435.411727883,184.725490651,-2287.32753303,-2287.32753303,184.725490651,3.26997994072e-15,203.084312501,-1.48018106818,-2575.68568526,-2777.28981638,184.725648031,2.66959977331,0,356.384330557,120.155072063,125.630647596,-281.691923602
0.0104,-2134.60703163,-2134.60703163,-1783.59332611,-2134.60703163,733.270754965,2107.9499094,184.725487703,92.3627438517,184.722912018,-2134.60703163,-1741.47605461,568.308140867,184.725487703,-2134.60703163,-2134.60703163,184.725487703,-1.27749556063e-15,203.084309261,-1.40799626708,-2575.68568523,-2777.36199789,184.725648031,2.70654490292,0,364.430290177,92.9638288736,125.207248701,-281.889438632
0.0106,-1969.75726726,-1969.75726726,-1723.22181768,-1969.75726726,865.438704348,2262.75414221,184.725484904,92.362742452,184.722909218,-1969.75726726,-1693.64200859,697.76006888,184.725484904,-1969.75726726,-1969.75726726,184.725484904,-1.27749300564e-15,203.084306183,-1.33544364572,-2575.68568523,-2777.43454748,184.725648031,2.74349003253,0,370.405046892,65.2437247432,124.784060452,-282.086134545
0.0108,-1793.71494917,-1793.71494917,-1653.20229707,-1793.71494917,992.891657878,2404.70095461,184.725482253,92.3627411267,184.722906568,-1793.71494917,-1636.34527011,823.474096441,184.725482253,-1793.71494917,-1793.71494917,184.725482253,-1.27749045066e-15,203.084303269,-1.2621280551,-2575.68568526,-2777.50786015,184.725648031,2.78043516213,0,374.274783229,37.1523750011,124.36122269,-282.281999199
0.011,-1607.48038494,-1607.48038494,-1573.65917278,-1607.48038494,1114.4913849,2532.98377651,184.725479752,92.362739876,184.722904066,-1607.48038494,-1569.60513953,944.272191717,184.725479752,-1607.48038494,-1607.48038494,184.725479752,-1.27748789568e-15,203.084300519,-1.18925699592,-2575.68568526,-2777.58072845,184.725648031,2.81738029174,0,376.01737158,8.84931211603,123.93855985,-282.476965546
0.0112,-1412.1117965,-1412.1117965,-1485.28952718,-1412.1117965,1229.97835654,2646.8736793,184.725477399,92.3627386997,184.722901714,-1412.1117965,-1494.07536234,1059.95115186,184.725477399,-1412.1117965,-1412.1117965,184.725477399,-3.55121982141e-15,203.084297932,-1.11644625664,-2575.68568526,-2777.65353659,184.725648031,2.85432542135,0,375.623054754,-19.5045543724,123.516206693,-282.671022796
0.0114,-1208.71930714,-1208.71930714,-1388.37984723,-1208.71930714,1338.24949194,2745.72351786,184.725475194,92.3627375969,184.722899508,-1208.71930714,-1409.94358917,1169.3531818,184.725475194,-1208.71930714,-1208.71930714,184.725475194,-1.27747823828e-15,203.084295508,-1.04486986995,-2575.68568523,-2777.72511057,184.725648031,2.89127055095,0,373.093923329,-47.7481806066,123.093982136,-282.864109898
0.0116,-998.458633569,-998.458633569,-1283.66601284,-998.458633569,1439.14989367,2828.97160768,184.725473134,92.3627365668,184.722897448,-998.458633569,-1317.89531969,1272.37219664,184.725473134,-998.458633569,-998.458633569,184.725473134,-2.41434292367e-15,203.084293243,-0.974145650864,-2575.68568526,-2777.79583246,184.725648031,2.92821568056,0,368.444502597,-75.7210145368,122.67201647,-283.056218112
0.0118,-782.52451887,-782.52451887,-1171.58906329,-782.524518869,1531.63454538,2896.1449165,184.725471216,92.3627356079,184.72289553,-782.52451887,-1218.28114904,1367.89454001,184.725471216,-782.52451887,-782.52451887,184.725471216,-1.27747085464e-15,203.084291134,-0.905405580997,-2575.68568526,-2777.86457048,184.725648031,2.96516081016,0,361.701053215,-103.264156403,122.250123805,-283.247293045
0.012,-562.143943757,-562.143943757,-1052.90785368,-562.143943757,1615.65888155,2946.86175219,184.725469437,92.3627347183,184.722893751,-562.143943757,-1111.8037577,1455.91609972,184.725469437,-562.143943757,-562.143943757,184.725469437,-1.40601059353e-16,203.084289178,-0.838261544704,-2575.68568523,-2777.93171252,184.725648031,3.00210593977,0,352.902054068,-130.221055335,121.828430654,-283.437328603
0.0122,-338.569154621,-338.569154621,-928.207234543,-338.56915462,1690.25742935,2980.83393156,184.725467792,92.3627338958,184.722892106,-338.569154621,-998.967909301,1535.39012634,184.725467792,-338.569154621,-338.569154621,184.725467792,-7.09034398326e-16,203.08428737,-0.773795187473,-2575.68568526,-2777.99617707,184.725648031,3.03905106938,0,342.09733917,-156.438562404,121.406747112,-283.626277596
0.0124,-113.07054801,-113.07054801,-798.252392312,-113.07054801,1755.49924941,2997.86841792,184.725466276,92.3627331379,184.72289059,-113.07054801,-880.47816581,1606.4171304,184.725466276,-113.07054801,-113.07054801,184.725466276,1.43617450003e-16,203.084285703,-0.711605608463,-2575.6856852,-2778.05836505,184.725648031,3.07599619898,0,329.348468482,-181.767680905,120.985196678,-283.814137052
0.0126,113.07054801,113.07054801,-663.758289626,113.07054801,1810.51800846,2997.86841792,184.725464884,92.3627324418,184.722889198,113.07054801,-756.981526874,1668.0384321,184.725464884,113.07054801,113.07054801,184.725464884,4.27833972856e-16,203.084284173,-0.652716755867,-2575.68568526,-2778.11725235,184.725648031,3.11294132859,0,314.727717586,-206.064488853,120.563586282,-284.0008674
0.0128,338.56915462,338.56915462,-525.479346329,338.569154621,1855.49716565,2980.83393156,184.725463609,92.3627318044,184.722887923,338.56915462,-629.168746263,1720.45950403,184.725463609,338.56915462,338.56915462,184.725463609,9.96266737363e-16,203.084282771,-0.596708536148,-2575.6856852,-2778.17325918,184.725648031,3.1498864582,0,298.318331155,-229.190925351,120.142037222,-284.186469142
0.013,562.143943757,562.143943757,-384.244298499,562.143943757,1889.68683711,2946.86175219,184.725462444,92.3627312221,184.722886759,562.143943757,-497.81425013,1762.82885949,184.725462444,562.143943757,562.143943757,184.725462444,4.27831124657e-16,203.084281491,-0.544541418552,-2575.68568523,-2778.22542497,184.725648031,3.1868315878,0,280.213385191,-251.015561954,119.720354156,-284.370910621
0.0132,782.52451887,782.52451887,-240.779630567,782.52451887,1913.38307136,2896.1449165,184.725461383,92.3627306913,184.722885697,782.52451887,-363.579254691,1795.45490692,184.725461383,782.52451887,782.52451887,184.725461383,2.70156474969e-15,203.084280324,-0.495770841837,-2575.6856852,-2778.27419439,184.725648031,3.22377671741,0,260.515920545,-271.414407127,119.298657027,-284.554196027
0.0134,998.458633569,998.458633569,-96.0092467119,998.458633569,1925.96710709,2828.97160768,184.725460416,92.3627302081,184.722884731,998.458633569,-227.348264398,1817.61005028,184.725460416,998.458633569,998.458633569,184.725460416,3.83842658692e-15,203.084279262,-0.451288729906,-2575.68568523,-2778.31867542,184.725648031,3.26072184701,0,239.337700394,-290.271508898,118.876749131,-284.736301777
0.0136,1208.71930714,1208.71930714,49.3851532431,1208.71930714,1927.84319033,2745.72351786,184.725459537,92.3627297684,184.722883851,1208.71930714,-89.7375468155,1829.70124078,184.725459537,1208.71930714,1208.71930714,184.725459537,1.56468442938e-15,203.084278295,-0.410621970892,-2575.6856852,-2778.35934124,184.725648031,3.29766697662,0,216.799223915,-307.479759428,118.454749912,-284.917235837
0.0138,1412.1117965,1412.1117965,194.40495043,1412.1117965,1918.53542775,2646.8736793,184.725458736,92.3627293678,184.72288305,1412.1117965,48.2778125614,1831.13871286,184.725458736,1412.1117965,1412.1117965,184.725458736,1.56468130001e-15,203.084277414,-0.374590098858,-2575.6856852,-2778.39537219,184.725648031,3.33461210623,0,193.028404088,-322.941314798,118.032462218,-285.096982726
0.014,1607.48038494,1607.48038494,338.429370314,1607.48038494,1898.54934627,2532.98377651,184.725458004,92.3627290018,184.722882318,1607.48038494,186.141230633,1822.42125346,184.725458004,1607.48038494,1607.48038494,184.725458004,3.83841265135e-15,203.084276609,-0.3426887393,-2575.6856852,-2778.42727278,184.725648031,3.37155723583,0,168.160464292,-336.568382106,117.610005845,-285.275554142
0.0142,1793.71494917,1793.71494917,480.406925866,1793.71494917,1867.56051304,2404.70095461,184.725457332,92.3627286659,184.722881646,1793.71494917,322.808255031,1803.10783945,184.725457332,1793.71494917,1793.71494917,184.725457332,-7.09063986866e-16,203.084275871,-0.315662533045,-2575.6856852,-2778.45429823,184.725648031,3.40850236544,0,142.336563416,-348.283445972,117.187184087,-285.452942601
0.0144,1969.75726726,1969.75726726,619.792821664,1969.75726726,1826.16641081,2262.75414221,184.725456711,92.3627283554,184.722881025,1969.75726726,457.79569975,1773.78017929,184.725456711,1969.75726726,1969.75726726,184.725456711,3.83840639266e-15,203.084275188,-0.29297414422,-2575.6856852,-2778.47698593,184.725648031,3.44544749504,0,115.703580687,-358.020021398,116.764117911,-285.629163367
0.0146,2134.60703163,2134.60703163,755.505461027,2134.60703163,1774.19935135,2107.9499094,184.725456131,92.3627280655,184.722880445,2134.60703163,590.012211602,1734.15367306,184.725456131,2134.60703163,2134.60703163,184.725456131,1.56466423515e-15,203.08427455,-0.275292128325,-2575.6856852,-2778.49466732,184.725648031,3.48239262465,0,88.4127164083,-365.72268055,116.340611922,-285.804216728
0.0148,2287.32753303,2287.32753303,887.089635625,2287.32753303,1712.33721295,1941.16788471,184.725455583,92.3627277913,184.722879897,2287.32753303,719.060360505,1684.88198852,184.725455583,2287.32753303,2287.32753303,184.725455583,1.56466110583e-15,203.084273947,-0.262045860291,-2575.68568526,-2778.50791294,184.725648031,3.51933775426,0,60.6191726963,-371.347755778,115.916789032,-285.978121225
0.015,2427.05098312,2427.05098312,1013.45681294,2427.05098312,1640.57094516,1763.35575688,184.725455056,92.3627275281,184.722879371,2427.05098312,843.825122753,1625.84126611,184.725455056,2427.05098312,2427.05098312,184.725455056,1.56465797651e-15,203.084273369,-0.25382784009,-2575.68568523,-2778.51613042,184.725648031,3.55628288386,0,32.4807589205,-374.863164401,115.492455961,-286.150884578
0.0152,2552.98344538,2552.98344538,1134.25320271,2552.98344538,1559.64525265,1575.52388988,184.725454542,92.362727271,184.722878856,2552.98344538,964.005523701,1557.74433117,184.725454542,2552.98344538,2552.98344538,184.725454542,1.5646548472e-15,203.084272803,-0.250035077333,-2575.6856852,-2778.51992258,184.725648031,3.59322801347,0,4.15747815368,-376.249047779,115.067738285,-286.322528204
0.0154,2664.40934644,2664.40934644,1248.40642443,2664.40934644,1469.70821639,1378.73958186,184.725454031,92.3627270153,184.722878345,2664.40934644,1078.48636407,1480.62895851,184.725454031,2664.40934644,2664.40934644,184.725454031,1.56465171789e-15,203.084272241,-0.25118508935,-2575.68568523,-2778.51877202,184.725648031,3.63017314308,0,-24.1898334608,-375.497396059,114.64244558,-286.49306681
0.0156,2760.6955421,2760.6955421,1355.6738644,2760.6955421,1371.55606477,1174.12100051,184.725453512,92.3627267562,184.722877827,2760.6955421,1187.07189187,1395.25274383,184.725453512,2760.6955421,2760.6955421,184.725453512,6.11211754999e-15,203.084271672,-0.256644845009,-2575.6856852,-2778.51331165,184.725648031,3.66711827268,0,-52.400002868,-372.612610961,114.216706723,-286.662524197
