time_s,phase_a_voltage_v,phase_b_voltage_v,phase_c_voltage_v,phase_a_current_a,phase_b_current_a,phase_c_current_a,zero_current_a,d_axis_current_a,q_axis_current_a,electromagnetic_torque_nm,shaft_mass_1_speed_rad_s,terminal_power_w,rotor_port_power_w,magnetic_coenergy_j,kinetic_energy_j,elastic_energy_j,dissipated_energy_j,maximum_energy_residual_j,maximum_energy_quadrature_defect_j,event_count,control_sample_count
0.00025,30.58520182851715,-295.5017354402973,264.9165336117802,0.14719061906462477,-5.195845580255778,5.048654961191151,-1.3322676295501878e-15,-0.50224502847749,-7.228771902663261,-5.160755633180733,188.49514280464794,2877.3554125574133,0.0,1.3663198676110067,31089.116503326542,0.0,0.025494839272531905,5.990187715299022e-8,0.00018365482515750537,0,6
0.00026000000000000003,31.804765157636755,-296.009670390026,264.20490523238925,0.15941830332221063,-5.409375001590804,5.249956698268594,8.881784197001252e-16,-0.5432947309281417,-7.520214642702072,-5.372316834827446,188.49511055598614,2993.361884876133,0.0,1.4052943899362293,31089.105865574256,0.0,0.02673307672734714,6.2357790618639e-8,0.00018365482515750537,0,6
0.00027,33.023876470643444,-296.5133983871195,263.48952191647606,0.17213922629949063,-5.6231147662599685,5.450975539960479,4.440892098500626e-16,-0.5859426085402215,-7.811456790158058,-5.584149398295348,188.49507709762824,3109.2885124121945,0.0,1.4458027944179643,31089.09482878571,0.0,0.027997156818973253,6.480544150963552e-8,0.00018365482515750537,0,6
0.00028000000000000003,34.242518441266974,-297.0129122724879,262.7703938312209,0.18535391834477993,-5.837066195525505,5.651712277180727,1.3322676295501878e-15,-0.6301872791644567,-8.102494276653767,-5.796266164275915,188.49504242798693,3225.133675722929,0.0,1.4878438379569703,31089.08339243752,0.0,0.029288079473316787,6.723699686253526e-8,0.00018365482515750537,0,6
0.00029,35.46067374990744,-297.50820494693323,262.0475311970258,0.19906293708577594,-6.051230616625328,5.852167679539552,0.0,-0.6760273386130287,-8.393323037712781,-6.00867993602774,188.49500654540162,3340.8957569141894,0.0,1.5314162859109226,31089.071555982126,0.0,0.030606844093308976,6.967187127226993e-8,0.00018365482515750537,0,6
0.00030000000000000003,36.678325083881546,-297.99926937125036,261.3209442873688,0.21326686952679186,-6.265609363379193,6.0523424938524,-4.440892098500626e-16,-0.7234613579865918,-8.683939012826754,-6.221403477483238,188.4949694481584,3456.5731396668675,0.0,1.5765189116015141,31089.059318854397,0.0,0.03195444957764831,7.208786104856424e-8,0.00018365482515750537,0,7
0.00031,37.895455137668534,-298.48609856632675,260.5906434286582,0.22796632757120128,-6.480203774111242,6.252237446540042,8.881784197001252e-16,-0.7724878890960993,-8.974338145491807,-6.434449513814033,188.49493113445078,3572.1642092512448,0.0,1.623150497067493,31089.046680458672,0.0,0.033331894339670494,7.450986236334778e-8,0.00018365482515750537,0,7
0.00032,39.11204661315623,-298.9686856132419,259.8566390000857,0.24316194793042956,-6.695015191407255,6.451853243476825,-4.440892098500626e-16,-0.8231054644864102,-9.264516383265255,-6.647830730532816,188.49489160238002,3687.6673525494043,0.0,1.6713098329933052,31089.03364016887,0.0,0.03474017632657878,7.691445734481217e-8,0.00018365482515750537,0,7
0.00033000000000000005,40.32808221988684,-299.44702365336576,259.118941433479,0.258854396404405,-6.910044963599155,6.65119056719475,0.0,-0.8753125920649429,-9.554469677842562,-6.861559770734449,188.4948508499947,3803.0809580857176,0.0,1.7209957177922939,31089.020197341524,0.0,0.03618029303811023,7.932030172963511e-8,0.00018365482515750537,0,7
0.00034,41.54354467530267,-299.92110588845594,258.37756121315334,0.27504436558865575,-7.125294443588277,6.850250077999621,-4.440892098500626e-16,-0.929107757826714,-9.844193985103711,-7.07564923488163,188.49480887527127,3918.4034160451447,0.0,1.7722069579407094,31089.006351309414,0.0,0.03765324154486141,8.170136504837e-8,0.00018365482515750537,0,7
0.00035000000000000005,42.75841670499182,-300.39092558075447,257.63250887576265,0.2917325769499818,-7.340764989409369,7.049032412459388,8.881784197001252e-16,-0.9844894231894941,-10.133685265179853,-7.290111678789224,188.49476567614101,4033.633118299608,0.0,1.8249423674692535,31088.992101390395,0.0,0.03916001850649969,8.409164264921998e-8,0.00018365482515750537,0,8
0.00036,43.972681042933594,-300.8564760530836,256.88379501015,0.3089197763580399,-7.556457962231805,7.247538185873766,0.0,-1.041456030403615,-10.422939482489378,-7.504959614486421,188.4947212504369,4148.768458422203,0.0,1.87920076872206,31088.97744686992,0.0,0.04070162019009634,8.646070452644761e-8,0.00018365482515750537,0,8
0.00037000000000000005,45.186320431744,-301.3177506889407,256.13143025719666,0.32660673398396534,-7.772374726115334,7.44576799213137,8.881784197001252e-16,-1.100006002577027,-10.71195260579427,-7.72020550933547,188.4946755958938,4263.807831709471,0.0,1.934980992278561,31088.962387001087,0.0,0.042279042488818974,8.882708457669253e-8,0.00018365482515750537,0,8
0.00038,46.399317622920904,-301.77474293259195,255.37542530967104,0.3447942485488401,-7.988516649412363,7.643722400863525,1.7763568394002505e-15,-1.1601377383188387,-11.000720608276634,-7.935861783011879,188.49462871020216,4378.749635211703,0.0,1.9922818760135894,31088.94692102235,0.0,0.043893280940042516,9.118695754734008e-8,0.00018365482515750537,0,8
0.00039000000000000005,47.61165537708926,-302.22744628916615,254.61579091207696,0.36348314502996715,-8.204885103629971,7.841401958600004,0.0,-1.2218496144590567,-11.289239467584704,-8.151940807448028,188.49458059098166,4493.5922677511035,0.0,2.051102265430554,31088.931048148817,0.0,0.045545330743105315,9.3535389399102e-8,0.00018365482515750537,0,8
0.0004,48.82331646424605,-302.6758543247466,253.8525378605006,0.3826742767144111,-8.4214814639521,8.03880718723769,8.881784197001252e-16,-1.2851399833919164,-11.577505165899066,-8.368454904697698,188.49453123581617,4608.3341299479935,0.0,2.111441013136381,31088.914767583818,0.0,0.0472361867769403,9.587974732910842e-8,0.00018365482515750537,0,9
0.00041000000000000005,50.03428366400521,-303.1199606664625,253.08567700245732,0.4023685207413965,-8.638307107320156,8.23593858657876,0.0,-1.3500071784736551,-11.865513689968425,-8.585416348094304,188.49448064218456,4722.973624234897,0.0,2.1732969796091863,31088.898078496022,0.0,0.04896684361782348,9.821207161420098e-8,0.00018365482515750537,0,9
0.00042,51.24453976584235,-303.55975900257965,252.31521923673733,0.4225667779907478,-8.855363412187671,8.432796634196924,0.0,-1.4164495140489946,-12.153261031165542,-8.802837361387883,188.4944288074608,4837.509154878639,0.0,2.2366690331135657,31088.88098001954,0.0,0.05073829555748217,1.0052515318770272e-7,0.00018365482515750537,0,9
0.00043000000000000004,52.45406756933937,-303.99524308259026,251.54117551325095,0.4432699772980797,-9.072651759840625,8.629381782542545,0.0,-1.4844652801095548,-12.440743185563292,-9.020730115468153,188.494375728984,4951.939128010479,0.0,2.3015560487352738,31088.86347127697,0.0,0.05255153662060348,1.0284094511398001e-7,0.00018365482515750537,0,9
0.00044,53.662849884428866,-304.4264067173015,250.76355683287267,0.4644790731611812,-9.29017353329879,8.825694460137608,8.881784197001252e-16,-1.554052745008327,-12.727956153980333,-9.239106728466394,188.49432140402394,5066.261951644121,0.0,2.367956908715077,31088.845551368046,0.0,0.0544075605819728,1.0514048785076335e-7,0.00018365482515750537,0,9
0.00045000000000000004,54.870869531638505,-304.85324377892397,249.98237424728546,0.48619504777092803,-9.507930117796498,9.021735070025573,1.7763568394002505e-15,-1.6252101528110696,-13.014895942046863,-9.457979263502795,188.49426582982525,5180.476035701749,0.0,2.435870501906053,31088.82721938422,0.0,0.05630736098347741,1.0744127371120626e-7,0.00018365482515750537,0,10
