time_s,source_a_v_pu,source_b_v_pu,source_c_v_pu,primary_a_v_pu,primary_b_v_pu,primary_c_v_pu,load_a_v_pu,load_b_v_pu,load_c_v_pu
0.0193,-0.217248853583,-0.733079088405,0.950327942163,-0.238614958767,-0.621752243649,0.860097123412,-0.261859324704,-0.492879060708,0.754559942339
0.01935,-0.201955866942,-0.743576965069,0.94553283218,-0.225785521958,-0.631636869866,0.856514011058,-0.251894067969,-0.502034103072,0.752370146653
0.0194,-0.186613050712,-0.753891375242,0.94050442612,-0.212900376165,-0.641365703066,0.85271962111,-0.241866660605,-0.511065391664,0.749994831576
0.01945,-0.171224190505,-0.764019774,0.935243964665,-0.199962700175,-0.65093623511,0.848714781099,-0.2317795758,-0.519970467241,0.747434350168
0.0195,-0.15579308329,-0.77395966231,0.929752745756,-0.186975686596,-0.66034621198,0.844500587506,-0.221635303314,-0.52874736281,0.744689566492
0.01955,-0.140323536464,-0.783708587655,0.924032124269,-0.173942539349,-0.669593204866,0.840077972104,-0.211436345172,-0.537393683305,0.741760926189
0.0196,-0.124819366904,-0.793264144632,0.918083511682,-0.160866474598,-0.678675038922,0.835448133794,-0.201185218736,-0.545907524175,0.738649382744
0.01965,-0.109284400034,-0.802623975552,0.911908375726,-0.147750718237,-0.687589366955,0.830612107561,-0.190884452399,-0.554286556655,0.7353554737
0.0197,-0.0937224688728,-0.811785771016,0.905508240024,-0.134598506811,-0.696334095551,0.825571193652,-0.180536588637,-0.562528940751,0.731880241262
0.01975,-0.0781374130951,-0.820747270488,0.898884683713,-0.121413085004,-0.704906961339,0.820326529135,-0.170144179717,-0.570632416064,0.72822431411
0.0198,-0.0625330780798,-0.829506262852,0.892039341057,-0.108197706548,-0.713305954511,0.814879514429,-0.159709790722,-0.578595209206,0.724388822372
0.01985,-0.0469133139633,-0.838060586957,0.884973901041,-0.0949556317146,-0.721528897644,0.80923138745,-0.149235995271,-0.586415130144,0.720374485012
0.0199,-0.0312819746885,-0.846408132153,0.877690106957,-0.0816901282118,-0.729573866625,0.80338364752,-0.138725378525,-0.594090474073,0.7161825192
0.01995,-0.0156429170545,-0.854546838808,0.870189755972,-0.0684044686808,-0.737438772024,0.797337632072,-0.128180532915,-0.601619123259,0.71181373324
0.02,2.35197089557e-10,-0.862474698817,0.862474698686,-0.0551019315816,-0.745121777429,0.791094937957,-0.117604061129,-0.608999443396,0.707269430376
