time_s,rms_value,stored_energy_j,kcl_residual_a,valid
0.00343,0,0.18375384342,1.13608678021e-10,0
0.00344,0,0.184246047833,2.87762702555e-10,0
0.00345,0,0.184737164051,6.05737682235e-11,0
0.00346,0,0.185227155367,1.55083057507e-10,0
0.00347,0,0.185715950276,2.37108110923e-11,0
0.00348,0,0.186203488003,1.9199575263e-10,0
0.00349,0,0.186689754569,4.66592098292e-10,0
0.0035,0,0.187174781035,1.09579900709e-10,0
0.00351,0,0.187658606152,2.76791922715e-10,0
0.00352,0,0.188141233781,5.55289147997e-11,0
0.00353,0,0.188622618933,2.36248354213e-10,0
0.00354,0,0.189102692843,8.33466629047e-12,0
0.00355,0,0.189581406359,2.40326869516e-10,0
0.00356,0,0.190058756869,8.31406055113e-11,0
0.00357,0,0.190534777823,7.88844545241e-11,0
0.00358,0,0.191009499968,1.58657087468e-10,0
0.00359,0,0.191482915637,2.52171616921e-11,0
0.0036,0,0.191954974295,2.04536831916e-10,0
0.00361,0,0.192425612169,3.19815285366e-11,0
0.00362,0,0.192894791736,2.83307599602e-10,0
0.00363,0,0.193362519586,1.25041310639e-10,0
0.00364,0,0.193828829002,3.59889895662e-11,0
0.00365,0,0.194293741844,1.98483007807e-10,0
0.00366,0,0.194757240384,2.49897880167e-11,0
0.00367,0,0.195219271164,1.54997792379e-10,0
0.00368,0,0.19567977709,3.21925597291e-10,0
0.00369,0,0.19613873173,3.38715722137e-10,0
0.0037,0,0.196596148602,1.80655490567e-10,0
0.00371,0,0.197052058677,1.99378291654e-11,0
0.00372,0,0.197506474632,2.60129695562e-10,0
0.00373,0,0.197959370442,3.27290194946e-10,0
0.00374,0,0.198410692122,8.4625639829e-11,0
0.00375,0,0.198860390393,2.4948576538e-10,0
0.00376,0,0.19930844893,1.01820774034e-11,0
0.00377,0,0.199754885927,1.51651136093e-10,0
0.00378,0,0.200199728361,3.13029602239e-10,0
0.00379,0,0.200642979949,7.10684844307e-11,0
0.0038,0,0.201084608297,2.40760300585e-10,0
0.00381,0,0.201524560974,5.01820807131e-14,0
0.00382,0,0.201962797118,2.50523157774e-10,0
0.00383,0,0.202399309207,3.09078984628e-10,0
0.00384,0,0.202834118,5.53015411242e-11,0
0.00385,0,0.203267245268,2.18555840092e-10,0
0.00386,0,0.203698686417,2.24034124585e-11,0
0.00387,0,0.204128404656,2.70695466043e-10,0
0.00388,0,0.204556350825,1.07675646177e-10,0
0.00389,0,0.204982492598,4.2660985855e-11,0
0.0039,0,0.205406829747,1.99555927338e-10,0
0.00391,0,0.205829383702,5.97069060859e-11,0
0.00392,0,0.206250170286,9.92557147583e-11,0
0.00393,0,0.206669177578,2.67490918304e-10,0
0.00394,0,0.207086366293,1.68185465554e-11,0
0.00395,0,0.20750169186,2.35985453401e-10,0
0.00396,0,0.207915130205,8.61177795741e-11,0
0.00397,0,0.208326686784,6.74162947689e-11,0
0.00398,0,0.208736382093,1.917541681e-10,0
0.00399,0,0.209144225688,3.76466857688e-10,0
0.004,0,0.209550199534,2.82582846012e-10,0
0.00401,0,0.209954263613,2.83627343833e-10,0
0.00402,0,0.210356378859,3.09583469971e-11,0
0.00403,0,0.210756528834,2.36454411606e-10,0
0.00404,0,0.211154723069,3.20333981563e-10,0
0.00405,2.37746738817,0.211550979838,6.42543795948e-11,1
0.00406,2.37746738817,0.211945302499,1.93452365238e-10,1
0.00407,2.37746738817,0.212337668247,3.26210169987e-11,1
0.00408,2.37746738817,0.212728037884,1.15285558877e-10,1
0.00409,2.37746738817,0.213116378377,1.41874068049e-10,1
