time_s,source_value,observed_value,transducer_value,held_value
0.00739,47.5222785352,47.5222785352,0.514613322957,0.531455577992
0.0074,47.3830066512,47.3830066512,0.513373432105,0.525551476645
0.00741,47.2427056976,47.2427056976,0.512128655125,0.525551476645
0.00742,47.1024998916,47.1024998916,0.510878998715,0.525551476645
0.00743,46.9612677934,46.9612677934,0.509624469793,0.525551476645
0.00744,46.8201336115,46.8201336115,0.508365075494,0.525551476645
0.00745,46.6779759333,46.6779759333,0.507100823161,0.519523899185
0.00746,46.5359189582,46.5359189582,0.505831720345,0.519523899185
0.00747,46.392841301,46.392841301,0.504557774796,0.519523899185
0.00748,46.2498671521,46.2498671521,0.503278994459,0.519523899185
0.00749,46.1058751532,46.1058751532,0.50199538747,0.519523899185
0.0075,45.9619894859,45.9619894859,0.500706962153,0.513373432105
0.00751,45.8170888189,45.8170888189,0.499413727012,0.513373432105
0.00752,45.6722973247,45.6722973247,0.498115690729,0.513373432105
0.00753,45.5264936988,45.5264936988,0.49681286216,0.513373432105
0.00754,45.3808021049,45.3808021049,0.495505250332,0.513373432105
0.00755,45.2341012652,45.2341012652,0.494192864435,0.507100823161
