time_s,SRCE A_v_pu,BUS  A_v_pu,SRCE B_v_pu,BUS  B_v_pu,SRCE C_v_pu,BUS  C_v_pu,THEV A_v_pu,THEV B_v_pu,THEV C_v_pu,saturated_transformer_internal_node_10_v_pu,saturated_transformer_internal_node_11_v_pu,saturated_transformer_internal_node_12_v_pu,saturated_transformer_internal_node_13_v_pu,saturated_transformer_internal_node_14_v_pu,saturated_transformer_internal_node_15_v_pu,X_saturated_transformer_internal_top_v_pu,Y_saturated_transformer_internal_top_v_pu,Z_saturated_transformer_internal_top_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,switch_voltage_switch_fixed_1_pu,switch_voltage_switch_fixed_2_pu,switch_voltage_switch_fixed_3_pu,switch_current_switch_fixed_1_pu,switch_current_switch_fixed_2_pu,switch_current_switch_fixed_3_pu
0.1103,-208030.890608,251983.606032,-61574.884805,-45321.8702177,267966.899279,428144.107476,-207750.807542,-60873.0896519,268623.897194,139.99089211,251983.605798,-45321.8614129,-25.178811896,428143.986847,237.857770471,251983.605798,-45321.8614129,428143.986847,251983.606032,-45321.8702177,428144.107476,-460014.49664,-16253.0145873,-160177.208198,0,0,0
0.1104,-199820.34758,285646.772344,-70796.4191958,-54630.7956755,271793.521302,430855.680945,-200433.196449,-71195.9594596,271629.155908,158.692656459,285646.781627,-54630.7868657,-30.3504371476,430855.560316,239.364200175,285646.781627,-54630.7868657,430855.560316,285646.772344,-54630.7956755,430855.680945,-485467.119925,-16165.6235203,-159062.159643,0,0,0
0.1105,-192046.104094,307013.759405,-80417.9997401,-64124.8681431,274922.70783,432880.673453,-192830.758816,-81417.6559131,274248.414729,170.563206432,307013.771578,-64124.8593282,-35.624921849,432880.552727,240.489195959,307013.771578,-64124.8593282,432880.552727,307013.759405,-64124.8681431,432880.673453,-499059.863499,-16293.131597,-157957.965623,0,0,0
0.1106,-184991.382831,320567.082293,-91082.8670018,-74301.3147729,276766.756467,433587.711303,-184954.298124,-91523.6534225,276477.951546,178.092831959,320567.097526,-74301.3059524,-41.2785033069,433587.590577,240.881994765,320567.097526,-74301.3059524,433587.590577,320567.082293,-74301.3147729,433587.711303,-505558.465124,-16781.552229,-156820.954837,0,0,0
0.1107,-177756.608109,330845.507292,-102074.894519,-84579.6885121,277883.34402,433381.11563,-176815.007253,-101499.590812,278314.598066,183.803068831,330845.523896,-84579.6796541,-46.9887109189,433380.994927,240.767219404,330845.523896,-84579.6796541,433380.994927,330845.507292,-84579.6885121,433381.11563,-508602.115401,-17495.2060072,-155497.77161,0,0,0
0.1108,-169239.951201,340272.044974,-112184.436795,-94076.2145531,279227.237107,432887.27668,-168424.452582,-111331.29173,279755.744312,189.040034647,340272.062365,-94076.2056936,-52.2645587187,432887.156281,240.492864601,340272.062365,-94076.2056936,432887.156281,340272.044974,-94076.2145531,432887.27668,-509511.996175,-18108.2222415,-153660.039573,0,0,0
0.1109,-159520.216978,349712.127148,-121138.902416,-102568.208482,280899.577215,431236.521033,-159794.557548,-121004.78479,280799.342338,194.284525026,349712.145047,-102568.199622,-56.9823331231,431236.399625,239.575777569,349712.145047,-102568.199622,431236.399625,349712.127148,-102568.208482,431236.521033,-509232.344126,-18570.6939334,-150336.943818,0,0,0
0.111,-149833.146424,358735.482841,-129847.613185,-110788.076291,282060.880155,425479.738739,-150937.585704,-130506.323429,281443.909133,199.297500411,358735.500739,-110788.06743,-61.5489263497,425479.617972,236.37756554,358735.500739,-110788.06743,425479.617972,358735.482841,-110788.076291,425479.738739,-508568.629265,-19059.5368932,-143418.858584,0,0,0
0.1111,-141166.513467,366671.518923,-139244.565917,-119488.421972,281963.953105,409567.613642,-141866.123292,-139822.405442,281688.528734,203.70640935,366671.53683,-119488.413108,-66.3824517269,409567.491659,227.537495366,366671.53683,-119488.413108,409567.491659,366671.518923,-119488.421972,409567.613642,-507838.03239,-19756.1439455,-127603.660537,0,0,0
0.1112,-133125.467175,373815.755933,-149170.992201,-128533.833642,280801.372192,368000.737296,-132593.061356,-148939.792165,281532.853521,207.67542991,373815.773838,-128533.824773,-71.4076804296,368000.584297,204.444769054,373815.773838,-128533.824773,368000.584297,373815.755933,-128533.833642,368000.737296,-506941.223108,-20637.1585591,-87199.3651045,0,0,0
0.1113,-124271.706865,381468.033077,-158504.866762,-137000.613551,280111.477379,243744.788202,-123131.577424,-157845.527294,280977.104718,211.926694946,381468.050904,-137000.604681,-76.1114470448,243744.642523,135.413690291,381468.050904,-137000.604681,243744.642523,381468.033077,-137000.613551,243744.788202,-505739.739942,-21504.2532116,36366.6891764,0,0,0
0.1114,-113970.782865,390201.808129,-166731.841359,-144462.617496,280029.931294,53895.2407147,-113495.116783,-166526.955292,280022.072075,216.778792197,390201.825955,-144462.608625,-80.2570047914,53895.1062193,29.9417256774,390201.825955,-144462.608625,53895.1062193,390201.808129,-144462.617496,53895.2407147,-504172.590994,-22269.2238636,226134.690579,0,0,0
0.1115,-103034.341924,399353.574796,-174467.319843,-151413.819463,279623.878766,-150780.671212,-103697.37337,-174971.739374,278669.112745,221.863107041,399353.592674,-151413.810591,-84.1187836614,-150780.79365,-83.7671075835,399353.592674,-151413.810591,-150780.79365,399353.574796,-151413.819463,-150780.671212,-502387.916719,-23053.5003799,430404.549978,0,0,0
0.1116,-92769.8086874,407923.418769,-182644.924184,-158611.040756,277792.960715,-315626.814,-93752.2703162,-183167.879041,276920.149357,226.624131471,407923.436647,-158611.031937,-88.117239965,-315626.926728,-175.348292627,407923.436647,-158611.031937,-315626.926728,407923.418769,-158611.040756,-315626.814,-500693.227456,-24033.883428,593419.774715,0,0,0
0.1117,-83468.2862427,415687.64244,-191286.079841,-166131.700939,274615.731888,-396024.717208,-83673.940156,-191103.727128,274777.667284,230.937589065,415687.660318,-166131.69212,-92.2953845114,-396024.825199,-220.013791777,415687.660318,-166131.69212,-396024.825199,415687.64244,-166131.700939,-396024.717208,-499155.928682,-25154.3789013,670640.449096,0,0,0
0.1118,-74174.6599986,423421.798964,-199468.214022,-173235.958206,271257.27353,-421099.258548,-73476.7047483,-198768.006362,272244.71111,235.23434269,423421.816842,-173235.949387,-96.2421941038,-421099.363229,-233.944090683,423421.816842,-173235.949387,-421099.363229,423421.798964,-173235.958206,-421099.258548,-497596.458963,-26232.2558154,692356.532078,0,0,0
0.1119,-63882.1377522,431943.425538,-206471.549191,-179337.241598,268601.302737,-432844.897953,-63175.0549226,-206149.825383,269324.880306,239.968579676,431943.443416,-179337.232778,-99.631795988,-432845.008153,-240.469448974,431943.443416,-179337.232778,-432845.008153,431943.425538,-179337.241598,-432844.897953,-495825.56329,-27134.3075924,701446.20069,0,0,0
0.112,-52678.2541911,441180.914918,-212672.391568,-184739.621897,266417.999981,-439107.524626,-52783.629887,-213238.694222,266022.324109,245.10051822,441180.932796,-184739.613077,-102.633118376,-439107.635863,-243.948686591,441180.932796,-184739.613077,-439107.635863,441180.914918,-184739.621897,-439107.524626,-493859.169109,-27932.7696711,705525.524607,0,0,0
0.1121,-41633.5417843,450263.971347,-219177.632347,-190340.84505,263392.918916,-443761.415399,-42317.196425,-220024.539208,262341.735633,250.14666068,450263.989225,-190340.836229,-105.744909016,-443761.526671,-246.534181484,450263.989225,-190340.836229,-443761.526671,450263.971347,-190340.84505,-443761.415399,-491897.513131,-28836.7872976,707154.334315,0,0,0
0.1122,-31444.7610514,458625.986728,-226418.452722,-196489.719797,258780.51363,-448767.975164,-31790.6279114,-226497.717284,258288.345195,254.792224781,458626.004606,-196489.710976,-109.160950542,-448768.086867,-249.315603815,458626.004606,-196489.710976,-448768.086867,458625.986728,-196489.719797,-448767.975164,-490070.74778,-29928.7329252,707548.488793,0,0,0
0.1123,-21619.1683049,466666.823824,-233529.818342,-202508.97655,253276.866941,-454169.27684,-21218.883176,-232649.02971,253867.912886,259.259356501,466666.841701,-202508.967717,-112.504982065,-454169.388547,-252.31632697,466666.841701,-202508.967717,-454169.388547,466666.823824,-202508.97655,-454169.27684,-488285.992128,-31020.8417918,707446.143781,0,0,0
0.1124,-11176.4056544,475182.531329,-239334.521299,-207456.042519,248153.600476,-458924.038103,-10616.9852465,-238469.735135,249086.720381,263.990305115,475182.549207,-207456.033685,-115.253352047,-458924.149958,-254.957861088,475182.549207,-207456.033685,-458924.149958,475182.531329,-207456.042519,-458924.038103,-486358.936984,-31878.4787795,707077.63858,0,0,0
0.1125,65.6254185692,484320.57231,-243768.891209,-211277.946456,243764.033853,-462922.889472,-5.10575968745e-09,-243951.562017,243951.562017,269.066994549,484320.590188,-211277.937622,-117.376632012,-462923.001326,-257.179445181,484320.590188,-211277.937622,-462923.001326,484320.57231,-211277.946456,-462922.889472,-484254.946892,-32490.9447532,706686.923325,0,0,0
0.1126,11245.9985289,493380.952921,-248013.060621,-214933.280133,239171.349572,-466965.609378,10616.9852465,-249086.720381,238469.735135,274.100539333,493380.970799,-214933.271299,-119.407372944,-466965.721232,-259.425400684,493380.970799,-214933.271299,-466965.721232,493380.952921,-214933.280133,-466965.609378,-482134.954393,-33079.7804878,706136.958949,0,0,0
0.1127,21564.2231529,501712.785024,-253110.43899,-219269.564525,233333.751106,-471939.399388,21218.883176,-253867.912886,232649.02971,278.729334945,501712.802901,-219269.555691,-121.816419828,-471939.511324,-262.188617402,501712.802901,-219269.555691,-471939.511324,501712.785024,-219269.564525,-471939.399388,-480148.561871,-33840.8744655,705273.150495,0,0,0
0.1128,31321.6651826,509560.441131,-258711.473773,-224002.556025,226360.599782,-477814.874848,31790.6279114,-258288.345195,226497.717284,283.089143893,509560.459008,-224002.547191,-124.44585955,-477814.986783,-265.452770435,509560.459008,-224002.547191,-477814.986783,509560.441131,-224002.556025,-477814.874848,-478238.775949,-34708.9177487,704175.47463,0,0,0
0.1129,41558.2284694,517768.358877,-263458.319819,-228028.790662,219321.243028,-483716.951143,42317.196425,-262341.735633,220024.539208,287.649098197,517768.376754,-228028.781828,-126.682656571,-483717.063078,-268.73170171,517768.376754,-228028.781828,-483717.063078,517768.358877,-228028.790662,-483716.951143,-476210.130408,-35429.5291571,703038.194171,0,0,0
0.113,52711.4279618,526691.538645,-266566.020991,-230710.294496,212901.002773,-489088.494488,52783.629887,-266022.324109,213238.694222,292.60642029,526691.556522,-230710.285661,-128.172380923,-489088.606423,-271.715892457,526691.556522,-230710.285661,-489088.606423,526691.538645,-230710.294496,-489088.494488,-473980.110683,-35855.7264957,701989.49726,0,0,0
0.1131,63981.9938025,535680.097603,-268721.524207,-232605.032811,206585.207345,-494347.353024,63175.0549226,-269324.880306,206149.825383,297.600064156,535680.11548,-232605.023977,-129.225013321,-494347.464959,-274.637480533,535680.11548,-232605.023977,-494347.464959,535680.097603,-232605.032811,-494347.353024,-471698.103801,-36116.4913957,700932.560369,0,0,0
0.1132,74250.1050678,543823.710348,-271242.155949,-234783.172527,199364.769009,-500313.075525,73476.7047483,-272244.71111,198768.006362,302.124293458,543823.728225,-234783.163692,-130.43509094,-500313.18746,-277.951770811,543823.728225,-234783.163692,-500313.18746,543823.710348,-234783.172527,-500313.075525,-469573.605281,-36458.9834221,699677.844534,0,0,0
0.1133,83454.2722122,551071.95162,-274521.062866,-237564.002882,191045.47281,-507143.114674,83673.940156,-274777.667284,191103.727128,306.151094165,551071.969497,-237563.994048,-131.979996693,-507143.226609,-281.746237005,551071.969497,-237563.994048,-507143.226609,551071.95162,-237564.002882,-507143.114674,-467617.679408,-36957.0599838,698188.587484,0,0,0
0.1134,92720.0378718,558298.737684,-277614.408157,-240180.532696,182504.805712,-514124.153887,93752.2703162,-276920.149357,183167.879041,310.165975272,558298.75549,-240180.523862,-133.433624368,-514124.265822,-285.624592123,558298.75549,-240180.523862,-514124.265822,558298.737684,-240180.532696,-514124.153887,-465578.699812,-37433.8754616,696628.959599,0,0,0
0.1135,103024.35334,566221.620456,-279416.467929,-241734.256346,174576.486979,-520578.426923,103697.37337,-278669.112745,174971.739374,314.567576812,566221.638262,-241734.247512,-134.296804173,-520578.538858,-289.210299366,566221.638262,-241734.247512,-520578.538858,566221.620456,-241734.256346,-520578.426923,-463197.267116,-37682.2115828,695154.913902,0,0,0
0.1136,113980.080996,574415.527077,-279962.567932,-242253.790039,166974.463645,-526737.972124,113495.116783,-280022.072075,166526.955292,319.119747046,574415.544682,-242253.781205,-134.585434003,-526738.084059,-292.632268922,574415.544682,-242253.781205,-526738.084059,574415.527077,-242253.790039,-526737.972124,-460435.446081,-37708.7778929,693712.43577,0,0,0
0.1137,124243.307336,581610.743046,-280298.251444,-242588.570827,158634.194894,-533467.339413,123131.577424,-280977.104718,157845.527294,323.117089266,581610.760678,-242588.561993,-134.77142333,-533467.451347,-296.370806304,581610.760678,-242588.561993,-533467.451347,581610.743046,-242588.570827,-533467.339413,-457367.43571,-37709.6806169,692101.534306,0,0,0
0.1138,133064.01863,586687.213683,-281147.427434,-243326.727062,149068.03564,-541162.341679,132593.061356,-281532.853521,148939.792165,325.93735028,586687.230504,-243326.718228,-135.181510127,-541162.453614,-300.645807563,586687.230504,-243326.718228,-541162.453614,586687.213683,-243326.727062,-541162.341679,-453623.195053,-37820.7003717,690230.37732,0,0,0
0.1139,141187.542441,587627.658229,-282046.065618,-244091.205662,139049.08448,-549194.428894,141866.123292,-281688.528734,139822.405442,326.459820436,587627.676784,-244091.196828,-135.60622046,-549194.540828,-305.108078238,587627.676784,-244091.196828,-549194.540828,587627.658229,-244091.205662,-549194.428894,-446440.115788,-37954.8599562,688243.513374,0,0,0
0.114,149859.310859,576199.153033,-282011.959718,-244083.954758,129700.720777,-556650.43979,150937.585704,-281443.909133,130506.323429,320.110648456,576199.16722,-244083.945924,-135.60219218,-556650.551725,-309.250306514,576199.16722,-244083.945924,-556650.551725,576199.153033,-244083.954758,-556650.43979,-426339.842174,-37928.0049595,686351.160567,0,0,0
0.1141,159700.295653,501610.815609,-280757.819734,-243071.560829,121179.481661,-563402.764581,159794.557548,-280799.342338,121004.78479,278.672701312,501610.862361,-243071.551995,-135.039751108,-563402.876515,-313.001598064,501610.862361,-243071.551995,-563402.876515,501610.815609,-243071.560829,-563402.764581,-341910.519956,-37686.2589047,684582.246241,0,0,0
0.1142,169134.085485,283583.604899,-279211.921476,-241808.276583,112271.283013,-570437.416197,168424.452582,-279755.744312,111331.29173,157.546480275,283583.664495,-241808.267749,-134.337926527,-570437.528132,-316.909737851,283583.664495,-241808.267749,-570437.528132,283583.604899,-241808.276583,-570437.416197,-114449.519414,-37403.6448922,682708.69921,0,0,0
0.1143,177367.92639,-11935.8291282,-278046.692043,-240840.498419,102105.945179,-578460.980599,176815.007253,-278314.598066,101499.590812,-6.63097340192,-11935.7521234,-240840.489585,-133.800271992,-578461.092533,-321.367273629,-11935.7521234,-240840.489585,-578461.092533,-11935.8291282,-240840.498419,-578460.980599,189303.755518,-37206.1936235,680566.925777,0,0,0
0.1144,184706.08266,-304829.025116,-276902.009328,-239875.695794,91106.3588883,-587062.988109,184954.298124,-276477.951546,91523.6534225,-169.349406032,-304828.930857,-239875.68696,-133.264270533,-587063.100056,-326.146166698,-304828.930857,-239875.68696,-587063.100056,-304829.025116,-239875.695794,-587062.988109,489535.107776,-37026.3135333,678169.346997,0,0,0
0.1145,192219.802903,-515205.990532,-274835.908068,-238148.609653,80500.0548109,-595190.867269,192830.758816,-274248.414729,81417.6559131,-286.225491045,-515205.883881,-238148.600818,-132.304778232,-595190.979216,-330.66165512,-515205.883881,-238148.600818,-595190.979216,-515205.990532,-238148.609653,-595190.867269,707425.793434,-36687.2984152,675690.92208,0,0,0
0.1146,200080.57947,-589750.982493,-271603.945132,-235460.736353,70821.4296566,-602207.520084,200433.196449,-271629.155908,71195.9594596,-327.639400528,-589750.920951,-235460.727519,-130.811515288,-602207.632146,-334.559795637,-589750.920951,-235460.727519,-602207.632146,-589750.982493,-235460.736353,-602207.520084,789831.561963,-36143.2087787,673028.949741,0,0,0
0.1147,208343.18433,-599205.738146,-267857.832561,-232341.715831,61498.2160876,-608441.776668,207750.807542,-268623.897194,60873.0896519,-332.892041397,-599205.674515,-232341.706997,-129.078726109,-608441.888045,-338.023271136,-599205.674515,-232341.706997,-608441.888045,-599205.738146,-232341.715831,-608441.776668,807548.922477,-35516.1167304,669939.992755,0,0,0
0.1148,215556.438343,-598282.862843,-264624.443069,-229626.024879,51317.0725795,-613707.676713,214773.193369,-265236.909222,50463.7158529,-332.379332665,-598282.798798,-229626.016045,-127.570008914,-613707.78608,-340.948770045,-598282.798798,-229626.016045,-613707.78608,-598282.862843,-229626.024879,-613707.676713,813839.301185,-34998.4181904,665024.749292,0,0,0
0.1149,221525.430283,-595328.207243,-261814.876394,-227241.593647,40113.1249658,-613694.210476,221490.374737,-261473.005089,39982.6303524,-330.737857167,-595328.1429,-227241.584813,-126.245324896,-613694.311001,-340.941283889,-595328.1429,-227241.584813,-613694.311001,-595328.207243,-227241.593647,-613694.210476,816853.637526,-34573.2827466,653807.335442,0,0,0
0.115,227207.914564,-591762.010625,-258300.83588,-224271.861086,28922.7243234,-588935.81368,227892.806162,-257337.533509,29444.7273463,-328.756636658,-591761.945985,-224271.852252,-124.595473473,-588935.887985,-327.186604436,-591761.945985,-224271.852252,-588935.887985,-591762.010625,-224271.861086,-588935.81368,818969.925189,-34028.9747944,617858.538003,0,0,0
