time_s,phase_a_voltage_v,phase_b_voltage_v,phase_c_voltage_v,phase_a_current_a,phase_b_current_a,phase_c_current_a,zero_current_a,d_axis_current_a,q_axis_current_a,electromagnetic_torque_nm,shaft_mass_1_speed_rad_s,terminal_power_w,rotor_port_power_w,magnetic_coenergy_j,kinetic_energy_j,elastic_energy_j,dissipated_energy_j,maximum_energy_residual_j,maximum_energy_quadrature_defect_j,event_count,control_sample_count
0.00615,146.90019188951587,64.22449853170377,-318.53248605403576,19.729694535618954,-23.579498813528957,-7.728136824130962,-6.684527411924985,-27.860505323638275,-13.567868142390001,-4.006237524571041,188.47124086143594,3845.5770614323314,0.0,41.91448553554022,31081.232552868227,0.0,0.9324378857759384,2.8060945019003913e-8,0.0001942718624879866,1,0
0.0061600000000000005,146.35758182216193,65.41856626953908,-318.8917690728651,19.724732931692344,-23.58944039644008,-7.800875129938486,-6.735127251295904,-27.8992739144858,-13.514770297345919,-3.97692196246485,188.47128446988012,3831.311714637197,0.0,41.95877740911419,31081.246936010662,0.0,0.9349585364474363,2.8060945019003913e-8,0.0001946712785963825,1,0
0.00617,145.81277799189908,66.61159056703518,-319.24663363149523,19.71974383830215,-23.59916184392715,-7.873548983698117,-6.785578655062488,-27.937863078898886,-13.461546689867216,-3.947734410362358,188.47132824547555,3817.0169316569013,0.0,42.00286922759396,31081.261374287064,0.0,0.9374817108690828,2.8060945019003913e-8,0.00019506931144763068,1,0
0.006180000000000001,145.26578814159558,67.80355446867615,-319.5970746865154,19.714727520950596,-23.608663239862945,-7.946157623031274,-6.8358810782014485,-27.976272717288168,-13.408198122836854,-3.9186749102168648,188.47137218749063,3802.6928787297634,0.0,42.0467609403506,31081.275867456166,0.0,0.9400074060191148,2.8060945019003913e-8,0.00019546592902735388,1,0
0.00619,144.7166200451879,68.99444103401656,-319.9430872573825,19.709684245128074,-23.61794466921448,-8.01870028807583,-6.8860339777809605,-28.01450273289791,-13.354725397252295,-3.8897434944250264,188.47141629519354,3788.3397212466853,0.0,42.090452498545275,31081.290415276628,0.0,0.9425356188076761,2.8060945019003913e-8,0.00019586113688332268,1,0
0.006200000000000001,144.16528150757028,70.18423333792242,-320.284666426492,19.70461427629416,-23.627006218038964,-8.091176221484766,-6.936036812968512,-28.05255303178119,-13.30112931221095,-3.86094018587918,188.4714605678523,3773.957623752857,0.0,42.13394385510297,31081.305017507064,0.0,0.9450663460767573,2.8060945019003913e-8,0.0001962549270986963,1,0
0.00621,143.61178036448393,71.37291447081107,-320.6218073392478,19.699517879858792,-23.63584797347976,-8.163584668424605,-6.9858890450385385,-28.09042352277502,-13.247410664895941,-3.8322649980202286,188.4715050047348,3759.546749949512,0.0,42.17723496468628,31081.319673906055,0.0,0.9475995846001349,2.8060945019003913e-8,0.0001966472929100932,1,0
0.006220000000000001,143.056124482405,72.56046753889298,-320.95450520413135,19.694395321163405,-23.644470023762576,-8.235924876573623,-7.035590137380081,-28.128114117475512,-13.193570250561777,-3.8037179348904004,188.47154960510898,3745.1072626955784,0.0,42.22032578366931,31081.334384232174,0.0,0.9501353310833163,2.8060945019003913e-8,0.00019703824680242232,1,0
0.00623,142.49832175843372,73.74687566441001,-321.28275529276954,19.68924686546228,-23.65287245819161,-8.308196096120342,-7.085139555504448,-28.16562473021281,-13.13960886252081,-3.7752989911866024,188.47159436824265,3730.639324009647,0.0,42.26321627011161,31081.34914824397,0.0,0.9526735821634835,2.8060945019003913e-8,0.00019742774781419253,1,0
0.006240000000000001,141.9383801201814,74.93212198587669,-321.6065529400018,19.68407277790385,-23.66105536714601,-8.380397579761466,-7.134536767052787,-28.2029552780262,-13.085527292129356,-3.74700815231391,188.47163929340377,3716.143095071683,0.0,42.30590638373243,31081.363965700035,0.0,0.9552143344094443,2.8060945019003913e-8,0.00019781581421902256,1,0
