time_s,T5-PH_v_pu,T5-GW_v_pu,T1GRND_v_pu,T2GRND_v_pu,T3GRND_v_pu,T4GRND_v_pu,T5GRND_v_pu,T1-GW_v_pu,T2-GW_v_pu,T2GRNO_v_pu,T3-GW_v_pu,T3GRNO_v_pu,T4-GW_v_pu,T4GRNO_v_pu,T1-PH_v_pu,T2-PH_v_pu,T3-PH_v_pu,T4-PH_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,output_fixed_4_pu,output_fixed_5_pu,output_fixed_6_pu,output_fixed_7_pu,output_fixed_8_pu,output_fixed_9_pu,output_fixed_10_pu,switch_voltage_switch_fixed_1_pu
3.7638e-06,0,0,-37.3960203585,0,0,0,0,-37.2672311598,-35.8826761181,-36.9048053614,-37.495123308,-37.4929855451,-20.6088413091,-21.17408369,-11.0224875807,-10.6129792734,-11.0898909884,-6.0954541111,-37.2672311598,-11.0224875807,-35.8826761181,-10.6129792734,-37.495123308,-11.0898909884,-20.6088413091,-6.0954541111,0,0,-26.2447435791
3.774e-06,0,0,-37.3932049858,0,0,0,0,-37.2765241716,-36.002759518,-36.8746687526,-37.4994060748,-37.5408923827,-21.190672952,-21.6728428802,-11.0252361645,-10.6484962072,-11.0911576975,-6.26754181009,-37.2765241716,-11.0252361645,-36.002759518,-10.6484962072,-37.4994060748,-11.0911576975,-21.190672952,-6.26754181009,0,0,-26.2512880071
3.7842e-06,0,0,-37.3903896131,0,0,0,0,-37.2721219371,-36.1228429179,-36.8445312789,-37.516815569,-37.5887992203,-21.7725045949,-22.1716015921,-11.0239341205,-10.6840131411,-11.0963068843,-6.43962950907,-37.2721219371,-11.0239341205,-36.1228429179,-10.6840131411,-37.516815569,-11.0963068843,-21.7725045949,-6.43962950907,0,0,-26.2481878166
3.7944e-06,0,0,-37.3875742404,0,0,0,0,-37.2670043265,-36.2429263178,-36.8143938017,-37.5349150079,-37.6367060579,-22.3543362378,-22.6703603022,-11.0224204905,-10.7195300749,-11.1016601352,-6.61171720806,-37.2670043265,-11.0224204905,-36.2429263178,-10.7195300749,-37.5349150079,-11.1016601352,-22.3543362378,-6.61171720806,0,0,-26.244583836
3.8046e-06,0,0,-37.3847588678,0,0,0,0,-37.2618737597,-36.3630097177,-36.7842563246,-37.5530278774,-37.6846128955,-22.9361678807,-23.1691190122,-11.0209030284,-10.7550470088,-11.1070173586,-6.78380490704,-37.2618737597,-11.0209030284,-36.3630097177,-10.7550470088,-37.5530278774,-11.1070173586,-22.9361678807,-6.78380490704,0,0,-26.2409707312
3.8148e-06,0,0,-37.3819434951,0,0,0,0,-37.2567430706,-36.4830931176,-36.7541187603,-37.5711409198,-37.7325197331,-23.5179995235,-23.6678777222,-11.0193855302,-10.7905639426,-11.112374633,-6.95589260603,-37.2567430706,-11.0193855302,-36.4830931176,-10.7905639426,-37.5711409198,-11.112374633,-23.5179995235,-6.95589260603,0,0,-26.2373575404
3.825e-06,0,0,-37.3791281224,0,0,0,0,-37.2516123807,-36.6031765175,-36.7239811559,-37.5892539646,-37.7804265707,-24.0998311664,-24.1666364322,-11.0178680318,-10.8260808765,-11.1177319081,-7.12798030502,-37.2516123807,-11.0178680318,-36.6031765175,-10.8260808765,-37.5892539646,-11.1177319081,-24.0998311664,-7.12798030502,0,0,-26.2337443489
3.8352e-06,0,0,-37.3763127497,0,0,0,0,-37.2464816908,-36.6647554326,-36.6938435477,-37.6073670094,-37.8283334083,-24.6197367321,-24.6653951422,-11.0163505333,-10.8442940038,-11.1230891833,-7.28175219689,-37.2464816908,-11.0163505333,-36.6647554326,-10.8442940038,-37.6073670094,-11.1230891833,-24.6197367321,-7.28175219689,0,0,-26.2301311575
3.8454e-06,0,0,-37.373497377,0,0,0,0,-37.2413510009,-36.6632393575,-36.6637059394,-37.6254800542,-37.8762402459,-25.0728572428,-25.1641538523,-11.0148330349,-10.843845596,-11.1284464584,-7.41577114724,-37.2413510009,-11.0148330349,-36.6632393575,-10.843845596,-37.6254800542,-11.1284464584,-25.0728572428,-7.41577114724,0,0,-26.2265179661
3.8556e-06,0,0,-37.3706820044,0,0,0,0,-37.236220311,-36.6385428959,-36.633568331,-37.643593099,-37.9241470835,-25.5014416789,-25.6629125623,-11.0133155364,-10.836541151,-11.1338037336,-7.54253309002,-37.236220311,-11.0133155364,-36.6385428959,-10.836541151,-37.643593099,-11.1338037336,-25.5014416789,-7.54253309002,0,0,-26.2229047746
3.8658e-06,0,0,-37.3673930158,0,0,0,0,-37.2310896211,-36.6107690784,-36.6034307227,-37.6617061438,-37.941577758,-25.9267687822,-26.1616712723,-11.011798038,-10.8283265198,-11.1391610087,-7.6683316151,-37.2310896211,-11.011798038,-36.6107690784,-10.8283265198,-37.6617061438,-11.1391610087,-25.9267687822,-7.6683316151,0,0,-26.2192915832
3.876e-06,0,0,-37.3637384689,0,0,0,0,-37.2259589312,-36.5829287083,-36.5732931143,-37.6798191886,-37.935485544,-26.3520254406,-26.6604299823,-11.0102805395,-10.8200922045,-11.1445182839,-7.79410930478,-37.2259589312,-11.0102805395,-36.5829287083,-10.8200922045,-37.6798191886,-11.1445182839,-26.3520254406,-7.79410930478,0,0,-26.2156783917
3.8862e-06,0,0,-37.3600016805,0,0,0,0,-37.2208282413,-36.5550876949,-36.5431555059,-37.6979322334,-37.9241046877,-26.7772814181,-27.1591886923,-11.008763041,-10.8118576988,-11.149875559,-7.91988679307,-37.2208282413,-11.008763041,-36.5550876949,-10.8118576988,-37.6979322334,-11.149875559,-26.7772814181,-7.91988679307,0,0,-26.2120652003
3.8964e-06,0,0,-37.3562602902,0,0,0,0,-37.2156975514,-36.5272466782,-36.5130178976,-37.7160452782,-37.9124303381,-27.2025373921,-27.6579474024,-11.0072455426,-10.8036231922,-11.1552328342,-8.0456642803,-37.2156975514,-11.0072455426,-36.5272466782,-10.8036231922,-37.7160452782,-11.1552328342,-27.2025373921,-8.0456642803,0,0,-26.2084520088
3.9066e-06,0,0,-37.3525187925,0,0,0,0,-37.2105668615,-36.4994056614,-36.4828802892,-37.734158323,-37.9007496752,-27.627793366,-28.1567061124,-11.0057280441,-10.7953886856,-11.1605901093,-8.17144176752,-37.2105668615,-11.0057280441,-36.4994056614,-10.7953886856,-37.734158323,-11.1605901093,-27.627793366,-8.17144176752,0,0,-26.2048388174
3.9168e-06,0,0,-37.3487772929,0,0,0,0,-37.2054361716,-36.4715646064,-36.4527426808,-37.7522713678,-37.8890689282,-28.0530493399,-28.6554648224,-11.0042105457,-10.7871541677,-11.1659473845,-8.29721925475,-37.2054361716,-11.0042105457,-36.4715646064,-10.7871541677,-37.7522713678,-11.1659473845,-28.0530493399,-8.29721925475,0,0,-26.201225626
3.927e-06,0,0,-37.3450357934,0,0,0,0,-37.2003054817,-36.4437235337,-36.4226050725,-37.7703844126,-37.8773881802,-28.4783053138,-29.1542235324,-11.0026930472,-10.7789196445,-11.1713046596,-8.42299674197,-37.2003054817,-11.0026930472,-36.4437235337,-10.7789196445,-37.7703844126,-11.1713046596,-28.4783053138,-8.42299674197,0,0,-26.1976124345
3.9372e-06,0,0,-37.3412942938,0,0,0,0,-37.1951747918,-36.4158824592,-36.3942767587,-37.7884974574,-37.8657074322,-28.9035612877,-29.5950738597,-11.0011755488,-10.7706851208,-11.1766619348,-8.5487742292,-37.1951747918,-11.0011755488,-36.4158824592,-10.7706851208,-37.7884974574,-11.1766619348,-28.9035612877,-8.5487742292,0,0,-26.1939992431
3.9474e-06,0,0,-37.3375527942,0,0,0,0,-37.1900441019,-36.3880413846,-36.3679069736,-37.8066105022,-37.8540266842,-29.3288172616,-29.9732394144,-10.9996580503,-10.7624505971,-11.1820192099,-8.67455171642,-37.1900441019,-10.9996580503,-36.3880413846,-10.7624505971,-37.8066105022,-11.1820192099,-29.3288172616,-8.67455171642,0,0,-26.1903860516
3.9576e-06,0,0,-37.3338112947,0,0,0,0,-37.184913412,-36.36020031,-36.3422618986,-37.824723547,-37.8423459362,-29.7540732356,-30.328209855,-10.9981405519,-10.7542160734,-11.1873764851,-8.80032920365,-37.184913412,-10.9981405519,-36.36020031,-10.7542160734,-37.824723547,-11.1873764851,-29.7540732356,-8.80032920365,0,0,-26.1867728602
3.9678e-06,0,0,-37.3300697951,0,0,0,0,-37.1821630335,-36.3323592354,-36.3167148733,-37.8303535838,-37.8306651882,-30.1793292095,-30.6800421124,-10.9973270754,-10.7459815497,-11.1890416748,-8.92610669087,-37.1821630335,-10.9973270754,-36.3323592354,-10.7459815497,-37.8303535838,-11.1890416748,-30.1793292095,-8.92610669087,0,0,-26.184835958
3.978e-06,0,0,-37.3263282955,0,0,0,0,-37.1812594507,-36.3045181609,-36.2911702886,-37.8262985148,-37.8189844402,-30.6045851834,-31.0317962576,-10.9970598238,-10.737747026,-11.1878423115,-9.0518841781,-37.1812594507,-10.9970598238,-36.3045181609,-10.737747026,-37.8262985148,-11.1878423115,-30.6045851834,-9.0518841781,0,0,-26.1841996269
3.9882e-06,0,0,-37.322586796,0,0,0,0,-37.1807762946,-36.2766770863,-36.265625732,-37.8200384647,-37.8073036922,-31.0298411573,-31.3835495013,-10.9969169212,-10.7295125023,-11.1859907835,-9.17766166532,-37.1807762946,-10.9969169212,-36.2766770863,-10.7295125023,-37.8200384647,-11.1859907835,-31.0298411573,-9.17766166532,0,0,-26.1838593734
3.9984e-06,0,0,-37.3188452964,0,0,0,0,-37.1803177063,-36.2488360117,-36.2400811756,-37.8136494598,-37.7956229442,-31.4550971312,-31.7353027391,-10.9967812851,-10.7212779785,-11.1841011146,-9.30343915255,-37.1803177063,-10.9967812851,-36.2488360117,-10.7212779785,-37.8136494598,-11.1841011146,-31.4550971312,-9.30343915255,0,0,-26.1835364212
4.0086e-06,0,0,-37.3151037968,0,0,0,0,-37.1798596998,-36.2209949371,-36.2145366192,-37.8072573775,-37.7839421962,-31.8803531051,-32.087055977,-10.996645821,-10.7130434548,-11.1822105355,-9.42921663977,-37.1798596998,-10.996645821,-36.2209949371,-10.7130434548,-37.8072573775,-11.1822105355,-31.8803531051,-9.42921663977,0,0,-26.1832138788
4.0188e-06,0,0,-37.3113622973,0,0,0,0,-37.1794017017,-36.1931538626,-36.1889920731,-37.8008652498,-37.7722614482,-32.3056090791,-32.4388092148,-10.9965103594,-10.7048089311,-11.180319943,-9.554994127,-37.1794017017,-10.9965103594,-36.1931538626,-10.7048089311,-37.8008652498,-11.180319943,-32.3056090791,-9.554994127,0,0,-26.1828913423
4.029e-06,0,0,-37.3076207977,0,0,0,0,-37.1789437037,-36.165312788,-36.1634475318,-37.7944731216,-37.7605807002,-32.730865053,-32.7905624526,-10.9963748978,-10.6965744074,-11.1784293503,-9.68077161423,-37.1789437037,-10.9963748978,-36.165312788,-10.6965744074,-37.7944731216,-11.1784293503,-32.730865053,-9.68077161423,0,0,-26.1825688058
4.0392e-06,0,0,-37.3038792982,0,0,0,0,-37.1784857056,-36.1439633577,-36.137902991,-37.7880809933,-37.7488999522,-33.1359788871,-33.1423156904,-10.9962394363,-10.6902599101,-11.1765387577,-9.80059168313,-37.1784857056,-10.9962394363,-36.1439633577,-10.6902599101,-37.7880809933,-11.1765387577,-33.1359788871,-9.80059168313,0,0,-26.1822462693
4.0494e-06,0,0,-37.3001377986,0,0,0,0,-37.1780277076,-36.1296670957,-36.1123584502,-37.7816888651,-37.7372192041,-33.5192082961,-33.4940689282,-10.9961039747,-10.6860315206,-11.174648165,-9.91393901992,-37.1780277076,-10.9961039747,-36.1296670957,-10.6860315206,-37.7816888651,-11.174648165,-33.5192082961,-9.91393901992,0,0,-26.1819237329
4.0596e-06,0,0,-37.296396299,0,0,0,0,-37.1775697095,-36.1179992844,-36.0868139094,-37.7752967369,-37.7255384561,-33.8942822025,-33.845822166,-10.9959685131,-10.682580545,-11.1727575723,-10.0248742127,-37.1775697095,-10.9959685131,-36.1179992844,-10.682580545,-37.7752967369,-11.1727575723,-33.8942822025,-10.0248742127,0,0,-26.1816011964
4.0698e-06,0,0,-37.2933212141,0,0,0,0,-37.1771117115,-36.1066937165,-36.0612693686,-37.7689046086,-37.7192243405,-34.2682321475,-34.1975754038,-10.9958330516,-10.6792367097,-11.1708669796,-10.1354769728,-37.1771117115,-10.9958330516,-36.1066937165,-10.6792367097,-37.7689046086,-11.1708669796,-34.2682321475,-10.1354769728,0,0,-26.1812786599
4.08e-06,0,0,-37.2907658533,0,0,0,0,-37.1766537134,-36.0953983185,-36.0357248278,-37.7625124804,-37.7170955585,-34.6421505374,-34.5493286417,-10.99569759,-10.6758958824,-11.168976387,-10.2460703998,-37.1766537134,-10.99569759,-36.0953983185,-10.6758958824,-37.7625124804,-11.168976387,-34.6421505374,-10.2460703998,0,0,-26.1809561235
4.0902e-06,0,0,-37.2883302425,0,0,0,0,-37.1761957154,-36.0841030568,-36.010180287,-37.7561203521,-37.7159313436,-35.0160685047,-34.9010818795,-10.9955621284,-10.6725550954,-11.1670857943,-10.3566637018,-37.1761957154,-10.9955621284,-36.0841030568,-10.6725550954,-37.7561203521,-11.1670857943,-35.0160685047,-10.3566637018,0,0,-26.180633587
4.1004e-06,0,0,-37.2859019565,0,0,0,0,-37.1757377174,-36.0728077962,-35.9846357463,-37.7497282239,-37.7148262865,-35.3899864686,-35.2528351173,-10.9954266668,-10.6692143087,-11.1651952016,-10.4672570028,-37.1757377174,-10.9954266668,-36.0728077962,-10.6692143087,-37.7497282239,-11.1651952016,-35.3899864686,-10.4672570028,0,0,-26.1803110505
4.1106e-06,0,0,-37.2834738549,0,0,0,0,-37.1752797193,-36.0615125355,-35.9590912055,-37.7433360957,-37.7137227543,-35.7639044325,-35.6045883551,-10.9952912053,-10.665873522,-11.163304609,-10.5778503038,-37.1752797193,-10.9952912053,-36.0615125355,-10.665873522,-37.7433360957,-11.163304609,-35.7639044325,-10.5778503038,0,0,-26.1799885141
4.1208e-06,0,0,-37.2810457559,0,0,0,0,-37.1748217213,-36.0502172794,-35.9335466647,-37.7369439674,-37.7126192455,-36.1378223965,-35.9563415929,-10.9951557437,-10.6625327366,-11.1614140163,-10.6884436048,-37.1748217213,-10.9951557437,-36.0502172794,-10.6625327366,-37.7369439674,-11.1614140163,-36.1378223965,-10.6884436048,0,0,-26.1796659776
4.131e-06,0,0,-37.278617657,0,0,0,0,-37.1743637232,-36.0389220254,-35.9080021239,-37.7305518392,-37.711515737,-36.5117403604,-36.3080948307,-10.9950202821,-10.6591919519,-11.1595234236,-10.7990369058,-37.1743637232,-10.9950202821,-36.0389220254,-10.6591919519,-37.7305518392,-11.1595234236,-36.5117403604,-10.7990369058,0,0,-26.1793434411
4.1412e-06,0,0,-37.276189558,0,0,0,0,-37.1739057252,-36.0276267717,-35.8935940742,-37.7241597109,-37.7104122286,-36.8856583243,-36.6771708482,-10.9948848205,-10.6558511672,-11.1576328309,-10.9096302068,-37.1739057252,-10.9948848205,-36.0276267717,-10.6558511672,-37.7241597109,-11.1576328309,-36.8856583243,-10.9096302068,0,0,-26.1790209046
4.1514e-06,0,0,-37.273761459,0,0,0,0,-37.1734477272,-36.016331518,-35.8913305595,-37.7177675827,-37.7093087201,-37.2595762882,-37.0651376546,-10.994749359,-10.6525103826,-11.1557422383,-11.0202235078,-37.1734477272,-10.994749359,-36.016331518,-10.6525103826,-37.7177675827,-11.1557422383,-37.2595762882,-11.0202235078,0,0,-26.1786983682
4.1616e-06,0,0,-37.2713333601,0,0,0,0,-37.1729897291,-36.0050362642,-35.8936247957,-37.7113754545,-37.7082052116,-37.6334942521,-37.4601940293,-10.9946138974,-10.6491695979,-11.1538516456,-11.1308168089,-37.1729897291,-10.9946138974,-36.0050362642,-10.6491695979,-37.7113754545,-11.1538516456,-37.6334942521,-11.1308168089,0,0,-26.1783758317
4.1718e-06,0,0,-37.2689052611,0,0,0,0,-37.1714873229,-35.9937410105,-35.8965585808,-37.7072650888,-37.7071017031,-38.007412216,-37.8562452205,-10.9941695324,-10.6458288133,-11.1526359273,-11.2414101099,-37.1714873229,-10.9941695324,-35.9937410105,-10.6458288133,-37.7072650888,-11.1526359273,-38.007412216,-11.2414101099,0,0,-26.1773177905
4.182e-06,0,0,-37.2664771622,0,0,0,0,-37.1691662067,-35.9824457567,-35.8995123093,-37.7049433934,-37.7059981947,-38.38133018,-38.2523274336,-10.9934830184,-10.6424880286,-11.1519492421,-11.3520034109,-37.1691662067,-10.9934830184,-35.9824457567,-10.6424880286,-37.7049433934,-11.1519492421,-38.38133018,-11.3520034109,0,0,-26.1756831883
4.1922e-06,0,0,-37.2640490632,0,0,0,0,-37.1666541431,-35.971150503,-35.9024663417,-37.7030389604,-37.7048946862,-38.7552481439,-38.6484101193,-10.9927400282,-10.6391472439,-11.15138597,-11.4625967119,-37.1666541431,-10.9927400282,-35.971150503,-10.6391472439,-37.7030389604,-11.15138597,-38.7552481439,-11.4625967119,0,0,-26.1739141149
4.2024e-06,0,0,-37.2616209643,0,0,0,0,-37.1641298444,-35.9598552493,-35.9054203768,-37.7011613291,-37.7037911777,-39.1291661078,-39.0444928093,-10.9919934191,-10.6358064593,-11.1508306251,-11.5731900129,-37.1641298444,-10.9919934191,-35.9598552493,-10.6358064593,-37.7011613291,-11.1508306251,-39.1291661078,-11.5731900129,0,0,-26.1721364253
4.2126e-06,0,0,-37.2591928653,0,0,0,0,-37.1616052101,-35.9485599955,-35.9083744119,-37.6992844477,-37.7026876692,-39.5030840717,-39.4405754993,-10.9912467109,-10.6324656746,-11.1502755019,-11.6837833139,-37.1616052101,-10.9912467109,-35.9485599955,-10.6324656746,-37.6992844477,-11.1502755019,-39.5030840717,-11.6837833139,0,0,-26.1703584993
4.2228e-06,0,0,-37.2567647664,0,0,0,0,-37.1590805706,-35.9960077115,-35.9113284458,-37.6974075788,-37.7015841608,-39.8155799269,-39.8366581894,-10.990500001,-10.6464992329,-11.1497203825,-11.776209866,-37.1590805706,-10.990500001,-35.9960077115,-10.6464992329,-37.6974075788,-11.1497203825,-39.8155799269,-11.776209866,0,0,-26.1685805696
4.233e-06,0,0,-37.2543366674,0,0,0,0,-37.1565559311,-36.1077892251,-35.9142824792,-37.6955307101,-37.7004806523,-40.0608078598,-40.2327408794,-10.9897532912,-10.6795607271,-11.1491652632,-11.8487406594,-37.1565559311,-10.9897532912,-36.1077892251,-10.6795607271,-37.6955307101,-11.1491652632,-40.0608078598,-11.8487406594,0,0,-26.1668026399
4.2432e-06,0,0,-37.2519085684,0,0,0,0,-37.1540312915,-36.2481132815,-35.9172365125,-37.6936538415,-37.6993771438,-40.2872780146,-40.6288235694,-10.9890065814,-10.7210642174,-11.1486101438,-11.9157234857,-37.1540312915,-10.9890065814,-36.2481132815,-10.7210642174,-37.6936538415,-11.1486101438,-40.2872780146,-11.9157234857,0,0,-26.1650247101
4.2534e-06,0,0,-37.2494804695,0,0,0,0,-37.151506652,-36.3965243095,-35.9201905458,-37.6917769728,-37.6982736353,-40.5174269604,-41.0249062594,-10.9882598715,-10.7649595824,-11.1480550244,-11.9837943838,-37.151506652,-10.9882598715,-36.3965243095,-10.7649595824,-37.6917769728,-11.1480550244,-40.5174269604,-11.9837943838,0,0,-26.1632467804
4.2636e-06,0,0,-37.2470523705,0,0,0,0,-37.1489820124,-36.546796136,-35.9231445791,-37.6899001041,-37.6971701269,-40.7502161173,-41.4209889495,-10.9875131617,-10.8094053137,-11.1474999051,-12.0526461743,-37.1489820124,-10.9875131617,-36.546796136,-10.8094053137,-37.6899001041,-11.1474999051,-40.7502161173,-12.0526461743,0,0,-26.1614688507
4.2738e-06,0,0,-37.2446048352,0,0,0,0,-37.1464573728,-36.6973188388,-35.9260986124,-37.6880232354,-37.6952881141,-40.9833978653,-41.8170716395,-10.9867664518,-10.8539252463,-11.1469447857,-12.121614081,-37.1464573728,-10.9867664518,-36.6973188388,-10.8539252463,-37.6880232354,-11.1469447857,-40.9833978653,-12.121614081,0,0,-26.159690921
4.284e-06,0,0,-37.2421419856,0,0,0,0,-37.1439327333,-36.8478501269,-35.9290526457,-37.6861463668,-37.6927927053,-41.2165930482,-42.2131543295,-10.986019742,-10.8984477183,-11.1463896663,-12.1905859613,-37.1439327333,-10.986019742,-36.8478501269,-10.8984477183,-37.6861463668,-11.1463896663,-41.2165930482,-12.1905859613,0,0,-26.1579129913
4.2942e-06,-0.00776212946976,-0.0262437640429,-37.2396755204,0,0,0,0,-37.1067439456,-36.9983815614,-35.932006679,-37.6755968854,-37.6901524857,-41.4497884602,-42.6092370195,-10.9750204556,-10.9429702335,-11.1432694579,-12.2595579094,-37.1067439456,-10.9750204556,-36.9983815614,-10.9429702335,-37.6755968854,-11.1432694579,-41.4497884602,-12.2595579094,-0.0262437640429,-0.00776212946976,-26.13172349
4.3044e-06,-0.0264363443078,-0.0893812947691,-37.2372088126,0,0,0,0,-37.0208239245,-37.1489129974,-35.9349607124,-37.6528553514,-37.6875025538,-41.6829838747,-43.0053197095,-10.9496079863,-10.9874927492,-11.1365432197,-12.3285298582,-37.0208239245,-10.9496079863,-37.1489129974,-10.9874927492,-37.6528553514,-11.1365432197,-41.6829838747,-12.3285298582,-0.0893812947691,-0.0264363443078,-26.0712159381
4.3146e-06,-0.0508631819063,-0.171968446239,-37.2347420976,0,0,0,0,-36.9092138181,-37.2994444335,-35.9379147457,-37.6236864227,-37.6848523303,-41.9161792891,-43.4014023996,-10.9165971891,-11.0320152649,-11.127915958,-12.397501807,-36.9092138181,-10.9165971891,-37.2994444335,-11.0320152649,-37.6236864227,-11.127915958,-41.9161792891,-12.397501807,-0.171968446239,-0.0508631819063,-25.992616629
4.3248e-06,-0.0766378693635,-0.259112678829,-37.2322753824,0,0,0,0,-36.7915844786,-37.449975869,-36.0578845865,-37.5930115439,-37.6822021015,-42.1493747035,-43.6751324456,-10.88180609,-11.0765377804,-11.1188432832,-12.4664737558,-36.7915844786,-10.88180609,-37.449975869,-11.0765377804,-37.5930115439,-11.1188432832,-42.1493747035,-12.4664737558,-0.259112678829,-0.0766378693635,-25.9097783887
4.335e-06,-0.102530983188,-0.346657311033,-37.2298086672,0,0,0,0,-36.6734262702,-37.6005073042,-36.3064772782,-37.5622043476,-37.6795518726,-42.382570118,-43.8143734322,-10.8468585679,-11.1210602959,-11.109731473,-12.5354457046,-36.6734262702,-10.8468585679,-37.6005073042,-11.1210602959,-37.5622043476,-11.109731473,-42.382570118,-12.5354457046,-0.346657311033,-0.102530983188,-25.8265677024
4.3452e-06,-0.128424097012,-0.434201943236,-37.227341952,0,0,0,0,-36.5552680618,-37.7510387395,-36.6013939583,-37.5313971513,-37.6769016437,-42.6157655324,-43.8985262072,-10.8119110457,-11.1655828114,-11.1006196627,-12.6044176534,-36.5552680618,-10.8119110457,-37.7510387395,-11.1655828114,-37.5313971513,-11.1006196627,-42.6157655324,-12.6044176534,-0.434201943236,-0.128424097012,-25.743357016
4.3554e-06,-0.154317210837,-0.521746575439,-37.2248752368,0,0,0,0,-36.4371098534,-37.9015701747,-36.9005119863,-37.5005899549,-37.6742514149,-42.8489609469,-43.9709790118,-10.7769635236,-11.2101053268,-11.0915078524,-12.6733896022,-36.4371098534,-10.7769635236,-37.9015701747,-11.2101053268,-37.5005899549,-11.0915078524,-42.8489609469,-12.6733896022,-0.521746575439,-0.154317210837,-25.6601463297
4.3656e-06,-0.180210324661,-0.609291207643,-37.2224085216,0,0,0,0,-36.3189516449,-38.05210161,-37.198783109,-37.4697827586,-37.671601186,-43.0821563613,-44.0415367491,-10.7420160015,-11.2546278423,-11.0823960422,-12.742361551,-36.3189516449,-10.7420160015,-38.05210161,-11.2546278423,-37.4697827586,-11.0823960422,-43.0821563613,-12.742361551,-0.609291207643,-0.180210324661,-25.5769356434
4.3758e-06,-0.206103438486,-0.696835839846,-37.2199418064,0,0,0,0,-36.2008408077,-38.2026330452,-37.4968979027,-37.4386441585,-37.6689509571,-43.3153517758,-44.111853971,-10.7070824903,-11.2991503577,-11.073186213,-12.8113334998,-36.2008408077,-10.7070824903,-38.2026330452,-11.2991503577,-37.4386441585,-11.073186213,-43.3153517758,-12.8113334998,-0.696835839846,-0.206103438486,-25.4937583173
4.386e-06,-0.23199655231,-0.78438047205,-37.2174750912,0,0,0,0,-36.0827674852,-38.3531644804,-37.7950068512,-37.4072431084,-37.6663007282,-43.5485471902,-44.1821622799,-10.6721600749,-11.3436728732,-11.0638987593,-12.8803054486,-36.0827674852,-10.6721600749,-38.3531644804,-11.3436728732,-37.4072431084,-11.0638987593,-43.5485471902,-12.8803054486,-0.78438047205,-0.23199655231,-25.4106074104
4.3962e-06,-0.257889666134,-0.871925104253,-37.2011982016,0,0,0,-0.010455498792,-35.964703124,-38.5036959157,-38.0931156895,-37.3757793641,-37.6463746825,-43.7817426047,-44.2524704208,-10.6372403098,-11.3881953887,-11.0545927626,-12.9492773974,-35.964703124,-10.6372403098,-38.5036959157,-11.3881953887,-37.3757793641,-11.0545927626,-43.7817426047,-12.9492773974,-0.871925104253,-0.257889666134,-25.3274628141
4.4064e-06,-0.283782779959,-0.959469736456,-37.1654513349,0,0,0,-0.0356514574343,-35.8466393888,-38.6542273509,-38.3912245264,-37.3443112374,-37.6020926985,-44.0149380191,-44.3227785597,-10.6023207299,-11.4327179041,-11.0452854697,-13.0182493462,-35.8466393888,-10.6023207299,-38.6542273509,-11.4327179041,-37.3443112374,-11.0452854697,-44.0149380191,-13.0182493462,-0.959469736456,-0.283782779959,-25.2443186588
4.4166e-06,-0.309675893783,-1.04701436866,-37.1193915536,0,0,0,-0.0686551861765,-35.7285756736,-38.8047587862,-38.6893333634,-37.3128429698,-37.5449097894,-44.2481334335,-44.3930866985,-10.567401156,-11.4772404196,-11.0359781351,-13.087221295,-35.7285756736,-10.567401156,-38.8047587862,-11.4772404196,-37.3128429698,-11.0359781351,-44.2481334335,-13.087221295,-1.04701436866,-0.309675893783,-25.1611745176
4.4268e-06,-0.335569007608,-1.13455900086,-37.0708925931,0,0,0,-0.103505584965,-35.6105119589,-38.9022962221,-38.9874422005,-37.2813746996,-37.4846755927,-44.3521444696,-44.4633948374,-10.5324815822,-11.5060889587,-11.0266707998,-13.1179845237,-35.6105119589,-10.5324815822,-38.9022962221,-11.5060889587,-37.2813746996,-11.0266707998,-44.3521444696,-13.1179845237,-1.13455900086,-0.335569007608,-25.0780303767
4.437e-06,-0.361462121432,-1.22210363307,-37.0221732968,0,0,0,-0.138522796951,-35.4924482442,-38.94137016,-39.2855510377,-37.2499064293,-37.4241657675,-44.3136380367,-44.5337029763,-10.4975620084,-11.5176458139,-11.0173634644,-13.1065955188,-35.4924482442,-10.4975620084,-38.94137016,-11.5176458139,-37.2499064293,-11.0173634644,-44.3136380367,-13.1065955188,-1.22210363307,-0.361462121432,-24.9948862358
4.4472e-06,-0.387355235256,-1.30964826527,-36.9734531541,0,0,0,-0.173540649832,-35.3743845294,-38.9570587382,-39.5836598748,-37.2184381589,-37.3636548833,-44.2189687791,-44.6040111151,-10.4626424346,-11.5222860073,-11.008056129,-13.0785952976,-35.3743845294,-10.4626424346,-38.9570587382,-11.5222860073,-37.2184381589,-11.008056129,-44.2189687791,-13.0785952976,-1.30964826527,-0.387355235256,-24.9117420949
4.4574e-06,-0.413248349081,-1.39719289747,-36.9247330114,0,0,0,-0.208558502713,-35.2563208147,-38.96836536,-39.881768712,-37.1869698886,-37.3031439991,-44.114548194,-44.674319254,-10.4277228608,-11.5256301543,-10.9987487937,-13.0477109371,-35.2563208147,-10.4277228608,-38.96836536,-11.5256301543,-37.1869698886,-10.9987487937,-44.114548194,-13.0477109371,-1.39719289747,-0.413248349081,-24.828597954
