time_s,terminal_1_voltage_v,terminal_1_current_a,terminal_power_kw,supplied_energy_j,maximum_network_kcl_residual_a
0.00613,-83.3857015762,9.93502153881,-0.501247879043,11.3137615869,3.5527136788e-15
0.00614,-83.6319441999,9.82300375431,-0.501877792545,11.3087458737,7.1054273576e-15
0.00615,-83.8751573247,9.71073696942,-0.502458632749,11.303724107,3.5527136788e-15
0.00616,-84.1152981664,9.59820869315,-0.502988931988,11.2986967851,3.5527136788e-15
0.00617,-84.3523864473,9.48543826127,-0.503470497676,11.2936644041,7.1054273576e-15
0.00618,-84.5863843378,9.37241560624,-0.503902109927,11.2886274576,3.5527136788e-15
0.00619,-84.8173074546,9.25915786572,-0.504285349126,11.2835864373,7.1054273576e-15
0.0062,-85.0451222404,9.14565704617,-0.504619207537,11.2785418317,3.5527136788e-15
0.00621,-85.2698408398,9.03192840892,-0.504905071398,11.273494128,7.1054273576e-15
0.00622,-85.4914333849,8.91796573568,-0.505142114603,11.26844381,3.5527136788e-15
0.00623,-85.7099090904,8.80378268642,-0.505331557394,11.26339136,3.5527136788e-15
0.00624,-85.9252412795,8.6893745626,-0.505472729152,11.2583372572,3.5527136788e-15
0.00625,-86.1374367001,8.57475365773,-0.505566708225,11.2532819791,3.5527136788e-15
0.00626,-86.3464714412,8.45991657456,-0.505612957096,11.2482260001,3.5527136788e-15
0.00627,-86.5523501803,8.34487444088,-0.505612432842,11.2431697929,3.5527136788e-15
0.00628,-86.7550514084,8.22962497387,-0.505564711878,11.2381138273,3.5527136788e-15
0.00629,-86.9545780713,8.11417830702,-0.505470647664,11.2330585709,3.5527136788e-15
0.0063,-87.1509107514,7.99853311217,-0.505329914128,11.2280044888,7.1054273576e-15
0.00631,-87.3440509531,7.88269867495,-0.505143276219,11.2229520439,3.5527136788e-15
0.00632,-87.5339810844,7.76667448516,-0.504910491325,11.2179016965,1.7763568394e-15
0.00633,-87.7207014561,7.65046910567,-0.504632248801,11.2128539046,5.3290705182e-15
0.00634,-87.9041960755,7.53408272729,-0.504308377466,11.2078091236,5.3290705182e-15
0.00635,-88.0844642715,7.41752329692,-0.503939502128,11.2027678066,3.5527136788e-15
0.00636,-88.2614914571,7.30079160634,-0.503525512739,11.1977304043,3.5527136788e-15
0.00637,-88.435276161,7.18389507769,-0.503066979012,11.192697365,3.5527136788e-15
0.00638,-88.6058050366,7.06683501808,-0.502563843212,11.1876691343,3.5527136788e-15
0.00639,-88.7730759671,6.94961840273,-0.502016628036,11.1826461557,7.1054273576e-15
0.0064,-88.9370767051,6.83224698082,-0.501425320519,11.1776288701,3.5527136788e-15
0.00641,-89.0978046216,6.71472734706,-0.500790403243,11.1726177159,3.5527136788e-15
0.00642,-89.2552484477,6.59706162996,-0.500111901558,11.1676131291,3.5527136788e-15
0.00643,-89.4094051554,6.47925610044,-0.49939026383,11.1626155434,3.5527136788e-15
0.00644,-89.5602643518,6.36131321257,-0.498625548197,11.1576253897,5.3290705182e-15
0.00645,-89.7078227071,6.24323896181,-0.497818173849,11.1526430968,3.5527136788e-15
0.00646,-89.8520706161,6.12503608182,-0.496968226983,11.1476690909,3.5527136788e-15
0.00647,-89.9930045309,6.00671033381,-0.496076101919,11.1427037956,3.5527136788e-15
0.00648,-90.130615559,5.88826469156,-0.495141908864,11.1377476322,7.1054273576e-15
0.00649,-90.2649000054,5.76970471718,-0.494166020943,11.1328010196,3.5527136788e-15
0.0065,-90.3958496264,5.65103359073,-0.493148568911,11.1278643739,7.1054273576e-15
0.00651,-90.5234606408,5.53225670517,-0.492089907833,11.1229381092,3.5527136788e-15
0.00652,-90.6477253994,5.41337741785,-0.490990186048,11.1180226366,3.5527136788e-15
0.00653,-90.7686400869,5.29440097803,-0.489849743242,11.1131183652,7.1054273576e-15
0.00654,-90.8861976017,5.17533089546,-0.488668742796,11.1082257014,3.5527136788e-15
0.00655,-91.0003941394,5.05617229736,-0.4874475113,11.103345049,3.5527136788e-15
0.00656,-91.1112231065,4.9369288245,-0.48618622501,11.0984768095,3.5527136788e-15
0.00657,-91.2186807474,4.81760550053,-0.484885199367,11.0936213818,3.5527136788e-15
0.00658,-91.322760943,4.69820607881,-0.483544621639,11.0887791625,7.1054273576e-15
0.00659,-91.4234600195,4.57873549505,-0.482164797777,11.0839505455,3.99680288865e-15
0.0066,-91.520772303,4.45919759944,-0.480745924472,11.0791359223,7.1054273576e-15
0.00661,-91.6146942299,4.339597253,-0.4792882996,11.0743356819,7.1054273576e-15
0.00662,-91.7052205467,4.2199383891,-0.477792127911,11.0695502107,7.1054273576e-15
