time_s,BUS2 A_v_pu,BUS1 A_v_pu,BUS2 B_v_pu,BUS1 B_v_pu,BUS2 C_v_pu,BUS1 C_v_pu,BUSC A_v_pu,BUSC B_v_pu,BUSC C_v_pu,BUS0 A_v_pu,BUS0 B_v_pu,BUS0 C_v_pu,GEN1 A_v_pu,GEN1 B_v_pu,GEN1 C_v_pu,WNDG1_saturated_transformer_internal_top_v_pu,WNDG2_saturated_transformer_internal_top_v_pu,WNDG3_saturated_transformer_internal_top_v_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase1_history_i_pu_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase2_history_i_pu_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase3_history_i_pu_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase1_history_i_pu_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase2_history_i_pu_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase3_history_i_pu_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,output_fixed_4_pu,output_fixed_5_pu,output_fixed_6_pu,branch_voltage_branch_fixed_1_pu,branch_voltage_branch_fixed_2_pu,branch_voltage_branch_fixed_3_pu,synchronous_machine_1_d_axis_current_pu,synchronous_machine_1_q_axis_current_pu,synchronous_machine_1_zero_sequence_current_pu,synchronous_machine_1_field_current_pu,synchronous_machine_1_d_axis_damper_current_pu,synchronous_machine_1_generator_field_current_pu,synchronous_machine_1_q_axis_damper_current_pu,synchronous_machine_1_phase_a_current_pu,synchronous_machine_1_phase_b_current_pu,synchronous_machine_1_phase_c_current_pu,synchronous_machine_1_electromagnetic_torque_pu,synchronous_machine_1_mechanical_angle_2_pu,synchronous_machine_1_mechanical_speed_2_pu,synchronous_machine_1_shaft_torque_1_pu,synchronous_machine_1_shaft_torque_2_pu,synchronous_machine_1_shaft_torque_3_pu
0.0046,-15947.2524647,1.59077419892e-06,178282.563728,13533.8849867,-160318.922645,-2.50133468898e-06,264.673973989,13557.5282731,-288.578422435,2.54249647877e-20,9.00479220784e-10,-5.05147379189e-20,5150.55413892,7396.94082329,-12547.4949622,5665.55460588,4218.09481364,-9806.81151898,-819.72777054,-498.911512319,1324.80595026,-754.802348186,-460.805285369,1220.99949649,5150.55413892,7396.94082329,-12547.4949622,-15947.2524647,178282.563728,-160318.922645,264.673972398,23.6432863296,-288.578419934,-53126.3414095,46984.5137989,4.82421474981e-11,4986.92772063,2537.82515791,-840.072895076,-4041.03922396,54153.7424018,-9314.39721364,-44839.3451881,2.77615487521,59.8945400752,-1.09179473192,0.00898464561578,-0.244281710852,-0.00173352452938
0.0048,-5985.20837775,1.57333908728e-06,160274.862695,16499.1141536,-151835.392163,-2.60394098137e-06,281.359660121,16532.8860281,-315.513415048,7.79013362673e-21,1.01715878866e-09,-4.38734260843e-20,5198.58851269,6263.43597344,-11462.0244861,5502.44022952,3507.83557937,-8916.75162702,-812.946737498,-555.019253626,1376.09527151,-748.37862178,-512.584398514,1268.07049081,5198.58851269,6263.43597344,-11462.0244861,-5985.20837775,160274.862695,-151835.392163,281.359658548,33.7718745724,-315.513412444,-55838.341719,45999.7443792,1.7354675681e-11,5147.63552658,2660.14552659,-830.118203157,-3946.01220203,54356.7205866,-7154.40864185,-47202.3119448,2.72320848025,59.8816461109,-1.15862657607,0.0100196788435,-0.27354003701,-0.00205525444626
0.005,-80498.3915805,1.53121947295e-06,174177.432172,19754.2619079,-90745.3146051,-2.67815982084e-06,297.728945886,19799.3712413,-343.378911099,-5.22227419263e-21,1.12944657856e-09,-3.50230195451e-20,-43.3358869191,9619.93725864,-9576.60137172,1720.33184616,6658.53454776,-8267.07091064,-776.252108377,-615.303449081,1402.03037071,-714.328364765,-568.216397211,1291.70240809,-43.3358869191,9619.93725864,-9576.60137172,-80498.3915805,174177.432172,-90745.3146051,297.728944354,45.1093333928,-343.378908421,-59364.2391061,45311.1198992,-4.18617537432e-11,5353.84246967,2822.15667405,-824.75266744,-3877.40122302,55163.4941635,-5079.59342177,-50083.9007417,2.68849191967,59.8679978781,-1.22343942044,0.0110849784289,-0.304437399027,-0.00243112731955
0.0052,-47133.4089167,1.47378744434e-06,194536.434988,23359.321328,-143939.389953,-2.74826754763e-06,313.570614731,23417.0088985,-372.003021836,-1.42235080499e-20,1.25217800145e-09,-3.0205021515e-20,3298.8306754,9051.23644726,-12350.0671227,4378.49418265,5763.21442401,-10009.7193212,-753.600552897,-682.237027295,1449.08101965,-693.255631335,-629.985073759,1334.81815792,3298.8306754,9051.23644726,-12350.0671227,-47133.4089167,194536.434988,-143939.389953,313.570613257,57.6875705178,-372.003019088,-62942.1903746,43974.4752306,4.12518343103e-11,5563.61329275,2985.99158959,-808.905293001,-3751.56429061,55802.6377329,-3156.90299104,-52645.7347419,2.61652933837,59.8536202318,-1.28593324697,0.0121733436725,-0.336903773372,-0.00286698934525
0.0054,-49204.7011535,1.42953590367e-06,171095.781783,27270.1766415,-117854.010716,-2.82793790368e-06,328.873470434,27341.7148503,-401.414306848,-1.55315466e-20,1.37046365173e-09,-3.00237036859e-20,2207.19977532,8157.22598008,-10364.4257554,3306.75884251,5415.75816293,-8568.67518265,-730.555819012,-737.920194474,1484.94577255,-671.825760189,-681.357105467,1367.57993519,2207.19977532,8157.22598008,-10364.4257554,-49204.7011535,171095.781783,-117854.010716,328.873469005,71.5382087344,-401.41430402,-65312.4909841,42360.515994,7.05841154601e-12,5707.33479229,3089.33568636,-788.424573511,-3601.43394034,55351.1800183,-615.424639277,-54735.7553791,2.52743378483,59.8385441805,-1.34533408723,0.0132768453983,-0.370854254685,-0.00336892166301
0.0056,-116791.98168,1.35892508581e-06,185808.823209,31463.5391891,-64366.553856,-2.87532777582e-06,343.567979131,31550.1409226,-431.492529339,-2.15715520755e-20,1.48193802613e-09,-2.32637030991e-20,-2467.7758784,11262.185461,-8794.40958258,-53.717481352,8313.86671155,-8082.93861725,-680.585960304,-797.801300341,1498.57261358,-625.534056504,-736.602521525,1379.78060449,-2467.7758784,11262.185461,-8794.40958258,-116791.98168,185808.823209,-64366.553856,343.567977773,86.6017335078,-431.492526464,-68666.0381002,40879.9112907,-5.12227195208e-11,5905.83230343,3240.83671726,-769.847281747,-3463.41553672,55604.3559409,1764.90961114,-57369.265552,2.44737455369,59.8228060151,-1.40149395083,0.0143869696001,-0.406191112602,-0.00394321371763
0.0058,-77087.1489487,1.27852527485e-06,203705.242513,35998.6713394,-121306.049019,-2.92309246094e-06,357.463300652,36101.562092,-462.068924653,-2.63044498452e-20,1.60262024971e-09,-2.03109048926e-20,1268.66620694,10338.9492147,-11607.6154216,2865.90952508,7127.56963729,-9791.04986956,-647.389188914,-863.029195484,1534.84718155,-594.745534632,-796.782150928,1412.87965188,1268.66620694,10338.9492147,-11607.6154216,-77087.1489487,203705.242513,-121306.049019,357.463299374,102.890752616,-462.06892173,-71635.652925,38687.19493,5.07933190051e-11,6083.75161047,3372.64740317,-739.661025316,-3262.63331606,55459.4139657,4009.43230455,-59468.8462703,2.32585199227,59.8064455827,-1.45394016909,0.0154947979798,-0.44280783715,-0.00459633374913
0.006,-89623.2674679,1.20998596596e-06,174218.889734,40815.2898406,-78582.6376251,-2.97539424917e-06,370.570488209,40935.6996164,-493.169196019,-2.59721965025e-20,1.71495773288e-09,-1.99259483494e-20,-864.599754047,9601.73625251,-8737.13649846,952.988959605,7070.55421081,-7794.40179478,-609.697394943,-914.268701127,1553.19724179,-559.815147633,-844.037048447,1429.40013919,-864.599754047,9601.73625251,-8737.13649846,-89623.2674679,174218.889734,-78582.6376251,370.570486999,120.409775777,-493.169193044,-73545.325366,36550.8993659,1.57084422069e-11,6203.64656543,3451.42398421,-710.073041769,-3067.25129236,54376.1093696,6795.33259763,-61171.4419672,2.20645400591,59.7895086611,-1.50211029972,0.016590821098,-0.480583678035,-0.00533489669891
0.0062,-148357.811819,1.11475609864e-06,191289.398204,45889.0292666,-36182.3583835,-2.99330031052e-06,382.81133266,46028.0975625,-524.635385982,-3.13454400427e-20,1.8185133477e-09,-1.26370237063e-20,-4763.70142107,12442.3764108,-7678.67498972,-1814.35847384,9670.56201797,-7599.00451151,-548.834803858,-970.401362397,1553.85648966,-503.49488094,-895.808541756,1429.55968926,-4763.70142107,12442.3764108,-7678.67498972,-148357.811819,191289.398204,-36182.3583835,382.811331545,139.068295894,-524.635382989,-76499.4149743,34311.5359679,-4.87841815757e-11,6381.59185743,3581.49899509,-678.539404535,-2863.1383194,54055.1782058,9348.90437558,-63404.0825814,2.08255080052,59.7720446007,-1.5459432553,0.0176652338191,-0.519389164756,-0.00616562950973
0.0064,-104200.713889,1.01524021242e-06,205185.943561,51277.9115261,-93455.8641856,-3.01612375281e-06,394.022357016,51436.7740284,-556.311550672,-3.46408977617e-20,1.93013679575e-09,-1.03869645196e-20,-837.802346102,11180.2652899,-10342.4629437,1200.22439849,8237.11929126,-9150.41405178,-506.688461279,-1030.00331062,1577.32289294,-464.476442952,-950.781125347,1450.76481485,-837.802346102,11180.2652899,-10342.4629437,-104200.713889,205185.943561,-93455.8641856,394.022356001,158.862502365,-556.311547655,-78643.6464615,31454.5672641,5.03477665024e-11,6515.32626557,3670.91802738,-636.81320935,-2604.75775647,53137.7062227,11763.8300495,-64901.5362722,1.92202898421,59.754106419,-1.58486005832,0.0187079335756,-0.559085942184,-0.00709533415265
0.0066,-125336.791463,9.26217412899e-07,169817.121836,56903.1822005,-36139.0566617,-3.03795460479e-06,404.236503024,57082.9502118,-588.218180601,-3.39471886484e-20,2.02908284109e-09,-9.17295315485e-21,-3861.7425955,10536.5603335,-6674.81773798,-1438.98406296,8401.28679637,-6644.43148697,-456.683205473,-1073.00405313,1576.97585085,-418.212790875,-990.416890183,1449.95234821,-3861.7425955,10536.5603335,-6674.81773798,-125336.791463,169817.121836,-36139.0566617,404.236502098,179.76801132,-588.218177563,-79994.5962091,28924.7028221,4.04778740716e-11,6605.5912564,3720.69148241,-599.933890765,-2375.85410308,51472.2348513,14647.5885406,-66119.8233918,1.77939176905,59.735752017,-1.61858742132,0.0197084657461,-0.599524010105,-0.00813084856252
0.0068,-173971.011888,8.11349423391e-07,190649.844072,62743.8769849,-7497.20738455,-3.02515604681e-06,413.372847634,62945.5418882,-620.166880866,-3.89834960933e-20,2.11800847036e-09,-1.46403628504e-21,-6833.96508981,13121.6590085,-6287.69391871,-3485.77191887,10681.2229209,-6845.5539392,-387.742983083,-1122.22609855,1564.58418945,-354.475583856,-1035.79742458,1437.99496827,-6833.96508981,13121.6590085,-6287.69391871,-173971.011888,190649.844072,-7497.20738455,413.372846822,201.664903267,-620.166877841,-82320.9461258,26031.1855536,-1.61894511285e-11,6749.96701809,3818.48614149,-556.890869643,-2115.21382398,50586.0688271,17227.1681572,-67813.2369843,1.61717498341,59.7170410871,-1.64708590727,0.020656388344,-0.640548955405,-0.0092790056207
0.007,-126939.002446,6.97517814002e-07,198732.522887,68855.0195525,-61734.9287023,-3.02157045071e-06,421.300534127,69079.5561847,-652.023169901,-4.1026727873e-20,2.21382639725e-09,8.55556574835e-23,-2910.05121045,11514.4632764,-8604.41206597,-535.16754857,9027.23354456,-8108.74746099,-338.793997671,-1172.36985584,1573.80342692,-309.221243323,-1082.0273124,1445.97882326,-2910.05121045,11514.4632764,-8604.41206597,-126939.002446,198732.522887,-61734.9287023,421.300533429,224.536632231,-652.023166879,-83484.1440768,22764.6190527,6.27863137336e-11,6830.46712808,3858.30217999,-507.487565736,-1822.06720262,48946.0154442,19653.2970805,-68599.3125246,1.4318419211,59.6980369114,-1.66976846626,0.0215411010621,-0.681997848751,-0.0105465906411
0.0072,-154729.814903,5.92902730408e-07,158443.426358,75138.5110179,7243.55357722,-3.01132189261e-06,428.073913925,75386.8397163,-683.800285751,-4.00357917636e-20,2.29243765367e-09,2.15874354999e-21,-6636.60026251,10929.5046714,-4292.90440887,-3749.88855287,9355.21900021,-5187.7667096,-279.384991355,-1203.76562709,1554.52946716,-254.322423942,-1110.93908804,1427.62370085,-6636.60026251,10929.5046714,-4292.90440887,-154729.814903,158443.426358,7243.55357722,428.073913332,248.328698411,-683.80028274,-84203.9096959,19990.0896455,6.98333072493e-11,6886.619762,3876.00924191,-465.521374338,-1573.06631746,46773.1810723,22484.4591067,-69257.640179,1.27420756871,59.6788058237,-1.68668952911,0.0223519786231,-0.723700560623,-0.0119402974412
0.0074,-192593.780496,4.64254758302e-07,184088.620385,81581.7369107,20380.4908254,-2.96807443819e-06,433.614931573,81854.6325883,-715.288507756,-4.45639009768e-20,2.36072568465e-09,9.91546213343e-21,-8589.22092517,13277.1555025,-4687.93457736,-4995.18206708,11308.7453567,-5861.00735138,-205.516465909,-1243.21402669,1529.57866145,-186.087106668,-1147.288841,1404.00684487,-8589.22092517,13277.1555025,-4687.93457736,-192593.780496,184088.620385,20380.4908254,433.614931108,272.895677534,-715.288504788,-85699.9419943,16623.016692,-1.69194613629e-11,6985.73958961,3932.03860245,-413.700768779,-1272.10227387,45360.7382728,24934.8063688,-70295.5446416,1.0835901535,59.6594142674,-1.69777551641,0.0230787097524,-0.765486655246,-0.0134666833449
0.0076,-143926.155374,3.4167777741e-07,184488.97511,88233.8821312,-27742.3950423,-2.93783774916e-06,437.828931225,88532.0944765,-746.382041908,-4.53376756994e-20,2.43456224907e-09,1.07007287151e-20,-4834.65115093,11304.1835231,-6469.53237217,-2249.80804389,9446.69107908,-6708.30835239,-152.377014217,-1280.35882014,1523.80447217,-137.018901491,-1181.51044293,1398.08404059,-4834.65115093,11304.1835231,-6469.53237217,-143926.155374,184488.97511,-27742.3950423,437.828930883,298.212345368,-746.38203897,-85807.9671801,13244.1400351,3.46627643694e-11,7008.37713086,3919.16349742,-361.243800424,-970.691674665,43083.2739852,27213.6792864,-70296.9532716,0.890198159702,59.639931852,-1.70254742332,0.0237110030582,-0.80717837499,-0.0151321236052
0.0078,-176535.358501,2.27208822661e-07,140990.52338,94978.3600009,49319.5281363,-2.89549236384e-06,440.791034246,95302.5537392,-777.085439003,-4.40070177709e-20,2.48676470539e-09,1.35579929084e-20,-9055.22799311,10776.9578367,-1721.72984358,-5866.28363173,9899.40252183,-3508.17542704,-86.8884037733,-1297.39184127,1486.32736454,-76.5638949548,-1197.15611724,1362.85943941,-9055.22799311,10776.9578367,-1721.72984358,-176535.358501,140990.52338,49319.5281363,440.791034018,324.193738337,-777.085436107,-85855.9148139,10390.9275232,3.01250232323e-11,7027.62800607,3903.38735167,-316.752108921,-716.418160003,40500.4819001,29843.5507417,-70344.0326418,0.726877167704,59.6204287817,-1.70138048871,0.0242389301465,-0.848596678265,-0.0169427652567
0.008,-203415.561462,9.12525053351e-08,171990.492983,101815.774,46163.2512808,-2.82351659028e-06,442.430805323,102166.449029,-807.178027173,-4.78561769727e-20,2.52939397129e-09,2.09692600006e-20,-9950.38604754,12903.8085041,-2953.42245654,-6274.69468546,11528.2554857,-4691.89672145,-11.4642122737,-1324.61646087,1449.87118464,-6.95345210596,-1222.21730843,1328.56171975,-9950.38604754,12903.8085041,-2953.42245654,-203415.561462,171990.492983,46163.2512808,442.430805231,350.675028955,-807.178024349,-86374.2420214,6800.40107132,-5.031306299e-11,7072.79679444,3910.9607327,-260.083562984,-397.372890449,38629.8453082,32009.3294919,-70639.1748001,0.521875792187,59.6009739338,-1.6941310346,0.0246531462048,-0.889565769965,-0.0189044809664
0.0082,-154045.415418,-3.39553637329e-08,163016.845926,108785.848953,6745.4227449,-2.76766422486e-06,442.691767064,109163.475367,-836.588268614,-4.73578454421e-20,2.57595073596e-09,2.09556752307e-20,-6501.99708338,10539.8900605,-4037.89297708,-3851.11307455,9462.09308546,-5012.01639959,42.9107733258,-1345.71705921,1429.11676842,43.192272977,-1241.6233329,1308.75039261,-6501.99708338,10539.8900605,-4037.89297708,-154045.415418,163016.845926,6745.4227449,442.691767098,377.62641344,-836.588265846,-85447.6378761,3621.77331072,7.14069064685e-11,7038.12944469,3847.04082456,-209.535049053,-115.426233997,35830.7268488,33991.5464275,-69822.2732763,0.338248082507,59.5816384741,-1.68054330528,0.0249445438707,-0.929904791557,-0.0210228233031
0.0084,-190179.684326,-734.010393366,118735.781213,115756.126595,88023.5860897,-2.69483680176e-06,-292.340900602,116161.059795,-865.311479841,-1.51864219331e-10,2.59686294549e-09,2.44616657747e-20,-11008.3667643,10108.7555162,899.611248152,-7696.7648704,10027.8884091,-1699.27408782,110.794421599,-1346.36983159,1375.08911377,105.795492024,-1242.14360797,1258.19084956,-11008.3667643,10108.7555162,899.611248152,-190179.684326,118735.781213,88023.5860897,441.669492765,404.933200159,-865.311477146,-84821.8705859,865.124368655,4.62477503913e-11,7019.80346227,3798.30982848,-165.323419756,128.60351536,32955.892196,36277.9157763,-69233.8079723,0.179220232968,59.5624913562,-1.66125919201,0.0251047875219,-0.969438334105,-0.0233029794133
0.0086,-206697.436025,-1796.77119905,155207.399311,122744.603114,68881.2667645,-2.59729482974e-06,-1357.46447967,123177.022012,-893.127292696,-2.87958609841e-10,2.61000266913e-09,3.11466722874e-20,-10868.9351141,12033.6237612,-1164.68864707,-7293.9988165,11347.9592261,-3391.17885898,184.032946935,-1359.41576925,1328.74146222,173.323704532,-1254.11273832,1214.71370904,-10868.9351141,12033.6237612,-1164.68864707,-206697.436025,155207.399311,68881.2667645,439.306719372,432.4188978,-893.127290099,-84296.7711922,-2655.54222163,-4.72547373555e-11,7006.82134188,3754.79592699,-108.524890006,439.791524184,30726.9592395,38006.8234605,-68733.7827,-0.0234799003564,59.5435991693,-1.63604945375,0.025126336886,-1.00799686385,-0.0257497268517
0.0088,-157895.90029,-3148.16789592,135746.178929,129777.429246,40311.4938649,-2.51822088834e-06,-2712.57908951,130237.481888,-920.002572521,-4.08684210661e-10,2.62506867202e-09,3.03224268612e-20,-7841.71777424,9271.5232613,-1429.80548706,-5301.76262466,9092.75151035,-3098.83735184,236.014583613,-1362.06315689,1293.86059258,221.197117106,-1256.47766233,1181.816453,-7841.71777424,9271.5232613,-1429.80548706,-157895.90029,135746.178929,40311.4938649,435.588806411,460.052641859,-920.002570002,-82451.0709615,-5352.99585147,8.49341528897e-11,6920.65580426,3646.17694761,-64.4427405733,677.483747298,27557.4006457,39549.1449917,-67106.5456373,-0.181110957439,59.5250295226,-1.60496530259,0.0250021280257,-1.04540894497,-0.0283673908215
0.009,-196406.238081,-4788.43672624,93499.1607551,136710.721205,121776.81832,-2.4181759674e-06,-4357.80343103,137198.413147,-945.923971408,-5.22569231743e-10,2.61122912049e-09,3.42917615163e-20,-12432.6782071,9003.23469463,3429.44351246,-9198.83065997,9778.36288099,139.605252335,302.186081628,-1345.15876181,1225.79598872,282.158293605,-1240.78480503,1118.25859853,-12432.6782071,9003.23469463,3429.44351246,-196406.238081,93499.1607551,121776.81832,430.633295217,487.691941789,-945.92396899,-81187.1716319,-7853.57755992,1.79209936019e-11,6866.16861249,3566.85235492,-23.162330075,897.277933204,24536.4464524,41350.708651,-65887.1551034,-0.326621744659,59.5068451069,-1.56881395576,0.0247262406188,-1.08151508166,-0.0311598028184
0.0092,-202789.037176,-6802.93680821,134707.612866,143583.089623,87589.8156756,-2.29956149904e-06,-6378.53735198,144098.247512,-970.682530096,-6.51048293258e-10,2.59242031294e-09,3.99130931294e-20,-11306.5397813,10712.5879065,593.951874796,-8024.26687869,10785.5929311,-2017.84370172,369.308762446,-1342.65574912,1171.68359013,343.978395135,-1238.39576137,1067.58154699,-11306.5397813,10712.5879065,593.951874796,-202789.037176,134707.612866,87589.8156756,424.399456231,515.157888049,-970.682527796,-79643.2212314,-10999.9539122,-6.9630500058e-11,6795.85337861,3474.05660755,28.7751892094,1173.81362346,22079.8539117,42498.665438,-64578.5193497,-0.509491848967,59.4891056985,-1.5272968886,0.0242936850867,-1.11616313774,-0.0341302615394
0.0094,-154961.241639,-9065.92860459,103974.486091,150403.177043,71085.1428892,-2.200884537e-06,-8649.01532496,150945.598971,-994.285389775,-7.60054434158e-10,2.57317202015e-09,3.83079997272e-20,-8770.09389808,7548.16515844,1221.92873964,-6515.68650147,8346.25290871,-1064.59287589,415.324131407,-1325.29473565,1124.28319947,386.283841218,-1222.28354091,1023.0973844,-8770.09389808,7548.16515844,1221.92873964,-154961.241639,103974.486091,71085.1428892,416.913279625,542.421928171,-994.285387574,-77069.3518314,-12982.1815252,5.94472455465e-11,6668.20935045,3330.76314979,62.4869943102,1346.73993272,18710.1876255,43480.0997016,-62190.2873271,-0.627396115344,59.4718703927,-1.4808314542,0.0237002020913,-1.14920321979,-0.0372814960896
0.0096,-194945.814518,-11588.9680103,66758.8023213,157021.756366,148802.692015,-2.07828626797e-06,-11180.6567002,157591.074002,-1016.71143808,-8.62722209598e-10,2.52285214485e-09,4.25377103955e-20,-13260.335393,7528.58425526,5731.75113774,-10294.2219863,9173.24120818,1906.67537045,475.897980881,-1290.59694889,1045.39169799,442.01967405,-1190.15980459,949.521397736,-13260.335393,7528.58425526,5731.75113774,-194945.814518,66758.8023213,148802.692015,408.311310121,569.317636435,-1016.71143601,-75236.1649613,-15067.3570633,3.24962870173e-11,6580.87680484,3224.78399346,98.0979233158,1528.4419056,15696.3019746,44677.7708201,-60374.0727948,-0.750056105716,59.4551909642,-1.43027798128,0.0229429806512,-1.18050313609,-0.0406156315763
0.0098,-191579.332815,-14438.6440162,111396.727606,163499.837787,101242.402773,-1.94414779943e-06,-14040.0745524,164095.511802,-1037.77332007,-9.7632568138e-10,2.47122642781e-09,4.68214157081e-20,-11229.8182338,8992.88805584,2236.93017797,-8418.49051332,9858.9763898,-637.858334155,533.261595331,-1271.88097522,986.037494842,494.773072693,-1172.79981666,893.990055603,-11229.8182338,8992.88805584,2236.93017797,-191579.332815,111396.727606,101242.402773,398.569463822,595.674014995,-1037.77331813,-72795.3554236,-17537.5545872,-5.34195546943e-12,6459.49884269,3089.25543911,140.134729677,1743.87539932,13155.7537195,45128.5966627,-58284.3503822,-0.895529945791,59.4391160824,-1.37531816088,0.0220202044846,-1.20993867685,-0.0441341579779
0.01,-145235.42453,-17479.8267263,69339.574653,169825.100318,97345.52426,-1.83053525187e-06,-17092.0747763,170446.567946,-1057.51847223,-1.06687345237e-09,2.41646616377e-09,4.44949544962e-20,-9227.75734054,5450.16193682,3777.59540373,-7422.80521603,7255.3252133,984.973828637,569.964428177,-1233.93400613,928.414646264,528.427135408,-1137.67770708,840.056091361,-9227.75734054,5450.16193682,3777.59540373,-145235.42453,69339.574653,97345.52426,387.751949988,621.467628684,-1057.5184704,-69745.0700556,-18633.9344663,4.73607202892e-11,6303.84666955,2924.22376671,160.49861188,1837.25927841,9763.8824813,45459.8813778,-55223.7638591,-0.963490574329,59.4236916972,-1.3167449074,0.0209310371516,-1.23739276951,-0.0478379020814
0.0102,-186090.656617,-20734.9470993,40119.1462517,175850.195362,167731.43981,-1.69122948251e-06,-20358.9362951,176496.708853,-1075.91958936,-1.15172679721e-09,2.32981484112e-09,4.87678977161e-20,-13458.7992463,5776.82514122,7681.97410507,-10931.8018084,8257.39377076,3503.73430921,621.443344511,-1182.17382382,842.440078164,575.715569551,-1089.79915726,759.935422892,-13458.7992463,5776.82514122,7681.97410507,-186090.656617,40119.1462517,167731.43981,376.010804201,646.513491397,-1075.91958767,-67451.4445335,-20154.0713514,-1.49956061961e-11,6189.29692593,2797.39730953,187.777027653,1967.97955996,6912.30841002,45961.5245667,-52873.8329767,-1.05444202444,59.4089546697,-1.25535160992,0.0196762865326,-1.26277029706,-0.0517270027104
0.0104,-173380.169831,-24252.0495961,86352.7864915,181658.711516,109023.724305,-1.54792171162e-06,-23888.7123484,182329.370531,-1092.81983291,-1.24396770154e-09,2.24616171933e-09,5.15113547068e-20,-10629.0903517,6947.35656782,3681.73378383,-8447.30324784,8604.34995922,681.298311042,665.814936168,-1147.33096432,780.668415895,616.425192,-1057.54870162,702.173811889,-10629.0903517,6947.35656782,3681.73378383,-173380.169831,86352.7864915,109023.724305,363.337247718,670.659014784,-1092.81983136,-64335.1062087,-21684.8025346,-4.5320051616e-12,6028.72610232,2630.47927446,215.41263901,2099.38422537,4437.96448984,45633.3596969,-50071.3241867,-1.14703950283,59.3949388637,-1.19086801933,0.0182577471787,-1.28598401107,-0.0558008900417
0.0106,-129107.731177,-27889.2035883,33675.0575454,187214.781448,117607.988485,-1.42487854011e-06,-27539.3735618,187908.669408,-1108.30513311,-1.31015531285e-09,2.15643179109e-09,4.85485051521e-20,-9182.81073559,3082.80319381,6100.00754179,-7969.36556297,5873.89146788,2940.64929136,690.313426252,-1089.27277291,715.686648271,638.766688292,-1003.85633689,641.45016034,-9182.81073559,3082.80319381,6100.00754179,-129107.731177,33675.0575454,117607.988485,349.830026401,693.88796055,-1108.30513168,-61100.9624332,-21805.206364,5.41841926851e-11,5860.92106525,2458.5224123,220.66600859,2105.67415028,1200.27974793,45261.7922028,-46462.0719507,-1.15941359157,59.3816732633,-1.12441602082,0.0166784092804,-1.30695893143,-0.0600582685774
0.0108,-170493.566344,-31679.887885,15149.7009598,192380.851232,177615.161966,-1.27558631164e-06,-31344.2358926,193096.854776,-1122.34392526,-1.37159051198e-09,2.0355183445e-09,5.26511699533e-20,-13027.6829878,3853.35535366,9174.32763411,-11083.5594318,7090.43428911,4841.96814411,729.772505851,-1022.11827044,626.713524624,674.916696062,-941.764979334,558.572460054,-13027.6829878,3853.35535366,9174.32763411,-170493.566344,15149.7009598,177615.161966,335.651992393,716.003543742,-1122.34392398,-58499.251243,-22632.6266689,-1.85739364201e-11,5727.32438169,2318.65751105,237.23780792,2174.55124472,-1339.14781534,45007.5272356,-43668.3794203,-1.21103154527,59.3691768889,-1.05661275097,0.0149429631861,-1.32564416635,-0.0644971041375
0.011,-148828.786799,-35654.0510409,60746.8298182,197261.543399,110377.951489,-1.12996107517e-06,-35333.2441476,197998.42498,-1134.81699864,-1.43709157211e-09,1.92227212004e-09,5.37316081859e-20,-9519.01651938,4665.45219233,4853.56432704,-8097.59419315,7073.6663318,1873.72241088,758.494145169,-972.001304645,565.523767954,701.138800951,-895.413090787,501.365559812,-9519.01651938,4665.45219233,4853.56432704,-148828.786799,60746.8298182,110377.951489,320.806893269,736.881580364,-1134.81699751,-55016.2964903,-23034.6642294,-1.2713076997e-11,5544.41722559,2135.86578287,247.097658276,2205.63737754,-3599.66249676,43859.0292943,-40259.3667976,-1.23946944829,59.3574660842,-0.987308263188,0.013057010501,-1.34199603422,-0.0691146154707
0.0112,-107388.872737,-39665.6739314,-1090.25414277,201796.05192,130741.776751,-1.00354864394e-06,-39360.250624,202552.56622,-1145.84528914,-1.47420440623e-09,1.79988236838e-09,5.02408787801e-20,-8634.86298868,571.445286919,8063.41770176,-8123.3921146,4275.25378635,4696.67269717,768.549285996,-895.370885003,496.44893946,710.111566147,-824.57349164,436.883016024,-8634.86298868,571.445286919,8063.41770176,-107388.872737,-1090.25414277,130741.776751,305.423307461,756.514300698,-1145.84528814,-51906.5933247,-22179.5528155,4.50670290569e-11,5381.34861958,1972.39647058,236.878257477,2125.36887988,-6517.53849031,42771.4857533,-36253.947263,-1.19584544436,59.3465503178,-0.917852375232,0.0110274966578,-1.35598781481,-0.0739072698646
